ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment
7544389,146071,9136588,Refund,11-04-2022 08:46,Resolved,102,Positive
7544390,104468,9193186,Return Request,26-06-2026 10:00,Escalated,24,
7544391,124069,9112466,Return Request,25-12-2022 10:39,Resolved,32,Neutral
7544392,139191,9131596,Delivery Issue,17-09-2023 16:20,Open,12,Negative
7544393,106205,9055691,Refund,29-09-2024 21:45,Resolved,137,Negative
7544394,148801,,Technical Support,13-12-2023 21:04,Resolved,35,Negative
7544395,144706,9186379,Wrong Item,27-09-2024 21:38,Escalated,18,Neutral
7544396,134630,9129591,Cancellation,21-09-2023 09:37,Resolved,36,Positive
7544397,121731,9100768,Account Issue,31-03-2025 05:45,Escalated,16,Neutral
7544398,139738,9212982,Account Issue,20-04-2022 04:42,Resolved,18,Neutral
7544399,107291,9096841,Wrong Item,04-05-2022 18:37,Resolved,11,Neutral
7544400,134254,9104118,Wrong Item,19-10-2023 12:32,Resolved,21,Negative
7544401,144072,,Cancellation,27-09-2023 16:54,Open,-9,Negative
7544402,116713,9176793,Refund,08-12-2022 11:08,open,8,Negative
7544403,111969,9128398,Account Issue,08-02-2022 13:08,Resolved,61,Neutral
7544404,135241,9157608,Wrong Item,22-01-2023 15:02,Resolved,47,Neutral
7544405,101338,,Account Issue,01-11-2023 19:20,Open,188,Neutral
7544406,121726,,Payment Issue,23-07-2022 08:33,Open,8,Negative
7544407,122293,9005538,Payment Issue,13-04-2022 10:10,Resolved,21,Positive
7544408,122431,9109869,Wrong Item,09-01-2024 15:39,Escalated,41,Positive
7544409,137897,9131421,Return Request,26-03-2025 05:38,Escalated,64,Neutral
7544410,138069,9157675,Payment Issue,19-10-2023 18:39,Resolved,19,Negative
7544411,124204,,Payment Issue,26-04-2024 17:31,Open,137,Neutral
7544412,100875,9215018,,18-01-2022 13:46,Open,60,Neutral
7544413,127476,9141972,Payment Issue,18-03-2023 12:02,Escalated,14,Negative
7544414,121064,9029710,Return Request,24-09-2022 12:57,Resolved,29,Neutral
7544415,118327,,Technical Support,09-01-2023 22:03,Escalated,5173,Positive
7544416,136892,9179196,Delivery Issue,05-10-2023 15:57,Open,142,Negative
7544417,116560,9237327,Technical Support,06-06-2024 20:31,Resolved,156,Neutral
7544418,134928,9230798,,25-03-2023 21:21,Escalated,19,Negative
7544419,104779,9151835,,03-02-2024 14:57,Open,180,Negative
7544420,143659,9138749,Delivery Issue,18-12-2023 17:48,Resolved,201,Neutral
7544421,132087,9172208,,03-10-2024 02:47,Resolved,53,Negative
7544422,105567,9081336,,19-07-2022 01:34,Escalated,14,Positive
7544423,141717,9238792,Delivery Issue,20-06-2023 20:55,Resolved,11,Neutral
7544424,132867,9137585,Payment Issue,20-07-2024 00:57,open,23,Negative
7544425,104534,9016986,Return Request,24-03-2024 23:40,Closed,6,Negative
7544426,135140,9196668,Wrong Item,30-06-2022 18:50,Open,17,
7544427,140771,9001906,Payment Issue,21-12-2023 19:40,RESOLVED,83,Negative
7544428,132621,9073500,Wrong Item,11-01-2022 20:09,Escalated,37,Negative
7544429,114911,9086653,Payment Issue,20-07-2023 19:38,Open,50,Neutral
7544430,144837,9057755,,25-10-2023 08:57,Resolved,50,Negative
7544431,123881,9189749,Delivery Issue,10-08-2024 10:47,RESOLVED,36,Negative
7544432,122941,9042971,Return Request,01-08-2023 12:42,Resolved,-5,Positive
7544433,125113,9145158,Wrong Item,03-03-2023 17:42,Resolved,14,Negative
7544434,148354,,Refund,28-09-2024 13:43,Resolved,47,Neutral
7544435,139044,9103565,Return Request,24-02-2023 14:18,Resolved,-2,Positive
7544436,117809,,Cancellation,15-10-2022 16:50,Open,223,Neutral
7544437,102235,9132917,,11-01-2025 11:19,Open,24,Neutral
7544438,117475,9153259,,05-01-2025 10:00,Resolved,9123,Negative
7544439,148807,9017334,Technical Support,28-09-2022 20:13,Escalated,145,Negative
7544440,119289,9186721,Product Quality,15-04-2023 23:13,Escalated,11,Negative
7544441,134995,,Technical Support,10-08-2023 19:41,Resolved,15,Neutral
7544442,107573,9090063,Cancellation,25-10-2023 11:59,Resolved,72,Negative
7544443,148351,9098803,Product Quality,25-10-2024 12:05,Resolved,182,Neutral
7544444,145004,9061599,Account Issue,01-12-2023 20:11,Resolved,25,Negative
7544445,121641,9028271,Delivery Issue,18-02-2024 18:10,Resolved,7,Neutral
7544446,115993,9096059,Wrong Item,13-04-2026 10:00,Open,12,Negative
7544447,124888,9216696,Delivery Issue,05-03-2024 00:57,Escalated,1,Negative
7544448,148609,9159227,Payment Issue,12-01-2024 18:52,Open,20,Negative
7544449,111513,9209376,Delivery Issue,30-10-2022 19:33,Open,45,Neutral
7544450,121483,9225101,Product Quality,25-10-2023 19:48,Resolved,11,Negative
7544451,144140,,Payment Issue,25-01-2024 09:29,Resolved,4201,Positive
7544452,115756,9153458,Payment Issue,06-11-2023 21:17,Open,1,Positive
7544453,116827,9140845,Technical Support,21-07-2024 12:51,Resolved,5609,Negative
7544454,134269,9062320,Delivery Issue,11-11-2022 10:36,Open,43,Negative
7544455,124718,9045298,Refund,03-10-2022 22:19,Open,44,Negative
7544456,117713,9216882,Product Quality,15-06-2024 06:50,Resolved,4,Negative
7544457,147492,9043789,Delivery Issue,30-03-2024 22:14,Escalated,65,Neutral
7544458,117557,9221234,Delivery Issue,16-11-2023 19:48,Open,158,Negative
7544459,112892,9179724,Refund,17-09-2024 17:39,Resolved,17,
7544460,131518,9220495,Return Request,22-11-2022 14:09,Resolved,51,Negative
7544461,116661,9187035,Product Quality,12-03-2022 13:26,Resolved,169,Neutral
7544462,138221,9237219,Cancellation,15-01-2025 21:52,Resolved,117,Positive
7544463,131162,9033322,Refund,26-03-2024 09:49,Open,5,Negative
7544464,100622,9032100,Refund,06-06-2024 15:50,Open,180,Negative
7544465,124646,9207080,Return Request,29-10-2024 18:06,Resolved,18,Positive
7544466,139670,9073905,Payment Issue,29-11-2023 12:13,Escalated,95,Positive
7544467,113490,9177696,Cancellation,13-12-2022 07:57,Resolved,8,Positive
7544468,129406,9161108,Payment Issue,11-05-2022 05:06,Resolved,8,Neutral
7544469,137128,9210476,Account Issue,14-03-2024 03:11,Resolved,111,Positive
7544470,134276,9093647,Account Issue,20-08-2024 13:52,Resolved,41,Negative
7544471,104884,9145292,Product Quality,19-10-2022 14:24,Resolved,169,Negative
7544472,117089,9140915,,08-06-2022 04:51,Resolved,-4,Negative
7544473,142987,9028289,,03-04-2022 22:30,Resolved,115,
7544474,103442,9090451,Cancellation,13-04-2022 12:07,Resolved,14,Neutral
7544475,109479,9203591,Technical Support,17-01-2025 01:56,Resolved,53,Neutral
7544476,137685,9098614,Delivery Issue,22-07-2022 08:17,Resolved,9,Negative
7544477,119486,9024106,Wrong Item,01-09-2023 07:10,Resolved,63,Positive
7544478,103278,9003430,Payment Issue,30-09-2022 11:54,Resolved,190,Negative
7544479,138448,9188215,Product Quality,28-04-2023 10:10,Resolved,21,Neutral
7544480,111496,9118423,,11-09-2023 16:59,Open,54,Negative
7544481,134962,9086649,Product Quality,06-02-2025 22:09,Open,193,Negative
7544482,144631,9004595,Return Request,28-12-2024 20:45,Resolved,8,Positive
7544483,107769,9212904,,25-12-2023 23:35,Resolved,29,Negative
7544484,101854,9130772,Product Quality,26-05-2022 09:05,Resolved,72,Neutral
7544485,140390,9243821,Technical Support,09-09-2024 10:44,Open,66,Neutral
7544486,133480,9094090,Account Issue,17-12-2024 15:43,Escalated,3,Negative
7544487,129617,9230315,Product Quality,07-10-2022 21:39,Resolved,31,Neutral
7544488,116186,9133185,Account Issue,03-10-2022 22:22,Open,64,Negative
7544489,120551,9106793,Wrong Item,15-05-2022 22:16,Resolved,69,Negative
7544490,113022,9001527,Account Issue,28-03-2025 03:25,Resolved,21,Neutral
7544491,104113,9153764,Account Issue,22-10-2022 19:03,Resolved,45,Positive
7544492,141352,9030165,Return Request,02-11-2024 17:56,Escalated,21,Negative
7544493,108270,9084194,Wrong Item,19-06-2024 19:04,Open,2797,Neutral
7544494,100955,9053463,Payment Issue,12-12-2024 12:22,Resolved,97,Negative
7544495,138444,9080967,Technical Support,01-06-2024 16:32,Escalated,30,Neutral
7544496,147080,9174704,Cancellation,07-03-2025 18:25,Escalated,10,Neutral
7544497,115614,9075948,Payment Issue,03-04-2023 20:37,open,14,Neutral
7544498,105347,9140023,Account Issue,05-03-2023 12:17,Resolved,21,Negative
7544499,141198,9129261,Wrong Item,22-07-2023 17:47,Open,64,Neutral
7544500,144193,9124747,Return Request,09-06-2023 13:41,Resolved,30,Neutral
7544501,102217,9163092,Wrong Item,18-01-2022 17:27,Open,93,Neutral
7544502,132387,9111645,Payment Issue,20-08-2023 19:37,Open,11,Negative
7544503,125840,9234722,,31-05-2023 11:08,open,234,Neutral
7544504,104742,9050246,Delivery Issue,04-05-2024 14:02,Resolved,6,Negative
7544505,128975,9051749,Return Request,31-03-2023 11:10,Resolved,159,Neutral
7544506,117557,9126495,Technical Support,17-02-2023 17:24,Resolved,58,Neutral
7544507,139424,9154525,Technical Support,15-11-2024 22:42,Escalated,62,Positive
7544508,132822,9207471,Wrong Item,18-03-2024 22:49,Resolved,14,Negative
7544509,137635,,Wrong Item,12-08-2024 21:09,Resolved,26,
7544510,114276,,,11-05-2022 20:48,Resolved,60,Neutral
7544511,106272,9026226,Cancellation,25-02-2023 13:00,Resolved,13,Negative
7544512,125572,9049236,Product Quality,01-03-2023 22:09,open,59,Positive
7544513,110618,9207754,Payment Issue,13-11-2022 21:09,open,44,Neutral
7544514,104919,9203622,Delivery Issue,06-04-2024 18:35,Open,15,Negative
7544515,109208,9169967,Return Request,16-05-2023 20:09,Open,218,Positive
7544516,147068,9205635,Payment Issue,29-03-2023 18:35,Resolved,13,Neutral
7544517,145370,9029076,,05-11-2022 19:51,Open,20,Negative
7544518,112628,9159932,Payment Issue,29-10-2023 09:48,Resolved,48,Positive
7544519,145843,9022122,Account Issue,07-01-2023 11:35,Resolved,17,Neutral
7544520,147826,9073964,Cancellation,24-05-2024 15:10,Resolved,9433,Negative
7544521,122724,9132902,Cancellation,25-08-2023 21:31,Resolved,2945,Positive
7544522,117484,9090470,Delivery Issue,21-03-2023 08:28,Open,69,
7544523,132654,9037193,Account Issue,08-07-2023 18:46,Open,23,Negative
7544524,140840,9121113,Refund,17-08-2022 19:09,open,-8,Positive
7544525,115714,9106480,Delivery Issue,22-04-2024 20:33,Open,21,Negative
7544526,123125,9127205,Cancellation,06-12-2023 19:04,Escalated,48,Neutral
7544527,113876,9206719,Account Issue,12-08-2023 22:34,Resolved,13,Positive
7544528,131955,9054752,Refund,17-12-2023 14:59,Resolved,-7,Positive
7544529,112348,9063390,Payment Issue,20-03-2023 10:40,open,35,Positive
7544530,130025,9004318,Refund,10-12-2022 08:12,Open,163,Positive
7544531,138314,9030630,Payment Issue,02-08-2022 13:13,Resolved,139,Neutral
7544532,147392,9037759,Technical Support,01-07-2024 17:07,Escalated,7,Negative
7544533,118505,9219687,Payment Issue,10-01-2023 10:16,Resolved,33,Neutral
7544534,113115,9134122,Product Quality,17-07-2023 16:53,Resolved,39,Neutral
7544535,108572,9134853,Technical Support,14-05-2022 12:55,Open,29,Negative
7544536,117846,,Product Quality,15-02-2023 19:48,Escalated,58,Negative
7544537,134306,9086436,Account Issue,16-09-2022 09:30,Open,11,
7544538,135185,9153232,Technical Support,25-11-2022 21:07,Resolved,128,Neutral
7544539,149530,9085829,,31-12-2023 09:09,Escalated,2,
7544540,120359,,Account Issue,15-03-2022 21:55,Resolved,21,Neutral
7544541,128404,9001372,Payment Issue,18-07-2023 15:29,Resolved,48,Positive
7544542,133505,9055128,Payment Issue,05-08-2024 20:33,RESOLVED,35,Negative
7544543,143199,9110901,Wrong Item,15-12-2023 09:18,Open,44,Positive
7544544,133076,9085560,Delivery Issue,20-10-2023 22:32,Resolved,71,Neutral
7544545,131626,9008785,Account Issue,24-02-2022 13:14,Open,20,Neutral
7544546,106091,9148798,Refund,10-12-2023 13:10,Resolved,15,Neutral
7544547,143813,9184369,Wrong Item,03-03-2024 09:28,Resolved,54,Negative
7544548,129482,9155903,,07-03-2025 21:39,RESOLVED,122,Negative
7544549,137997,,Payment Issue,24-01-2022 10:39,Resolved,70,Negative
7544550,106433,9003741,Wrong Item,07-11-2023 20:22,Open,24,Neutral
7544551,119587,9028103,Product Quality,24-05-2022 22:28,Resolved,3,
7544552,136077,9214189,Technical Support,29-03-2023 19:47,Resolved,21,Negative
7544553,130813,9244790,Return Request,02-09-2024 21:10,Open,54,
7544554,125823,9064872,Wrong Item,23-07-2022 18:51,Resolved,67,Negative
7544555,106480,9246729,,20-12-2022 22:00,Escalated,11,Negative
7544556,141595,9095297,Refund,24-03-2024 19:43,Resolved,14,Negative
7544557,121174,9201867,Product Quality,29-05-2023 18:32,Resolved,14,Positive
7544558,148726,9144944,Technical Support,31-03-2022 09:53,Resolved,3,Neutral
7544559,138498,9208139,Delivery Issue,31-10-2023 19:17,open,192,Neutral
7544560,102477,9030477,Technical Support,25-12-2023 06:01,Resolved,23,Negative
7544561,104568,9001054,Account Issue,14-08-2022 00:56,Closed,37,Neutral
7544562,114335,9123867,Refund,08-08-2026 10:00,Open,39,Neutral
7544563,108918,9169460,Account Issue,29-12-2024 19:42,Resolved,33,Positive
7544564,139984,9068621,Product Quality,01-11-2024 13:01,Resolved,19,Neutral
7544565,118463,9179165,Product Quality,12-06-2024 21:19,Open,9,Negative
7544566,108742,,Return Request,14-03-2025 20:30,Resolved,1,Positive
7544567,115289,9240884,Product Quality,14-01-2024 17:59,Resolved,103,Negative
7544568,120695,9247001,Wrong Item,26-12-2023 12:19,Closed,97,Positive
7544569,121715,9164710,Product Quality,11-11-2023 15:01,Open,16,Negative
7544570,136187,9021501,Product Quality,18-10-2023 21:28,Resolved,32,
7544571,143920,9052625,Refund,20-10-2023 13:39,Resolved,9,Neutral
7544572,108257,9143650,Refund,03-11-2024 22:42,Open,9,Neutral
7544573,126940,9055501,Product Quality,06-01-2023 10:48,Resolved,47,Positive
7544574,129246,9133891,Product Quality,17-08-2024 15:00,Open,3,Neutral
7544575,129135,9121437,Wrong Item,20-10-2022 08:16,Resolved,54,Negative
7544576,142919,9196993,Return Request,13-08-2022 19:56,Resolved,130,Negative
7544577,125710,9168667,Payment Issue,30-12-2024 19:13,Open,8,Positive
7544578,107090,9152974,Return Request,09-09-2022 13:17,Open,9,Neutral
7544579,149643,9038468,,11-12-2022 12:58,Open,64,Negative
7544580,139740,9045519,Delivery Issue,24-03-2025 16:00,Closed,33,Neutral
7544581,149124,9230863,Technical Support,06-01-2023 20:10,Resolved,23,Negative
7544582,128340,9186406,Cancellation,28-10-2023 21:03,RESOLVED,59,Neutral
7544583,127629,9245924,Return Request,05-03-2024 19:22,Resolved,7230,Negative
7544584,131005,9064953,Return Request,13-08-2022 09:02,Escalated,25,Negative
7544585,121544,9226619,,14-04-2023 15:59,RESOLVED,24,Negative
7544586,103331,9010336,Wrong Item,14-12-2024 21:51,Resolved,58,Positive
7544587,131347,,Product Quality,06-09-2023 04:13,Open,21,Negative
7544588,125440,9117931,Technical Support,15-07-2022 10:37,Escalated,6,Neutral
7544589,148057,,Account Issue,23-10-2023 22:38,Resolved,13,Positive
7544590,127149,9002924,Return Request,28-06-2022 12:21,Resolved,70,Neutral
7544591,115783,9215753,Delivery Issue,16-11-2024 17:37,Escalated,17,Negative
7544592,124752,9065383,Delivery Issue,24-10-2023 22:02,open,19,Negative
7544593,130421,,Return Request,19-11-2024 00:59,Resolved,58,Positive
7544594,136369,9195117,Technical Support,24-10-2022 18:06,Open,72,Negative
7544595,127493,9249624,Technical Support,15-06-2024 22:50,Escalated,4,Positive
7544596,109602,9205829,Wrong Item,18-08-2023 10:51,Resolved,36,Negative
7544597,116106,9192225,Technical Support,03-03-2022 19:01,Resolved,23,Negative
7544598,137005,9209376,Technical Support,22-01-2022 20:56,Resolved,8588,Negative
7544599,141985,,Product Quality,03-03-2024 16:16,Escalated,4,Negative
7544600,104320,9071755,Return Request,08-05-2022 22:54,Closed,58,Neutral
7544601,109642,9101891,Product Quality,21-06-2024 11:44,Open,13,Neutral
7544602,101093,9192332,Payment Issue,11-04-2023 01:30,Resolved,14,Negative
7544603,120267,9218357,Return Request,09-11-2023 16:28,Open,6,Negative
7544604,131875,9187054,,18-03-2025 22:21,Open,6,Negative
7544605,111061,9100080,Cancellation,09-02-2022 12:59,Resolved,50,Positive
7544606,111823,,Technical Support,14-04-2024 13:02,Resolved,11,Negative
7544607,111471,9002869,Product Quality,14-08-2023 21:17,Escalated,71,Neutral
7544608,117725,,,11-02-2023 23:49,Resolved,69,Neutral
7544609,112171,9086149,Wrong Item,21-10-2023 23:56,Resolved,21,Neutral
7544610,147936,9012413,Technical Support,26-08-2024 15:49,Resolved,228,Negative
7544611,108981,9029597,Cancellation,29-09-2023 20:08,Escalated,-7,
7544612,109416,9197599,Delivery Issue,04-08-2024 19:25,Resolved,30,Neutral
7544613,115367,9031058,Delivery Issue,16-01-2022 02:49,Escalated,97,
7544614,146020,9044063,Wrong Item,12-09-2023 18:33,Resolved,8,Positive
7544615,100518,,Wrong Item,28-03-2022 02:38,Open,212,
7544616,114066,9162955,Delivery Issue,14-02-2025 21:35,Resolved,35,Positive
7544617,134152,9176148,Return Request,26-06-2023 07:33,open,60,Positive
7544618,144843,9012667,Cancellation,16-03-2025 22:07,Open,21,Negative
7544619,106657,9012839,Delivery Issue,02-01-2025 08:01,Escalated,145,Positive
7544620,131038,9185215,Wrong Item,04-05-2022 19:54,Resolved,78,Negative
7544621,148068,9190345,Product Quality,08-10-2024 20:36,Escalated,28,Positive
7544622,118123,9231597,Product Quality,21-09-2024 18:36,Escalated,47,
7544623,144740,9134007,Refund,18-09-2022 10:01,Resolved,6,Positive
7544624,127030,9211261,Cancellation,17-06-2024 20:54,Resolved,12,Neutral
7544625,125723,9059068,Return Request,09-01-2024 15:54,Resolved,67,Positive
7544626,140296,9088043,,27-03-2025 14:21,Resolved,25,Negative
7544627,103578,9094432,Refund,26-10-2024 19:17,Escalated,181,Neutral
7544628,117135,9153618,Delivery Issue,27-03-2025 05:16,Resolved,1395,Positive
7544629,105652,9131741,Technical Support,17-07-2024 20:26,Resolved,14,Positive
7544630,136168,9245274,Payment Issue,15-07-2022 20:21,Resolved,202,Positive
7544631,116181,9144989,Refund,26-01-2024 21:15,Resolved,8931,Negative
7544632,141339,9052381,Return Request,30-12-2023 18:05,Resolved,-7,Neutral
7544633,127195,9197151,Return Request,18-10-2024 15:19,Resolved,8,Negative
7544634,124175,9046973,Refund,08-06-2023 10:23,Open,3,Negative
7544635,127168,9008825,Payment Issue,06-06-2024 00:22,Open,14,Negative
7544636,142037,9002937,Wrong Item,22-03-2023 16:03,Resolved,7,Neutral
7544637,118336,9092678,,07-10-2023 03:52,Escalated,9251,
7544638,119684,9006791,Product Quality,30-06-2024 15:00,Resolved,25,Neutral
7544639,149305,9113669,Technical Support,28-11-2022 11:39,Resolved,3808,Negative
7544640,102747,9191457,Cancellation,09-01-2024 17:26,Escalated,7,Negative
7544641,111197,9243024,Payment Issue,30-11-2022 19:33,Open,26,Negative
7544642,100026,9076047,Refund,04-11-2022 12:00,open,184,Neutral
7544643,108678,9134898,Account Issue,26-06-2023 22:13,Closed,19,Negative
7544644,106901,9238448,,22-12-2023 13:14,Open,36,Neutral
7544645,113859,9129286,Product Quality,06-02-2024 13:19,Escalated,215,Neutral
7544646,114188,9071629,Return Request,07-12-2022 20:44,Resolved,21,Negative
7544647,144912,9086995,Account Issue,01-03-2026 10:00,Open,11,Positive
7544648,108342,9232993,Technical Support,05-01-2024 08:10,Escalated,69,Negative
7544649,140928,9137655,Refund,21-02-2025 21:14,Open,43,Positive
7544650,108643,9184705,Account Issue,22-07-2022 19:28,Resolved,13,Neutral
7544651,136987,9090532,Delivery Issue,29-09-2024 21:36,Open,6,Neutral
7544652,105474,9142577,Delivery Issue,02-03-2024 07:17,Escalated,26,Negative
7544653,138764,9029490,,16-10-2024 23:03,Resolved,42,Positive
7544654,146947,9180549,Payment Issue,23-03-2022 19:43,Open,65,Neutral
7544655,148402,9095320,Account Issue,01-11-2024 16:44,Open,10,Negative
7544656,110653,9151809,Technical Support,08-11-2023 17:16,Resolved,23,Neutral
7544657,118500,9120160,Refund,02-07-2023 19:35,Open,29,Negative
7544658,105802,,Account Issue,01-12-2023 14:38,Open,13,Negative
7544659,122049,9234430,Payment Issue,02-04-2022 17:11,Resolved,70,Positive
7544660,132738,,Technical Support,16-02-2025 18:31,Escalated,95,Neutral
7544661,111490,9119372,Refund,18-01-2022 20:01,open,60,
7544662,120141,9110283,Technical Support,06-09-2024 09:16,Resolved,3068,Negative
7544663,147467,,Refund,28-08-2024 22:58,Open,55,Negative
7544664,125458,9119682,,18-10-2023 13:45,Resolved,39,Neutral
7544665,115647,9054002,,13-01-2024 20:11,Open,19,
7544666,117415,9115603,Return Request,22-08-2022 14:15,Escalated,23,Neutral
7544667,107235,,Cancellation,02-09-2022 16:20,Resolved,22,Neutral
7544668,147558,9101811,,02-04-2023 20:41,Open,177,Neutral
7544669,121959,9021372,Payment Issue,20-03-2024 16:34,Resolved,7,Neutral
7544670,144873,9160257,Payment Issue,27-12-2023 16:51,Resolved,35,Neutral
7544671,117262,9213207,Return Request,23-03-2022 13:33,Resolved,222,Negative
7544672,111310,,Product Quality,14-12-2023 17:09,Resolved,14,Neutral
7544673,117400,9214873,Account Issue,15-01-2023 10:11,Resolved,56,Negative
7544674,148065,9151318,Delivery Issue,24-03-2022 19:47,Resolved,5,Negative
7544675,118047,9061500,Cancellation,14-10-2022 16:04,Resolved,21,Negative
7544676,126709,9227277,,19-03-2025 20:30,Resolved,12,Neutral
7544677,149804,9065740,Delivery Issue,26-10-2024 18:16,Open,72,Negative
7544678,113022,9217306,Return Request,03-01-2025 22:37,RESOLVED,-10,Positive
7544679,147894,9010855,Cancellation,08-08-2024 19:19,Open,57,Negative
7544680,135335,9110743,Technical Support,14-08-2024 14:44,Resolved,1,Negative
7544681,140434,9034416,Cancellation,19-10-2023 22:22,Resolved,8,Negative
7544682,117433,9029462,Delivery Issue,30-03-2025 22:21,Resolved,20,Negative
7544683,133688,9004284,Return Request,18-11-2023 22:04,Open,23,Negative
7544684,102636,9226062,Cancellation,31-03-2022 10:55,Escalated,12,Positive
7544685,114785,9014931,Wrong Item,04-06-2024 08:25,Open,-1,Positive
7544686,136017,9143545,Technical Support,18-11-2022 07:49,Escalated,33,Positive
7544687,137367,9182898,Account Issue,12-10-2024 20:21,Escalated,89,Negative
7544688,118241,9209735,Return Request,27-10-2022 20:41,Open,44,Neutral
7544689,141000,,,01-05-2023 08:55,Resolved,19,Negative
7544690,138229,9150176,Refund,13-06-2026 10:00,Resolved,233,Negative
7544691,148903,,,06-09-2024 20:27,Open,47,Negative
7544692,143373,9200183,Account Issue,11-03-2025 17:12,Open,123,Positive
7544693,133730,9158723,Technical Support,21-10-2024 13:17,Resolved,150,Positive
7544694,121630,9221152,Account Issue,07-05-2024 06:15,Resolved,3380,Neutral
7544695,109939,9144905,Account Issue,27-12-2024 19:22,Resolved,18,Neutral
7544696,134298,9097528,Technical Support,24-05-2022 19:14,Resolved,192,Negative
7544697,126468,9078835,Return Request,18-07-2022 22:22,Resolved,143,Positive
7544698,117810,9111258,Cancellation,30-03-2022 08:39,Open,51,Negative
7544699,140410,9116391,Account Issue,28-08-2023 08:28,Resolved,88,Neutral
7544700,103609,,Payment Issue,21-07-2022 20:40,Resolved,107,Neutral
7544701,118182,9240041,,08-01-2022 19:49,Resolved,115,Negative
7544702,129598,9229031,Technical Support,19-09-2022 09:52,Open,15,Negative
7544703,106417,9044050,Refund,30-09-2024 23:19,Resolved,62,Negative
7544704,146269,9132345,Account Issue,01-05-2024 08:55,Escalated,137,Negative
7544705,128504,9150339,Payment Issue,20-03-2022 13:55,Open,15,Neutral
7544706,115081,9137511,Return Request,10-01-2023 05:09,Resolved,225,Negative
7544707,125388,9183751,Wrong Item,21-04-2024 14:00,Resolved,96,Neutral
7544708,104417,9234579,Account Issue,26-10-2022 17:27,Resolved,12,Negative
7544709,106606,9232613,Wrong Item,23-10-2023 12:04,Resolved,-4,Neutral
7544710,102142,9220557,Return Request,18-01-2024 08:57,Open,53,Negative
7544711,103378,,Account Issue,26-10-2022 11:37,Resolved,21,Negative
7544712,108844,9091963,Cancellation,24-02-2025 09:39,Open,189,
7544713,117561,,Delivery Issue,06-06-2024 13:48,RESOLVED,218,Positive
7544714,139978,9178923,Return Request,20-08-2024 23:32,Resolved,1,Neutral
7544715,140682,,Return Request,09-01-2024 17:02,Escalated,19,
7544716,143180,9073323,Return Request,06-05-2022 17:47,Closed,44,Negative
7544717,119277,9126422,Wrong Item,11-02-2023 23:27,Resolved,229,Negative
7544718,123038,9234898,Refund,17-05-2024 10:57,Resolved,45,Neutral
7544719,60,9049755,Technical Support,31-07-2024 10:09,Open,2,Negative
7544720,111239,9239564,Product Quality,07-06-2023 14:00,Open,5,Negative
7544721,125894,9243753,Account Issue,17-11-2022 09:56,Escalated,52,Neutral
7544722,138733,9016235,Cancellation,12-09-2022 20:49,Resolved,62,Neutral
7544723,112014,9187239,Technical Support,07-04-2022 02:11,Resolved,162,Negative
7544724,105537,9241769,Account Issue,01-11-2022 17:45,Resolved,13,Neutral
7544725,134663,9169529,Delivery Issue,23-10-2024 20:12,Open,210,Negative
7544726,148972,9041678,Refund,18-12-2024 13:16,Escalated,117,Neutral
7544727,142922,9246207,Refund,25-09-2022 23:38,open,163,Neutral
7544728,131187,9022808,,20-03-2025 12:04,Open,24,Negative
7544729,101746,9224342,Product Quality,02-11-2024 21:40,Resolved,1,Negative
7544730,124278,9183300,Payment Issue,30-09-2024 13:42,Resolved,8,Positive
7544731,128326,9187344,Return Request,21-09-2024 13:27,Resolved,236,Negative
7544732,131981,9159422,Delivery Issue,24-09-2023 21:42,Resolved,96,Negative
7544733,138093,9148931,Wrong Item,20-12-2024 19:02,Resolved,22,Neutral
7544734,149451,9137357,Refund,27-12-2024 18:53,Resolved,40,Negative
7544735,132776,9089633,Wrong Item,10-10-2022 18:15,Open,12,Negative
7544736,104039,,Product Quality,26-03-2024 08:18,Resolved,93,Positive
7544737,115143,9218467,Payment Issue,04-02-2024 19:40,Resolved,42,Positive
7544738,112547,9167401,Payment Issue,09-06-2022 19:30,Resolved,197,Neutral
7544739,139103,9090282,Return Request,24-03-2023 17:39,Resolved,7,Neutral
7544740,114416,9033279,Delivery Issue,07-09-2023 20:45,Resolved,2,Neutral
7544741,124297,9198541,Wrong Item,27-06-2023 18:37,Open,236,Negative
7544742,111633,9152825,,22-12-2023 12:47,Closed,76,Positive
7544743,121354,,Technical Support,23-08-2023 10:35,Resolved,13,Positive
7544744,113791,9172679,Account Issue,28-03-2025 19:22,Closed,29,Positive
7544745,128612,,Return Request,22-09-2024 08:16,Open,177,Neutral
7544746,129649,9122841,,08-11-2024 06:29,Open,4788,Negative
7544747,134932,9035803,Payment Issue,30-10-2023 07:33,Resolved,97,Neutral
7544748,129283,9091507,Delivery Issue,06-01-2023 22:12,Resolved,182,Positive
7544749,133769,9117362,Technical Support,11-01-2022 17:47,Resolved,11,
7544750,136590,9142918,Delivery Issue,20-12-2022 19:05,Resolved,18,Negative
7544751,120824,9080955,Payment Issue,04-01-2023 07:54,Resolved,89,Negative
7544752,112081,9153883,,10-11-2023 21:23,Escalated,46,Negative
7544753,123435,9092576,Account Issue,08-04-2022 06:22,Resolved,166,Positive
7544754,134829,9064583,Technical Support,20-10-2023 08:06,Escalated,58,Neutral
7544755,148017,9075006,Technical Support,01-10-2024 05:19,Resolved,190,Negative
