payment_id,order_id,payment_method,payment_status,payment_amount,payment_datetime,transaction_reference
3155534,9037613,Wallet,Success,5254.7,05-02-2023 16:07,TXN_KC2OKM7DH2
3155535,9041726,UPI,FAILED,1149.86,25-11-2023 18:00,TXN_VHXY5SD0VJ
3155536,9005066,Card,Success,1974.61,03-11-2023 14:15,TXN_IUO8E2DHC5
3155537,9100633,UPI,Success,402.73,26-12-2024 13:05,TXN_V85SDV9DM6
3155538,9122080,UPI,Success,1420.66,01-04-2023 21:47,TXN_8G8SR33521
3125003,9214574,UPI,Success,814.71,09-06-2024 20:11,TXN_HUIZKN5T20
3155540,9148543,Wallet,Success,698.17,12-10-2024 20:54,TXN_7K8610XCZK
3155541,9036875,Card,Success,1985,31-05-2022 18:38,TXN_HGULXDZIGK
3155542,9042661,COD,Success,51453.25,21-01-2024 23:37,TXN_4BXMMWXNNR
3155543,9194586,Wallet,Failed,48384.7,12-01-2023 06:50,TXN_VC15AOPW8K
3155544,9059544,COD,Pending,4497.73,30-07-2023 19:23,TXN_31VLKU7IQ5
3155545,9200488,Card,Refunded,113445.1,17-01-2025 22:02,TXN_ESMLJXHG20
3155546,9130202,COD,Failed,8928.55,28-10-2023 20:07,TXN_KRE73Y5KLQ
3155547,9198242,UPI,Pending,2420.21,20-02-2025 10:27,TXN_GH7RYS7S7L
3155548,9091887,Card,Success,1898.65,02-11-2022 20:54,TXN_BWUUQWDHD1
3155549,9053461,NetBanking,Pending,763.54,20-01-2025 17:36,TXN_R2HM2MSOQ3
3155550,9057516,Card,Success,245.5,01-07-2023 08:38,TXN_TSY7VOMVDU
3155551,9072791,Card,success,1886.9,17-07-2023 19:51,TXN_CWCNAASDZW
3155552,9145039,UPI,Success,3430.76,10-10-2023 12:39,TXN_LWXYE72ZQX
3155553,9113144,Card,Success,41417.52,08-03-2023 07:55,
3155554,9211964,UPI,Refunded,213,15-06-2024 20:16,TXN_FB8NS0Y7F1
3155555,9201123,UPI,Success,707.23,02-01-2024 07:57,TXN_TBMPDQC7EH
3155556,9146702,Card,Success,1858.71,21-03-2023 22:04,TXN_9IDZNPSJT0
3155557,9106391,Wallet,Success,2843.47,10-10-2023 18:10,TXN_K9J6Q4F8RD
3155558,9233329,card,Success,7776.3,02-11-2023 20:11,TXN_3CDBS6VFFD
3155559,9154839,UPI,Pending,1862.35,08-10-2024 18:39,TXN_0Q1AQQYPCX
3155560,9133651,UPI,Refunded,7377.88,16-05-2022 00:52,TXN_YZJO3JE2ZA
3155561,9028991,NetBanking,Failed,8758.32,25-10-2024 23:21,TXN_KZU7X7VPBP
3155562,9190911,UPI,Success,1219.91,19-02-2023 19:33,TXN_GPQ6239XF2
3155563,9031696,UPI,Success,1362.21,21-12-2023 13:42,TXN_0XHU3IPJT7
3155564,9205795,EMI,Success,14621.13,27-12-2022 23:04,TXN_FHZAG4UXBN
3155565,9088911,UPI,Success,640.27,13-12-2024 21:06,TXN_F0NL09NZQP
3155566,9062738,Card,Success,2426.8,29-11-2024 21:10,TXN_GGUYZRLOMS
3155567,9056869,Card,Success,845.18,02-01-2022 22:35,TXN_NMATMZ9VW1
3155568,9032892,COD,Pending,4492.75,05-09-2023 16:57,TXN_W2YDQRB66Y
3155569,9088979,COD,Success,34999.27,26-10-2024 21:22,TXN_TZ2XON9QK7
3155570,9091817,Wallet,Success,1309.5,10-10-2024 19:43,TXN_Q65XIVQGMY
3155571,9170272,NetBanking,Success,2128.12,16-12-2022 16:59,TXN_U3790AVMAB
3155572,9045084,CARD,Success,6789.04,30-06-2023 17:33,TXN_0JJSO5YWAI
3155573,9063734,NetBanking,Success,2421.6,29-10-2023 20:49,TXN_V173WYYCLK
3155574,9029687,UPI,Success,2263.39,19-11-2024 19:30,TXN_0NFF6MIMLT
3155575,9050475,Card,Success,1308.24,20-03-2024 22:50,TXN_19MXKR3R65
3155576,9132963,UPI,Failed,3317.26,30-04-2022 03:21,TXN_QX4N8KCR8I
3155577,9175494,EMI,Success,384.68,28-09-2023 17:33,TXN_OBPB3Z39OO
3155578,9077584,UPI,success,10625.77,19-12-2024 20:50,TXN_X8W1469JWA
3155579,9089422,UPI,Pending,742.28,12-10-2024 21:32,TXN_IRI0V3T8F7
3155580,9079225,UPI,Pending,1843.8,08-09-2024 22:03,TXN_QCCOFN1Q3I
3155581,9085220,UPI,Success,472.41,30-09-2023 08:45,TXN_XT6QC24V58
3155582,9055676,COD,invalid_status,1811.15,31-12-2024 22:57,TXN_1OP2SD2T60
3155583,9135446,NetBanking,Success,56918.98,30-08-2022 20:41,TXN_DBF5K8ZOTY
3155584,9174949,Card,Failed,7844.96,28-03-2022 10:44,TXN_Z6JFF8TOUQ
3155585,9216424,UPI,Success,360.36,30-07-2023 00:44,TXN_GWM5PSTH0J
3155586,9247060,Card,Failed,415.64,08-11-2022 22:30,TXN_6LDDZQ6XDE
3155587,9130593,UPI,Failed,716.01,31-05-2023 07:48,TXN_S4RWVAVJN0
3155588,9009174,COD,Success,1521.86,27-03-2022 21:17,TXN_6IXEG494IK
3155589,9044648,Wallet,Success,7199.69,30-07-2022 07:33,TXN_N9OCAI2F54
3155590,9232487,UPI,Success,23255.59,01-02-2022 04:18,
3155591,9249922,COD,Pending,10934.18,01-02-2023 12:09,TXN_NHVCHVNHJV
3155592,9042883,UPI,Pending,2296.96,24-04-2023 06:39,TXN_F6L66JIZNR
3155593,9175500,UPI,Failed,1583.48,20-03-2022 15:15,TXN_WJBM3KHTW3
3155594,9113344,Card,Success,1964.59,03-01-2023 17:45,TXN_T4ECLTOLUL
3155595,9249559,UPI,Success,99174.52,25-07-2023 10:32,TXN_P9ZVAA9ONR
3155596,9097188,COD,Success,958.43,26-10-2022 14:40,TXN_JKKNY9X5T4
3155597,9240762,COD,Pending,2154.88,21-05-2022 09:37,TXN_GS2TGEY327
3155598,9222953,UPI,Success,10393.8,21-07-2023 07:05,TXN_597QYXJYZ5
3155599,9203443,Card,Refunded,1277.82,04-06-2024 11:38,TXN_3CBOZPUAT6
3155600,9229129,UPI,Success,10178.6,27-04-2024 17:23,TXN_GQ67VLR91J
3155601,9048469,COD,Success,223629.24,27-10-2022 19:43,TXN_OO7SFRXNCW
3155602,9089639,UPI,Success,1331.71,01-09-2022 14:12,TXN_8A0D149ILO
3155603,9080778,Card,Pending,6082.07,23-07-2023 22:10,TXN_96ZKY5K748
3155604,9017347,NetBanking,Failed,2076.27,28-06-2022 21:48,TXN_KTN5YJGLWV
3155605,9003122,Card,Success,746.21,10-08-2023 20:34,TXN_NMQNKONG0X
3155606,9019996,EMI,Success,2843.68,23-04-2023 11:22,TXN_3NT5CK94IO
3155607,9248735,Card,Success,2261.53,15-08-2024 12:54,TXN_BD1G9WC3WB
3155608,9134104,UPI,Pending,152407.82,26-08-2024 19:10,TXN_VCZH7UVQ9I
3155609,9039424,UPI,Success,2155.44,26-03-2022 11:53,TXN_K6BXXXW4TG
3155610,9072908,UPI,Success,353.37,24-07-2022 20:17,TXN_US6IH2N46H
3155611,9243227,COD,Success,57077.3,14-12-2022 13:02,TXN_XW5Z58FQO6
3155612,9130608,Wallet,Success,4045785.75,24-07-2024 19:34,TXN_WCV5I3444U
3155613,9034140,UPI,Success,-1527.86,21-03-2024 19:30,
3155614,9003358,UPI,Pending,2487.36,10-03-2022 19:58,TXN_Q478P9NTIQ
3155615,9203656,COD,Success,521.52,09-08-2022 22:11,TXN_AQVPAYVZ64
3155616,9003361,Card,Pending,2468.92,04-06-2023 22:38,TXN_NRAMO7H9J8
3155617,9046733,UPI,Success,28011.63,09-11-2022 23:40,TXN_STKDTIVEL7
3155618,9011008,UPI,Success,989.46,01-12-2022 21:12,TXN_JIR9BAQX8T
3155619,9196679,COD,Success,209,19-03-2025 18:07,TXN_Q3OE31328N
3155620,9000874,UPI,Success,56936.08,06-11-2023 22:21,TXN_ROTPEGUGOT
3155621,9071614,EMI,Failed,1312.97,06-01-2025 19:44,TXN_43WYLN692N
3155622,9209464,Card,Success,10302.21,21-06-2024 15:07,TXN_BNW37RAG26
3155623,9041704,COD,Refunded,370.65,22-12-2023 01:47,TXN_7CMAHKXNFE
3155624,9030025,NetBanking,Success,1623.44,25-03-2023 18:36,TXN_SEQ4NPW54E
3155625,9181950,CARD,Pending,242.58,13-09-2022 22:56,TXN_7F0NJ3FQ5G
3155626,9069878,CARD,Refunded,2988.8,03-11-2022 22:46,TXN_ZOQTD7YAHK
3155627,9014991,COD,Pending,9700.95,22-03-2024 12:10,
3155628,9026612,upi,Refunded,257.46,26-09-2022 15:26,TXN_0VVCLGW9R6
3155629,9138030,UPI,Success,5838.79,02-10-2024 16:30,TXN_L4QJII1FEA
3155630,9193240,Card,Success,2733.56,27-03-2022 23:52,TXN_ZHJFRNFXV7
3155631,9192940,COD,Success,176256.25,24-11-2023 12:24,TXN_8UGNOG6ZLA
3155632,9008636,Card,Success,9659.73,01-01-2024 21:58,TXN_NHBPNU0MYS
3155633,9104409,Card,Success,807.67,07-10-2024 08:40,TXN_MNVMB24EN5
3155634,9132375,UPI,Success,2034.24,20-12-2024 18:31,TXN_12YXRQSTRD
3155635,9146160,Wallet,Success,186126.16,02-01-2025 09:29,TXN_93H0BEGEL1
3155636,9019956,Card,Success,11333.59,28-09-2022 19:46,TXN_WCV02VZW7H
3155637,9109686,COD,Success,37908.87,28-12-2022 19:25,TXN_SLWWDT6QA3
3155638,9043578,UPI,Success,10289.15,10-10-2023 18:55,TXN_SLNDHJVPR3
3155639,9195636,UPI,Success,1322.17,11-02-2023 14:04,TXN_70PTS3O39Q
3155640,9079958,COD,Pending,5182.77,15-08-2023 22:35,TXN_CJ0KOWRURK
3155641,9189385,NetBanking,Success,59415.04,01-05-2022 22:07,TXN_XT8RGEAVM6
3155642,9090415,Wallet,Success,6840841.64,27-02-2024 18:09,TXN_NWXN9WQ9OX
3155643,9188319,UPI,Failed,319.1,21-11-2022 22:05,TXN_9868IYVG7S
3155644,9061089,COD,Success,7329.92,03-06-2024 09:50,TXN_QA3DICZ3FD
3155645,9126069,UPI,Failed,819.26,25-10-2022 14:07,TXN_X5W3VV66VF
3155646,9035957,COD,Success,1848.27,10-05-2023 21:35,TXN_KSQOR0ENTE
3155647,9067451,NetBanking,Success,8358.89,29-10-2022 19:59,TXN_0J8REGWW4W
3155648,9127200,UPI,success,1507.82,19-01-2022 08:11,
3155649,9047788,Card,Success,238854.62,10-08-2023 20:26,TXN_J5MAU3DLLX
3155650,9005698,COD,Success,2600.27,27-03-2023 15:07,TXN_PBLE695C2G
3155651,9202850,COD,Pending,1472.71,20-12-2022 19:05,TXN_ZZURNK0E3R
3155652,9187402,Wallet,Success,1574.18,21-03-2023 20:39,TXN_C2U847NLFA
3155653,9034246,UPI,Success,1827.58,20-10-2024 21:13,TXN_GVMJSBG0L8
3155654,9114601,UPI,Pending,302,03-03-2023 17:26,TXN_0E8176YNLR
3155655,9101132,Card,Success,212.11,21-07-2023 22:11,TXN_81DWC8CQ27
3155656,9169283,Card,Failed,32136.42,02-01-2024 10:26,TXN_9ROB77M3R5
3155657,9149097,Card,success,1161.69,05-01-2024 22:06,TXN_ZKGM64MQM6
3155658,9008634,COD,Success,32093.97,27-06-2024 11:32,TXN_7KFOLISZY1
3155659,9000324,UPI,Success,1032.13,24-10-2024 22:25,TXN_2KO7RFGYHO
3155660,9226943,Card,Success,373.04,06-11-2024 20:27,TXN_3A8L88LM5P
3155661,9161998,UPI,Success,15306.04,08-04-2024 16:44,TXN_RFHLC0FMZX
3155662,9241579,COD,Success,2663.66,03-09-2024 14:52,TXN_THBWF25WYS
3155663,9225190,Card,Refunded,319.58,29-12-2023 19:52,TXN_LSK8XC6LLX
3155664,9176346,UPI,Success,5873.55,31-12-2024 16:19,TXN_YOWOK9SW3T
3155665,9232684,UPI,Success,316.72,15-08-2022 17:27,TXN_PSCTP8LCNY
3155666,9006949,COD,Success,1821.64,30-04-2024 07:03,TXN_77D0BB3T7V
3155667,9040659,Card,Success,883.4,13-04-2023 03:05,TXN_ZGYZO2Q89A
3155668,9083025,Card,Success,698.12,26-10-2023 17:01,TXN_WR7COYG0DC
3155669,9224509,UPI,Success,1211.57,13-04-2022 17:01,TXN_L5TZZHLS11
3155670,9117336,UPI,Success,1314.55,05-10-2024 14:49,TXN_66FTJFVZZH
3155671,9042768,UPI,Success,1124.07,25-09-2022 09:49,TXN_KGOVFJVETF
3155672,9085909,Wallet,Success,10009.8,12-12-2023 21:37,TXN_Y7CPTZ8SKV
3155673,9143611,NetBanking,Success,1306.79,16-10-2023 20:49,TXN_C9T9NW81DM
3155674,9188222,UPI,Success,335.93,04-09-2022 00:08,TXN_CKK2Y5ZDJX
3155675,9148279,COD,Success,1585,04-03-2024 23:00,TXN_MCET60NTX9
3155676,9231732,NetBanking,Success,1964.85,07-06-2022 18:41,TXN_JC2QJLHT1W
3117026,9017260,UPI,Success,485.4,28-08-2024 18:45,TXN_49BU1BNKYU
3155678,9058611,Wallet,Success,1354.49,25-01-2023 23:09,TXN_U5IMBYH304
3155679,9003216,EMI,Success,13229.14,10-07-2023 00:06,TXN_2WD51DJUH6
3155680,9188523,Wallet,Success,2034.49,31-05-2022 19:35,TXN_KGNUYCAC6E
3155681,9100027,UPI,Success,2473.41,18-05-2022 19:26,TXN_OFTY6FORLH
3155682,9013329,UPI,Refunded,2399.08,27-06-2024 12:48,TXN_L4069XSEJ3
3155683,9212226,UPI,Success,25780.04,02-11-2023 12:58,TXN_510M975SPX
3155684,9092171,COD,Success,7591.81,17-08-2022 01:36,TXN_LRXVAOACCK
3155685,9133011,EMI,Success,1118.79,19-08-2022 12:55,TXN_RRTP53E9B7
3155686,9231228,UPI,Success,18753.64,13-11-2024 02:01,TXN_BFR4K68F4Y
3155687,9083018,UPI,Success,1874.77,05-09-2022 19:26,TXN_FAFJ2QDEU0
3155688,9178453,UPI,success,1938.19,01-01-2025 16:04,TXN_29QRYBW6P0
3155689,9100915,Card,Failed,51899.5,04-08-2024 14:32,TXN_0QM2OJXMFD
3155690,9087264,COD,Success,11070.3,03-09-2024 12:23,TXN_U1NIXX5IMN
3155691,9235486,COD,success,2012.66,26-09-2022 09:53,TXN_F6DXU8GEWI
3155692,9026253,COD,Success,781.06,18-10-2022 08:15,TXN_MM0TDIZRZQ
3155693,9043763,UPI,Refunded,30956.82,08-11-2023 21:47,TXN_N7DYUX1MHE
3155694,9097153,NetBanking,Failed,3730.68,23-07-2022 11:19,TXN_XK5GU5IP1S
3155695,9048580,NetBanking,Refunded,10090.35,15-07-2024 19:49,TXN_U1283MNC1P
3155696,9098227,UPI,Success,1413.13,10-11-2022 15:36,TXN_FZ0XLGCFYW
3155697,9056052,Card,Success,2204.44,15-04-2023 19:15,TXN_S6LB3RD8X7
3155698,9219138,UPI,Success,1775.72,07-03-2024 19:58,TXN_EQ8UHEWLZ1
3155699,9194936,COD,Failed,1961.95,22-11-2024 18:00,TXN_PXU21O5W2X
3155700,9099482,NetBanking,Success,14043.07,05-04-2023 03:03,TXN_HWH50Y8OQ2
3155701,9033031,Card,Refunded,270.26,26-01-2024 20:28,TXN_BS38WEIXOO
3155702,9223991,NetBanking,Success,3374.53,19-02-2023 05:38,TXN_IR4G07I56I
3155703,9174149,UPI,Success,35996.9,15-08-2024 08:19,TXN_8FMS50UFK1
3155704,9176636,card,Success,1215.9,29-09-2023 19:51,
3155705,9228859,UPI,Success,1397.8,04-01-2023 10:03,TXN_GLINHPEHTB
3155706,9151333,COD,Success,2203.27,03-12-2022 18:48,TXN_MUTCG5SW5F
3155707,9163260,UPI,Failed,2466.6,22-11-2024 21:51,TXN_T284DIGGUA
3155708,9189201,UPI,Success,7434.55,22-09-2023 12:57,TXN_T5BZX0EKJU
3155709,9193099,COD,Success,2210.06,22-08-2023 21:12,TXN_Q06L5H3GI8
3155710,9107313,UPI,Success,45486.2,28-03-2024 06:17,TXN_VOTYS1FCUQ
3155711,9246716,COD,Success,28110.47,13-01-2024 10:30,TXN_1I70E1V19C
3155712,9005443,UPI,Success,238099.67,28-10-2024 22:39,TXN_J7C5WUS695
3155713,9071095,NetBanking,Success,584.23,19-02-2025 15:30,TXN_T5J66E2FJM
3155714,9086603,EMI,Success,2091.86,25-12-2023 04:31,TXN_8TEDYTRN5B
3155715,9176187,Card,Success,901.58,10-09-2024 18:39,TXN_EW78SZKNQI
3155716,9028106,COD,Refunded,2173.19,02-01-2022 12:13,TXN_R8ZWT9SAML
3155717,9230665,Card,Success,1388.73,04-03-2022 21:42,TXN_HTXDAG4OZS
3155718,9066282,COD,Success,205070.41,16-02-2023 19:47,TXN_12SH9TSV2Y
3155719,9018599,Card,Success,24707.89,02-04-2023 19:36,TXN_O2C41FCLR4
3155720,9092268,Wallet,Failed,1500.87,03-06-2022 18:56,TXN_NUYPKEFNIO
3155721,9205542,EMI,Success,258.23,23-12-2022 17:38,TXN_EUMAZIKZI0
3155722,9229558,Card,Success,760.09,12-11-2023 16:57,TXN_MD4986MYYM
3155723,9094035,UPI,Failed,6575.86,21-10-2023 21:46,TXN_F5WXSM5GRI
3155724,9066232,upi,Success,8502.88,20-12-2022 10:01,TXN_KO3SVDBI6A
3155725,9245557,Card,Failed,10718.18,30-06-2023 18:59,TXN_24DQXGOTN9
3155726,9155159,COD,Success,9083.24,21-12-2024 08:45,TXN_NXFF4XYON1
3155727,9225043,COD,Success,1274.67,10-08-2022 18:00,TXN_GOILUC68WS
3155728,9166244,COD,Success,232563.75,31-03-2024 12:02,TXN_ZGHCPHFOM1
3155729,9106619,Card,Success,145321.65,26-08-2022 13:37,TXN_J3XF0SAI8M
3155730,9192239,Wallet,Success,410.87,29-07-2024 09:58,TXN_LBQ6BV7F8X
3155731,9156225,UPI,Success,38733.04,28-09-2024 21:57,TXN_UTK730LWVB
3155732,9024389,UPI,Success,1280.17,25-11-2022 13:26,TXN_80JV7RORG6
3155733,9223834,COD,Success,1605.21,19-06-2024 17:36,TXN_JPDHPGY8U1
3155734,9177533,Wallet,Success,2610.53,26-10-2022 09:34,TXN_4P7M00DG9V
3155735,9082454,UPI,Pending,856.94,05-04-2023 21:01,TXN_KFGF6CZBXS
3155736,9186297,UPI,Success,3227.36,20-12-2023 19:59,TXN_ROJ4NADX5C
3155737,9092764,UPI,Success,1941.65,08-02-2023 18:36,TXN_DIU16BIR0E
3155738,9199627,card,Success,3347.02,20-08-2022 06:43,TXN_AMWA9ZIQFU
3155739,9140059,Card,Failed,1077.93,19-01-2022 04:58,TXN_OP8NBQD0VU
3155740,9009553,UPI,Success,157386.68,28-02-2023 15:35,TXN_8TCIC7Z3RG
3155741,9015140,UPI,Refunded,4343.35,07-03-2024 21:16,TXN_3DLDN0P5CJ
3155742,9236869,Wallet,Success,446.74,25-10-2024 16:46,TXN_JZFKC2TQY8
3155743,9158935,Card,Success,39271.67,05-12-2024 18:46,TXN_6K0N2X621T
3155744,9168809,EMI,Success,1276.35,20-08-2023 20:52,TXN_APB4WVIKB0
3155745,9124349,UPI,Success,1028.77,04-06-2023 08:30,TXN_6I91NRJZ49
3155746,9156146,NetBanking,Pending,51048.14,16-07-2023 10:46,TXN_ZWSJCNM5MT
3155747,9067470,COD,Success,5341.71,02-05-2022 11:58,TXN_BKZZ15JRQF
3155748,9022602,NetBanking,Failed,1653.5,03-01-2024 18:38,TXN_QE713BQYEV
3155749,9221975,UPI,Success,3566.56,03-09-2022 21:08,TXN_RKLDDG9Q2V
3155750,9061059,UPI,Success,388.63,10-08-2022 13:10,TXN_TOEIUI96TF
3155751,9185018,COD,Success,857.74,14-06-2024 02:01,TXN_OMREKL3GS2
3155752,9207007,COD,Failed,2150.77,23-03-2025 12:48,TXN_Z1PJGV7LCF
3155753,9042354,CARD,Success,43555.4,28-03-2023 21:43,TXN_YVRD1VO4Q4
3155754,9067857,NetBanking,Pending,51897.49,02-07-2024 17:17,TXN_1EQ9HQYAKS
3155755,9097183,Card,Success,909.76,15-12-2023 20:22,TXN_VIPN89IRQ1
3062584,9125472,NetBanking,Pending,32506.56,18-09-2022 08:45,TXN_A6OL6OBHX4
3155757,9238024,UPI,Success,6176.31,11-10-2023 21:19,TXN_TTS6HJXLXA
3155758,9136650,NetBanking,Pending,2111.91,07-01-2024 18:09,TXN_YXF3EY44N4
3155759,9002996,COD,Failed,2395.51,19-08-2022 18:53,TXN_S4ATF9LH25
3155760,9037569,Wallet,Success,2827823.96,22-10-2024 21:55,TXN_IUYKXAAPLA
3155761,9015980,Card,Success,1345.6,22-03-2023 14:34,TXN_7BBV4NU4KT
3155762,9217400,UPI,Success,887.5,22-07-2022 15:34,TXN_W1ZNW70WOR
3155763,9233416,UPI,Refunded,297.58,23-01-2022 11:22,TXN_54LQDHJ3LP
3155764,9122860,Wallet,Success,551.52,09-01-2025 20:28,TXN_5B2MFVSTV1
3155765,9021800,Card,Success,279.79,10-08-2023 20:45,TXN_VMWJWMZY01
3155766,9095509,Card,Success,1603.4,12-03-2025 09:25,TXN_1INEY7JP1Q
3155767,9187572,EMI,Success,6565.64,31-01-2025 16:12,TXN_T7RADORKNH
3155768,9098481,UPI,Pending,2288.29,29-04-2022 16:42,TXN_98QUL74CA7
3155769,9232684,COD,Success,316.72,15-08-2022 17:21,TXN_9NC1F1ZZNP
3155770,9209537,Card,Success,2131.4,29-06-2023 20:11,TXN_V6OCTFR2AX
3155771,9073470,Wallet,Refunded,9409.44,02-03-2022 13:53,TXN_D1MISX0CON
3155772,9155677,Card,Success,30590.88,07-09-2022 07:26,TXN_P3TOTK1IUP
3155773,9226708,EMI,Success,8537.02,27-01-2024 11:30,
3155774,11,Card,Success,8197.93,01-06-2023 10:08,TXN_UZK2VKCFE8
3155775,9166053,Card,Success,5666.18,30-03-2023 15:41,TXN_ICK6XEYD7S
3155776,9084980,NetBanking,Success,10163.32,22-07-2024 01:16,TXN_7OQW0302K6
3155777,9093959,COD,Success,186967.38,02-06-2022 12:04,TXN_40B52P6GA3
3155778,9229724,UPI,Success,1069.95,31-12-2022 21:08,TXN_N6SPWV24H0
3155779,9060721,EMI,Success,6622.98,08-06-2024 09:38,TXN_Z1W6PBRKIP
3155780,9215458,Wallet,success,4908.55,07-04-2022 22:47,TXN_6QPW8Z0A8P
3155781,449,UPI,Failed,5308.12,01-06-2023 10:04,TXN_7JT7E2GVW4
3155782,9079496,NetBanking,Success,2432.15,21-02-2025 18:55,TXN_L7C4YH7J6Q
3155783,9247080,Card,Success,1534.43,30-10-2022 20:21,TXN_XUH78ZU524
3155784,9003723,Wallet,Success,215866.4,22-05-2024 17:49,TXN_1THP25ZUST
3155785,9146836,UPI,Success,58278.3,01-01-2024 19:28,TXN_NMNVHYNDFW
3155786,9188217,UPI,Failed,2257.23,10-11-2022 18:28,TXN_QD0RPKVOD1
3155787,9153764,COD,Success,10554.92,15-05-2022 14:02,TXN_84UI5HCUIK
3155788,9102753,Card,Success,11165.1,20-03-2024 18:32,TXN_HCAUSCGRNZ
3155789,9100446,COD,Success,1401.07,17-11-2023 19:19,TXN_138FTFXTI4
3155790,9071678,UPI,Success,2040.55,07-02-2023 21:25,TXN_JXB9G90I04
3155791,9195008,UPI,success,2187.63,04-10-2024 09:16,TXN_9AWSXZ1HBJ
3155792,9211264,UPI,Refunded,7932.47,20-02-2022 11:56,
3155793,9234129,Card,Pending,40074.7,06-07-2024 20:37,TXN_NX0YXWTRMD
3155794,9050157,Card,Success,7258.55,14-07-2023 18:36,TXN_5IUG0O88WM
3155795,9238569,UPI,Success,2393.42,07-08-2023 23:30,TXN_DGUJRA5I1R
3155796,9109008,COD,Failed,172731.02,25-10-2023 18:18,TXN_4BYYGAVCFQ
3155797,9086687,UPI,Pending,9131.86,21-12-2023 09:04,TXN_TRPVM1P2PR
3155798,9057821,NetBanking,Refunded,2313.38,16-12-2024 11:11,
3155799,9088635,UPI,Success,460.01,05-06-2022 17:13,TXN_GKTJG6LCQ5
3155800,9246031,Wallet,Success,177675.51,22-05-2022 22:00,TXN_AOZF57NCO2
3155801,9054386,Card,Pending,5685.33,21-07-2024 19:32,TXN_WX606ZGWIY
3155802,9225113,Card,Success,2309.57,08-07-2024 17:18,TXN_47SQYXHVG6
3155803,9116792,UPI,Success,734.27,05-01-2022 16:56,TXN_EHIBGW0XHL
3155804,9063072,Card,Success,1416.96,20-01-2024 22:06,TXN_MLUQMMJ3S6
3155805,9200600,COD,Success,1060.93,08-09-2023 11:05,TXN_INOGH3UBFG
3155806,9077110,UPI,Failed,1499.06,09-02-2022 20:39,TXN_X9022E60ZQ
3155807,9138864,EMI,Success,832.32,12-11-2023 19:03,TXN_STKFX25BEK
3155808,9135864,Card,Success,48295.96,22-10-2023 20:55,TXN_OU1WCG4PWQ
3155809,9050387,upi,Success,783.39,02-08-2024 23:49,TXN_QDYP2SGYH9
3155810,9098938,UPI,Failed,932.33,02-07-2024 13:22,TXN_1OD0FH9MSG
3155811,9139417,COD,Failed,10115.54,29-04-2022 20:47,TXN_JUDHAP61M4
3155812,9132802,UPI,Success,43379.04,18-04-2022 15:40,TXN_LRTXSTYQA3
3155813,9111499,UPI,Success,25102.37,16-05-2024 11:47,TXN_F0SWA46EZO
3155814,9198863,COD,Failed,3192.86,26-04-2023 07:33,TXN_EFI4NXULJB
3155815,9200085,UPI,Failed,1311.61,05-09-2024 14:40,TXN_W66V5L8G5P
3155816,9082529,Wallet,Pending,196941.52,10-10-2022 22:12,TXN_TK44F9EOK9
3155817,9001226,Wallet,Refunded,330.16,06-03-2024 11:26,TXN_AVHSVBTUAG
3155818,9077550,NetBanking,Success,1666.66,27-10-2022 16:41,TXN_SJAYL0W9T1
3155819,9127167,Wallet,Success,59877.93,29-11-2023 16:26,TXN_SVZZAWRIF1
3155820,9070943,COD,Success,46037.01,26-10-2022 07:41,TXN_GGZ53ATHPG
3155821,9076284,NetBanking,Success,5167.71,08-07-2022 17:16,TXN_O5FSM9IX8U
3155822,9119278,UPI,Success,190820.06,06-03-2023 22:41,TXN_NYR4IF296J
3155823,9131715,Card,Pending,539.98,25-10-2022 12:20,TXN_BLVXHP6OG3
3155824,9002298,COD,Success,9775.23,31-08-2022 13:38,TXN_0Y82P81IGC
3155825,9060186,upi,FAILED,479.14,24-04-2022 23:31,TXN_8KQK7YRZX7
3155826,9013739,UPI,success,1642.01,26-03-2025 17:16,TXN_PSUR136UDQ
3155827,9016045,COD,Success,1146.43,23-09-2024 14:18,TXN_E48GQUA0LK
3155828,9010769,UPI,Success,2052.22,08-05-2022 13:42,TXN_9RMST95YE7
3155829,9108024,Card,Success,8804.11,13-07-2024 15:05,TXN_PJVIU0OK7B
3155830,9218303,Wallet,Success,7424.2,25-08-2023 19:29,TXN_NBAMBYKMNS
3155831,9243533,UPI,Success,21000.33,05-02-2023 17:51,TXN_0O4XUSCNI7
3155832,9225477,EMI,Success,19233.14,19-05-2023 05:21,TXN_AHJ7AGSX6B
3155833,9246669,COD,Failed,6645.37,12-03-2023 20:24,TXN_H3K4PZQ5MO
3155834,9143044,UPI,Success,217.8,23-09-2022 23:18,TXN_U8TN0NB44E
3155835,9013475,UPI,Failed,563.59,14-07-2022 16:43,TXN_2GAWLZM88Y
3155836,9138174,Card,Success,6212.93,08-01-2022 22:36,TXN_V3A14AEDJ3
3155837,9054876,COD,Failed,1524.12,05-01-2025 20:21,TXN_UWZKSI0ZQH
3155838,9086557,UPI,Success,18038.25,24-10-2022 18:17,TXN_NBSI7ZZMNA
3155839,9193627,COD,Success,30456.27,11-06-2024 19:27,TXN_1A5HFGALMQ
3155840,9138806,Card,Success,5061.75,28-12-2023 10:23,TXN_PQHE2O2GEZ
3155841,9003851,NetBanking,Success,10097.12,14-11-2022 18:18,
3155842,9026709,COD,Success,769.22,23-09-2023 08:59,TXN_NTSFU6XECZ
