seller_id,seller_name,seller_city,seller_rating,seller_type,onboarding_date,return_rate_percent,seller_status
8078,Super Depot,Delhi,5.98,Business,28-06-2021,11.73,Active
8079,Sun World,Bangalore,3.48,Business,01-07-2022,14.68,Active
8080,Royal Enterprises,Gurugram,4.83,Brand,15-02-2024,18.49,Inactive
8081,Best Commerce,Ahmedabad,3.92,Individual,12-11-2022,1.26,Inactive
8082,Smart Outlet,Hyderabad,3.64,Brand,28-02-2025,12.78,Blocked
8083,Easy Traders,,2.58,Individual,15-07-2021,7.37,Active
8084,Royal Enterprises,Noida,4.93,Business,27-07-2021,1.47,Inactive
8085,Best Mart,Thiruvananthapuram,4.96,Individual,27-07-2023,15.32,active
8086,Alpha Electronics,Jaipur,4.67,Business,07-07-2021,12.83,Suspended
8087,Smart Traders,,3.74,Business,28-01-2020,1.92,Suspended
8088,Quick Zone,Noida,2.56,individual,25-04-2021,18.02,Active
8089,Sky Bazaar,Jaipur,3.08,Individual,15-01-2022,8.71,Active
8090,Super Commerce,Chennai,4.34,Individual,02-04-2022,21.65,Active
8091,Bright Shoppe,Hyderabad,3.13,BUSINESS,14-08-2023,16.83,Active
8092,Beta Retail,Indore,2.86,Business,05-03-2024,17.77,Inactive
8093,Smart Deals,Hyderabad,4.98,Business,16-10-2026,14.96,Active
8094,Mega Outlet,Jaipur,3.43,Business,05-08-2024,13.12,Suspended
8095,Prime Point,Visakhapatnam,4.23,Brand,03-01-2025,11.59,Active
8096,Galaxy Zone,Hyderabad,3.02,BUSINESS,26-01-2021,1.65,Active
8097,Galaxy Traders,Pune,3.39,Brand,06-09-2021,8.87,Active
8098,Bright Plaza,Ahmedabad,2.58,Individual,05-12-2023,17.75,Suspended
8099,Apex Gallery,Bangalore,4.21,Business,25-09-2022,2.82,Active
8100,Easy Enterprises,Jaipur,4.01,Business,05-02-2023,18.95,Active
8101,Alpha Mart,Ahmedabad,4.84,Business,06-08-2022,12.87,Active
8102,Beta World,Jaipur,2.93,Brand,22-03-2020,7.96,Active
8103,Galaxy Hub,,4.44,individual,01-05-2024,7.35,Inactive
8104,Sky Outlet,Visakhapatnam,4.87,Individual,27-09-2020,20.88,Active
8105,Super Bazaar,Chennai,3.42,Business,09-03-2020,12.7,Active
8106,Quick Commerce,Chennai,4.77,Individual,27-11-2020,4.92,Active
8107,Peak Commerce,Visakhapatnam,4.47,Business,20-02-2023,5.25,Suspended
8108,Nova Electronics,Chennai,2.78,Business,19-01-2020,18.04,Active
8109,Bright Hub,Visakhapatnam,3.04,Business,08-07-2023,17.88,Active
8110,Flash Mart,Pune,4.97,Individual,07-07-2023,18.64,Active
8111,Quick Bazaar,Hyderabad,3.3,Individual,27-01-2024,9.21,Inactive
8112,Star Outlet,Gurugram,3.52,Business,09-05-2021,7.04,Active
8113,Alpha Bazaar,Pune,4.44,Individual,22-07-2021,10.75,Inactive
8114,Best Shoppe,Thiruvananthapuram,4.87,Business,19-11-2024,13.38,Suspended
8115,Sun Gallery,Bangalore,3.72,Business,17-07-2023,14.21,Inactive
8116,Sun Depot,Thiruvananthapuram,4.77,Business,19-09-2021,8.03,Active
8117,Sun Bazaar,Noida,4.73,Brand,27-08-2021,15.41,Active
8118,Smart Emporium,Delhi,4.31,Individual,09-05-2023,18.44,Active
8119,Bright Commerce,Visakhapatnam,4.83,Business,05-06-2021,6.3,Inactive
8120,Nova Electronics,Gurugram,4.82,BRAND,10-04-2023,11.73,Active
8121,Apex Outlet,Visakhapatnam,3.28,Individual,05-04-2024,2.14,Active
8122,Peak Shoppe,Gurugram,4.36,Individual,14-09-2023,1.21,Active
8123,Quick Zone,Noida,4.01,BUSINESS,25-12-2021,4.19,Active
8124,Easy Store,Indore,3.85,Individual,15-03-2023,21.55,Active
8125,Prime Point,Noida,4.02,individual,26-07-2021,6.01,Active
8126,Sun Deals,Noida,2.7,Business,22-02-2024,18.86,Active
8127,Quick Hub,Visakhapatnam,4.69,Individual,05-11-2022,18.6,Active
8128,Galaxy Plaza,Ahmedabad,4.47,Business,09-04-2022,16.01,Active
8129,Bright Electronics,Kolkata,4.24,Brand,07-03-2022,8.55,Active
8130,Zen Bazaar,Lucknow,3.17,Individual,19-11-2020,18.93,Active
8131,Smart Fashion,Bangalore,3.07,Individual,14-06-2023,2.05,active
8132,Zen Mart,Indore,4.68,Business,07-12-2020,5.87,Active
8133,Royal Zone,Hyderabad,3.09,Individual,30-12-2023,17.23,Inactive
8134,Peak Enterprises,Chennai,4.31,BUSINESS,18-05-2021,7.84,Active
8135,Alpha Depot,Mumbai,2.92,Brand,10-05-2021,18.52,Active
8136,Easy Emporium,Pune,2.91,Individual,11-02-2022,7.03,Active
8137,Nova Shoppe,Hyderabad,3.67,Business,29-05-2024,16.09,Suspended
8138,Flash Bazaar,Indore,4.51,Business,22-01-2022,3.43,Active
8139,Best Commerce,Visakhapatnam,2.54,Business,28-10-2020,13.4,Active
8140,Best Deals,Mumbai,4.76,Business,30-12-2023,19.53,Active
8141,Beta Point,Thiruvananthapuram,2.75,Business,05-02-2025,14.72,Active
8142,Super Depot,Mumbai,4.67,Business,31-01-2021,11.64,Active
8143,Peak World,Chennai,3.8,Business,23-06-2024,8.29,Active
8144,Flash Gallery,Visakhapatnam,3.58,Brand,27-01-2023,12.89,SUSPENDED
8145,Nova Retail,Visakhapatnam,4.09,Brand,06-02-2021,9.06,Active
8146,Best Electronics,Noida,2.98,individual,24-05-2022,6.36,Active
8147,Galaxy Store,Lucknow,4.47,individual,05-12-2020,11.36,Active
8148,Mega Plaza,Bangalore,4.89,Business,26-12-2024,16.58,Active
8149,Star Gallery,Lucknow,4.45,Brand,07-06-2022,7.89,Active
8150,Nova Fashion,Lucknow,3.14,Business,25-09-2024,19.5,Inactive
8151,Prime Shoppe,Hyderabad,3.55,Individual,28-11-2020,20.92,Suspended
8152,Beta Bazaar,Hyderabad,3.68,BUSINESS,30-08-2020,11.22,Inactive
8153,Nova Gallery,Hyderabad,3.22,Individual,22-11-2020,13.46,Active
8154,Galaxy Electronics,Hyderabad,2.73,Brand,20-08-2023,2.08,Active
8155,Best Commerce,Thiruvananthapuram,3.39,Individual,02-01-2025,3.1,Active
8156,Alpha Electronics,Gurugram,3.48,Individual,30-04-2023,18.57,Active
8157,Star Traders,Indore,4.11,Individual,27-05-2023,6.96,Active
8158,Royal Outlet,Bangalore,3.27,Brand,06-05-2022,5.94,Active
8159,Mega Hub,Delhi,2.59,individual,29-10-2020,10.43,Active
8160,Mega Retail,Jaipur,3.52,Brand,07-10-2023,13.34,Active
8161,Bright Fashion,Hyderabad,2.67,Brand,31-05-2021,18.06,SUSPENDED
8162,Mega Emporium,Bangalore,4.27,BUSINESS,19-03-2024,218.56,active
8163,Apex Traders,Bangalore,4.71,Business,23-07-2021,16.14,Suspended
8164,Super Retail,Bangalore,2.76,BUSINESS,17-02-2021,7.98,Suspended
8165,Flash World,Thiruvananthapuram,3.98,Individual,25-04-2024,17.81,Suspended
8166,Peak Zone,Gurugram,3.21,Business,09-06-2024,18.42,Active
8167,Sun Gallery,Bangalore,3.06,individual,11-10-2024,5.82,Active
8168,Quick Electronics,Mumbai,4.55,Individual,07-04-2020,17.85,Inactive
8169,Star Electronics,Gurugram,4.47,Brand,14-10-2022,5.48,Active
8170,Prime Point,Hyderabad,3.32,Individual,04-11-2023,7.9,Active
8171,Prime Mart,Jaipur,4.14,Business,29-01-2025,16.31,Suspended
8172,Best Zone,Jaipur,2.67,individual,13-10-2024,21.03,Suspended
8173,Quick Store,Visakhapatnam,3.75,Business,12-11-2022,15.03,Active
8174,Galaxy Commerce,Gurugram,4.86,individual,24-06-2023,17.66,Active
8175,Star Retail,Indore,2.99,Brand,20-12-2021,18.92,Active
8176,Flash Deals,Noida,3.71,Brand,05-03-2024,14.8,Active
8177,Zen Deals,Bangalore,2.6,Individual,28-12-2021,14.96,Active
8178,Alpha Retail,Pune,2.74,Brand,29-04-2023,11.38,Suspended
8179,Mega Enterprises,Mumbai,4.1,Business,21-05-2022,19.03,Active
8180,Star World,Delhi,4.62,BRAND,15-01-2022,7.48,Active
8181,Best Retail,Pune,4.83,Brand,12-01-2022,21.47,Active
8182,Prime Store,Kolkata,3.08,Brand,31-01-2023,20.17,Suspended
8183,Sky Shoppe,Chennai,2.75,BUSINESS,30-09-2021,9.82,Active
8184,Beta Mart,,4.73,Brand,11-04-2022,6.55,Active
8185,Easy Traders,Delhi,3.92,Business,04-02-2020,16.3,Suspended
8186,Flash Point,Mumbai,4.69,Brand,20-09-2024,12.5,Active
8187,Nova Hub,Lucknow,3.51,individual,12-08-2021,13.94,Suspended
8188,Quick Plaza,Pune,2.98,Individual,12-01-2021,13.18,Active
8189,Beta Point,Jaipur,2.68,BUSINESS,20-07-2021,13.07,Suspended
8190,Alpha Bazaar,Noida,2.87,Individual,25-01-2022,9.63,Suspended
8191,Zen Hub,Delhi,3.38,Brand,18-09-2023,11.27,Active
8192,Alpha Bazaar,Mumbai,4.58,Business,21-02-2021,19.51,Active
8193,Apex Electronics,Gurugram,3.97,Business,09-07-2022,19.14,SUSPENDED
8194,Quick Store,Visakhapatnam,2.54,Business,24-03-2021,12.59,Active
8195,Quick Commerce,Jaipur,4.66,Business,06-04-2022,12.91,Active
8196,Best World,Gurugram,4.83,Business,08-03-2025,4.84,Active
8197,Star Electronics,Jaipur,3.55,Business,18-01-2021,7.43,Active
8198,Quick Gallery,Hyderabad,4.9,Business,17-02-2022,5.12,Active
8199,Mega Commerce,Noida,3.73,Business,13-11-2023,12.87,Active
8200,Beta Hub,Chennai,2.68,BRAND,22-06-2022,5.64,Active
8201,Star Electronics,Hyderabad,3.2,Business,04-03-2021,20.39,Active
8202,Quick Plaza,Ahmedabad,3.1,Individual,08-12-2020,227.1,Inactive
8203,Smart Bazaar,Pune,3.96,Individual,24-05-2022,20.63,Active
8204,Royal Electronics,Ahmedabad,4.17,Brand,24-04-2021,16.38,Active
8205,Star Zone,Ahmedabad,4.05,Brand,22-01-2024,14.17,Active
8206,Apex Mart,Indore,5.62,Business,02-11-2023,9.83,Active
8207,Galaxy Mart,Hyderabad,4.53,Business,10-02-2023,12.15,Active
8208,Sky Retail,Delhi,3.99,Individual,08-07-2022,13.83,Active
8209,Quick Plaza,Jaipur,4.59,Business,01-05-2024,20.47,Active
8210,Star Fashion,Jaipur,4.64,Business,23-08-2023,16.49,Active
8211,Peak Point,Noida,3.77,individual,09-05-2021,2.75,Active
8212,Quick Retail,Indore,3.57,Individual,02-07-2024,15.67,Active
8213,Zen Traders,Ahmedabad,4.34,Individual,19-07-2021,8.09,Active
8214,Alpha Electronics,Jaipur,3.31,Brand,14-04-2023,15.45,Inactive
8215,Zen Shoppe,Mumbai,4.37,Brand,24-12-2021,15.12,Active
8216,Best Zone,Pune,2.87,Business,11-08-2021,20.12,Active
8217,Best Depot,Mumbai,3.67,Business,31-03-2020,1.06,Active
8218,Super Retail,Jaipur,3.83,Business,27-04-2021,17.75,Invalid_Status
8219,Super Fashion,Indore,3.94,Business,21-03-2020,2.11,Active
8220,Sun Shoppe,Bangalore,2.54,Business,19-10-2024,4.88,Active
8221,Beta Enterprises,Lucknow,2.81,Business,11-01-2020,16.4,Active
8222,Peak Outlet,Thiruvananthapuram,2.98,Individual,19-08-2023,6.62,Active
8223,Nova Plaza,Jaipur,3.93,Brand,14-04-2022,1.43,Suspended
8224,Star Commerce,Indore,3.03,Brand,17-06-2020,1.86,active
8225,Nova Store,Gurugram,3.23,Individual,03-06-2024,15.19,Suspended
8226,Best Hub,Thiruvananthapuram,4.17,Business,10-06-2024,7.1,Inactive
8227,Flash Electronics,Jaipur,3.1,Business,27-08-2024,7.96,Active
8228,Beta Retail,Ahmedabad,4.98,Individual,18-03-2021,17.07,Inactive
8229,Quick Gallery,Jaipur,4.32,Brand,03-07-2020,13.6,Suspended
8230,Prime Shoppe,Noida,2.73,Business,02-10-2020,7.78,Inactive
8231,Beta Traders,Thiruvananthapuram,4.4,BUSINESS,08-03-2022,21.18,Suspended
8232,Alpha Electronics,Noida,4.99,Individual,13-05-2024,12.54,Active
8233,Alpha Point,Bangalore,4.26,Business,05-05-2023,16.22,Active
8234,Sun Hub,Kolkata,2.83,Business,25-05-2020,19.29,Active
8235,Prime Shoppe,Noida,3.69,Business,29-03-2024,5.09,Active
8236,Smart Plaza,Delhi,3.63,Business,07-07-2020,1.77,Suspended
8237,Star Depot,Jaipur,3.42,Brand,01-05-2021,9.31,Inactive
8238,Beta Depot,Pune,3.57,BUSINESS,30-01-2021,2.16,Active
8239,Nova Plaza,Indore,3.47,Individual,06-03-2024,21.01,Active
8240,Mega Commerce,Hyderabad,2.96,Business,01-10-2024,17.02,Active
8241,Smart Depot,Lucknow,2.6,individual,11-01-2020,21.69,Active
8242,Easy Outlet,Thiruvananthapuram,4.73,Individual,23-04-2021,13.9,Active
8243,Super Emporium,Mumbai,2.62,Business,20-12-2023,7.08,active
8244,Zen World,Delhi,3.99,BUSINESS,11-05-2022,13.03,Inactive
8245,Best Shoppe,Gurugram,4.32,BRAND,23-07-2022,11.97,Inactive
8246,Sky Deals,Kolkata,3.33,Individual,21-10-2022,12.96,Inactive
8247,Royal Hub,Indore,4.55,Individual,30-05-2022,12.76,Active
8248,Alpha Shoppe,Hyderabad,3.64,individual,07-08-2023,16.73,active
8249,Easy Depot,Bangalore,4.01,Individual,01-12-2022,19.84,Inactive
8250,Best Electronics,Hyderabad,2.79,Brand,03-06-2023,1.63,Inactive
8251,Nova Gallery,Chennai,3.59,Brand,22-02-2022,8.24,Inactive
8252,Smart Electronics,Gurugram,4.18,Individual,24-01-2021,7.59,Inactive
8253,Prime World,Gurugram,3.85,Brand,28-09-2021,6.71,Inactive
8254,Royal Outlet,,4.63,Business,17-12-2024,21.97,Blocked
8255,Nova Depot,Pune,4.54,BUSINESS,15-10-2024,20.85,Active
8256,Quick Traders,Kolkata,4.34,Business,28-12-2020,11.96,active
8257,Apex Mart,Bangalore,3.2,Business,25-06-2022,9.21,active
8258,Star Deals,Hyderabad,3.99,Business,07-07-2020,11.33,Active
8259,Nova Fashion,Kolkata,4,Individual,24-03-2022,15.17,Blocked
8260,Smart Hub,Pune,4.89,Brand,16-12-2020,20.23,Active
8261,Alpha Electronics,Ahmedabad,5.26,Brand,02-05-2021,21.57,Active
8262,Peak Gallery,Hyderabad,3.05,Brand,30-08-2021,13.44,Active
8263,Sky Retail,Indore,3.78,Individual,18-07-2021,2.11,Suspended
8264,Prime Deals,Pune,4.76,Business,17-11-2022,4.92,Active
8265,Galaxy Outlet,Kolkata,2.96,Individual,20-03-2025,4.6,Suspended
8266,Bright Plaza,Gurugram,4.57,Business,30-11-2024,11.82,Invalid_Status
8267,Apex Electronics,Kolkata,4.9,Brand,20-04-2023,14.37,Inactive
8268,Prime Emporium,Mumbai,4.85,Business,16-05-2024,19.06,Suspended
8269,Nova Shoppe,Ahmedabad,2.95,Business,22-11-2020,9.26,Active
8270,Mega Shoppe,Thiruvananthapuram,3.16,Brand,06-12-2022,20.68,Active
8271,Mega Gallery,Visakhapatnam,4.89,Business,28-10-2023,10.03,Active
8272,Peak Electronics,Delhi,2.59,Individual,24-05-2023,5.83,Active
8273,Sun World,Lucknow,3.25,Brand,02-06-2023,14.22,Active
8274,Zen Shoppe,Gurugram,2.59,Individual,06-03-2025,19.8,Active
8275,Smart Shoppe,Ahmedabad,4.83,Business,08-06-2020,2.33,Blocked
8276,Bright Plaza,Hyderabad,4.64,Business,15-10-2022,4.23,Active
8277,Sky Hub,Jaipur,4.11,Business,27-03-2022,15.33,Active
8278,Quick Electronics,Indore,4.99,Business,05-11-2023,1.8,Active
8279,Peak Store,Bangalore,3.17,Business,01-08-2022,5.12,Inactive
8280,Best Store,Ahmedabad,4.21,Brand,04-06-2024,19.19,Active
8281,Sky Enterprises,Delhi,4.21,Individual,08-04-2024,21.78,Inactive
8282,Mega Deals,Kolkata,4.87,Brand,04-12-2021,17.42,Active
8283,Flash Enterprises,Hyderabad,2.56,Business,02-03-2022,12.73,Active
8284,Bright Zone,,3.27,individual,04-01-2025,13.12,Active
8285,Bright Plaza,Mumbai,4.58,Individual,12-06-2024,18.61,Active
8286,Mega Zone,Bangalore,3.01,Individual,22-06-2023,18.17,Inactive
8287,Flash Enterprises,Hyderabad,3.29,Business,29-09-2024,19.15,Active
8288,Galaxy Fashion,Delhi,4.04,Individual,26-04-2023,12.79,Inactive
8289,Bright Electronics,Delhi,3.79,Brand,03-04-2022,3.87,Inactive
8290,Apex Bazaar,Bangalore,3.96,Brand,08-01-2023,7.27,Active
8291,Mega Depot,Jaipur,3.2,Brand,14-05-2022,17.73,Suspended
8292,Sun Zone,Delhi,4.04,Individual,20-11-2023,7.98,Inactive
8293,Beta Fashion,Lucknow,3.07,Individual,29-04-2021,19.42,Inactive
8294,Mega Retail,Mumbai,3.7,Business,21-05-2022,4.83,Active
8295,Flash Depot,Hyderabad,4.99,Business,07-10-2024,20.67,Inactive
8296,Zen Zone,Delhi,2.82,BRAND,12-12-2023,8.75,active
8297,Flash Hub,Delhi,4.52,Individual,08-09-2024,5.2,Inactive
8298,Alpha Zone,Mumbai,2.52,Individual,21-06-2021,5.28,Active
8299,Peak Store,Hyderabad,2.72,Brand,16-01-2025,10.75,Blocked
8300,Peak World,Hyderabad,3.93,Individual,03-07-2020,17.29,Active
8301,Peak Point,Hyderabad,4.67,BUSINESS,14-08-2023,2.33,Active
8302,Smart Gallery,Delhi,4.82,Individual,26-03-2023,20.1,Active
8303,Royal Enterprises,Gurugram,4.63,Business,06-02-2023,5.97,Active
8304,Easy Gallery,Chennai,3.89,Business,28-09-2022,10.72,Active
8305,Royal Deals,Mumbai,3.15,Brand,06-05-2024,16.03,Inactive
8306,Sun Gallery,Delhi,3.6,Business,27-09-2023,10.84,Active
8307,Prime Hub,Thiruvananthapuram,2.85,BUSINESS,28-11-2022,4.13,Suspended
8308,Prime Mart,Hyderabad,4.32,Individual,18-03-2020,6.57,Active
8309,Zen Depot,Indore,3.37,Brand,14-12-2023,15.01,Active
8310,Peak Deals,Gurugram,4.38,Brand,17-02-2021,21.54,Active
8311,Galaxy Gallery,Kolkata,3.65,individual,06-03-2021,12.98,Active
8312,Star Gallery,Thiruvananthapuram,3.97,Individual,12-09-2021,6.82,Active
8313,Beta Plaza,,3.54,Individual,30-04-2023,13.78,Active
8314,Star Mart,Delhi,4.22,Business,13-08-2022,3.93,Suspended
8315,Galaxy Enterprises,Hyderabad,4.78,Business,06-03-2020,16.18,Inactive
8316,Zen Point,Kolkata,3.04,Individual,17-02-2022,12.26,Active
8317,Best Depot,Gurugram,2.94,Individual,17-02-2023,14.13,Active
8318,Alpha Gallery,Delhi,3.22,Brand,26-04-2023,18.78,Active
8319,Nova Traders,Jaipur,4.51,Brand,06-05-2023,17.36,Inactive
8320,Prime Point,Pune,2.98,Business,10-01-2023,7.45,Active
8321,Alpha World,Thiruvananthapuram,2.89,Business,20-04-2020,8.6,Active
8322,Bright World,Kolkata,3.61,Individual,22-05-2022,1.47,Active
8323,Best Depot,Thiruvananthapuram,3.3,Individual,04-12-2024,14.48,Suspended
8324,Best Fashion,,3.41,BUSINESS,01-03-2023,14.44,Inactive
8325,Best Plaza,Visakhapatnam,4.45,Business,23-09-2024,6.17,Active
8326,Quick Emporium,Pune,2.65,Brand,08-09-2020,1.56,Inactive
8327,Peak Point,Hyderabad,4.86,Business,28-03-2020,11.85,Active
8328,Zen Enterprises,Mumbai,2.77,Individual,21-06-2020,1.89,Active
8329,Zen Point,Mumbai,3.22,BUSINESS,04-10-2022,17.82,Suspended
8330,Alpha Electronics,Delhi,4.65,Business,11-12-2023,6.33,Active
8331,Alpha Retail,Ahmedabad,4.44,Individual,16-07-2024,10.23,Active
8332,Nova Bazaar,Pune,2.66,Individual,14-10-2024,1.67,Active
8333,Apex Enterprises,Bangalore,2.56,Individual,04-07-2022,15,Active
8334,Alpha World,Chennai,3.88,Business,04-12-2023,14.25,Active
8335,Easy Traders,Delhi,4.03,Brand,01-09-2021,13.56,Inactive
8336,Sun Depot,Ahmedabad,2.66,Business,03-09-2020,9.03,Active
8337,Apex Deals,Delhi,3.22,Business,29-06-2021,18.45,Active
8338,Smart Depot,Kolkata,3.92,Business,10-07-2024,15.94,Active
8339,Apex Mart,Visakhapatnam,3.65,Brand,04-08-2020,2.15,Active
8340,Alpha World,Thiruvananthapuram,3.86,Individual,26-01-2022,16.77,Active
8341,Sky Emporium,Thiruvananthapuram,4.94,Brand,05-01-2023,13.34,Active
8342,Alpha Traders,Thiruvananthapuram,3.15,Individual,03-09-2020,19.48,Active
8343,Easy Gallery,Chennai,4.83,Individual,22-02-2020,1.98,Active
8344,Galaxy Store,Hyderabad,3.25,Brand,30-09-2023,4.31,Active
8345,Sky World,Kolkata,3.9,Business,20-03-2024,20.81,Inactive
8346,Beta World,Bangalore,2.79,Individual,04-04-2023,8.45,Inactive
8347,Easy Store,Ahmedabad,4.23,Business,11-02-2022,17.36,Inactive
8348,Nova Store,Mumbai,4.82,Business,02-06-2023,12.48,active
8349,Apex Electronics,Chennai,2.66,Business,28-07-2020,4.36,Active
8350,Easy Bazaar,Chennai,3.76,Brand,30-03-2021,9.4,Active
8351,Beta Bazaar,Lucknow,2.88,Business,17-05-2023,9.92,Active
8352,Best Traders,Indore,4.74,Individual,16-09-2023,13.59,Invalid_Status
8353,Smart Bazaar,Noida,5.36,Individual,23-02-2025,12.68,Active
8354,Alpha Store,Lucknow,3.74,Business,28-05-2022,1.66,Active
8355,Alpha Gallery,Indore,4.39,individual,10-03-2024,11.83,Active
8356,Sky Shoppe,Chennai,5.66,Brand,24-10-2020,2.67,Active
8357,Prime Point,Kolkata,3.49,Individual,14-05-2022,12.31,Active
8358,Sky Deals,Chennai,4.83,Business,01-01-2025,7.87,Blocked
8359,Beta Enterprises,Delhi,4.2,Brand,05-09-2022,6.17,Inactive
8360,Beta Commerce,Visakhapatnam,4.21,Brand,06-01-2023,12.66,Active
8361,Easy Bazaar,Ahmedabad,3.79,Business,24-04-2020,1.16,Active
8362,Sky Zone,Lucknow,3.95,Business,09-02-2022,15.33,Inactive
8363,Peak Plaza,Visakhapatnam,3.32,Individual,06-08-2024,7.53,Active
8364,Zen Retail,Mumbai,4.46,Business,28-03-2021,11.63,Active
8365,Easy Commerce,Hyderabad,4.46,Individual,07-05-2022,7.07,Active
8366,Sun Plaza,Thiruvananthapuram,4.24,Individual,17-01-2021,4.2,Suspended
8367,Zen Bazaar,Visakhapatnam,3.68,Brand,09-06-2023,1.58,Active
8368,Prime Traders,Indore,4.89,Business,06-03-2022,1.13,Active
8369,Prime Outlet,Hyderabad,3.74,Individual,11-06-2020,13.51,Active
8370,Alpha World,Jaipur,3.16,Brand,04-06-2020,3.33,Active
8371,Quick Point,Thiruvananthapuram,3.07,Business,01-03-2022,12.18,Active
8372,Royal Commerce,Chennai,2.82,Brand,21-04-2021,19.45,Suspended
8373,Quick Fashion,Hyderabad,4.13,Business,24-02-2024,5.13,Active
8374,Smart Mart,Visakhapatnam,3.84,Brand,03-10-2022,14.04,Active
8375,Zen Deals,Noida,4.11,Individual,13-12-2020,19.22,Active
8376,Royal Traders,Bangalore,4.14,Brand,27-05-2023,21.21,Active
8377,Smart Fashion,Gurugram,3.31,Brand,30-06-2021,5.82,Inactive
8378,Alpha Fashion,Indore,4.09,Individual,22-11-2024,10.96,Inactive
8379,Apex Commerce,Lucknow,4.79,Individual,25-05-2022,12.17,Inactive
8380,Galaxy Outlet,Noida,4.46,Business,26-08-2023,17.81,Active
8381,Sun Enterprises,Visakhapatnam,3.78,Business,01-03-2022,12.93,Active
8382,Flash Mart,Gurugram,2.65,Business,31-03-2023,18.59,Inactive
8383,Star World,Mumbai,4.65,Business,19-02-2022,4.68,Active
8384,Peak Point,Delhi,3.1,Individual,18-08-2020,14.85,Active
8385,Royal Gallery,Delhi,3.79,Business,07-03-2025,4.06,Active
8386,Royal Point,,4.23,Business,22-08-2020,1.63,Active
8387,Peak Outlet,,2.71,Business,19-06-2024,2.3,Inactive
8388,Best Retail,Ahmedabad,3.97,Brand,19-07-2021,16.77,Active
8389,Smart Retail,Indore,3.29,Individual,08-01-2020,17.23,Inactive
8390,Prime Traders,Bangalore,3.97,Individual,10-02-2020,1.97,Inactive
8391,Nova Bazaar,,4.12,Business,26-06-2020,15.79,active
8392,Best Electronics,Chennai,3.5,individual,04-07-2021,10.86,Active
8393,Peak Hub,Chennai,3.88,Brand,02-03-2023,4.35,Inactive
8394,Flash Point,Chennai,4.74,Business,28-10-2023,11.19,Active
8395,Super Gallery,Bangalore,2.69,Business,20-11-2023,3.66,Active
8396,Super Emporium,Ahmedabad,3.9,Business,11-09-2021,241.82,Inactive
8397,Super Mart,Gurugram,3.34,BUSINESS,01-08-2022,7.11,Suspended
8398,Bright Zone,Delhi,2.74,Brand,03-02-2023,2.93,Active
8399,Star Bazaar,Delhi,4.86,Business,09-07-2022,15.85,Inactive
8400,Super World,Pune,3.37,Business,06-09-2024,10.14,Active
8401,Sky Mart,Indore,4.58,Individual,12-02-2024,14.27,Suspended
8402,Mega Bazaar,Mumbai,3.03,Brand,20-08-2022,11.57,Active
8403,Quick Electronics,Visakhapatnam,4.86,Individual,11-11-2023,10.51,Invalid_Status
8404,Galaxy Deals,Chennai,4.49,Business,30-04-2020,20.8,Suspended
8405,Beta Traders,Bangalore,4.03,individual,11-08-2020,14.8,Active
8406,Beta Commerce,Indore,3.6,Individual,30-03-2020,2.49,Active
8407,Alpha Electronics,Lucknow,4.57,individual,21-03-2023,12.8,Active
8408,Star Gallery,Hyderabad,3.93,Business,26-09-2020,6.86,Active
8409,Galaxy Plaza,Chennai,4.94,Business,07-01-2023,19.94,Active
8410,Quick Retail,Bangalore,4.16,Brand,20-05-2020,7.23,Inactive
8411,Super Emporium,Gurugram,3.1,Individual,21-12-2022,19.1,Active
8412,Apex Emporium,Chennai,4.29,Business,14-01-2023,12.49,Active
8413,Easy Deals,Gurugram,4.92,individual,11-01-2023,8.01,Active
8414,Quick Fashion,Visakhapatnam,3.38,Business,25-02-2021,109.93,active
8415,Mega Enterprises,Ahmedabad,4.33,Business,26-12-2024,20.97,Active
8416,Flash Deals,,3.32,BUSINESS,28-10-2023,15.42,Active
8417,Nova Plaza,Noida,4.8,BUSINESS,29-10-2023,1.01,Active
8418,Zen Retail,Thiruvananthapuram,4.68,Individual,05-05-2022,15.69,Active
8419,Mega Hub,Thiruvananthapuram,4.7,Business,06-11-2023,10.24,Active
8420,Zen Zone,Indore,4.41,Brand,07-08-2022,2.04,Suspended
8421,Super Electronics,Ahmedabad,5.65,BUSINESS,27-06-2023,7.39,Active
8422,Prime Traders,Delhi,4.7,Business,01-12-2023,6.97,Active
8423,Sun Enterprises,Ahmedabad,4.04,BUSINESS,05-01-2022,16.75,Suspended
8424,Mega Mart,Hyderabad,2.65,Business,28-03-2023,1.4,active
8425,Peak Fashion,Hyderabad,3.69,Brand,09-05-2021,11.52,Active
8426,Smart Hub,Lucknow,4.25,individual,16-08-2026,10.63,Inactive
8427,Alpha Electronics,Ahmedabad,2.53,BRAND,03-10-2021,19.88,Active
8428,Peak World,Mumbai,4.15,Brand,24-03-2021,7.46,Active
8429,Beta Gallery,Thiruvananthapuram,4.6,Individual,28-07-2023,12.36,Active
8430,Easy Electronics,Thiruvananthapuram,3.46,Brand,16-06-2023,6.91,active
8431,Zen Retail,Kolkata,4.96,Brand,28-10-2024,4.59,Suspended
8432,Best Store,Noida,3.1,individual,23-08-2025,10.61,Active
8433,Quick Emporium,,5.72,Individual,06-12-2021,5.74,Active
8434,Smart Bazaar,Delhi,4.49,Individual,23-12-2021,12.01,Active
8435,Bright Electronics,Kolkata,2.77,Business,01-01-2023,12.55,Active
