return_id,order_id,customer_id,return_reason,return_request_date,return_status,return_pickup_status,is_suspicious_return
8032298,9079492,128389.0,better price elsewhere,2022-04-08 09:24:00,Approved,Picked,0
8032300,9219621,117376.0,missing parts,2023-11-08 00:00:00,Pending,Not Picked,0
8032301,9009307,123767.0,product not working,2024-07-02 00:48:00,Approved,Failed,0
8032302,9162045,108692.0,packaging damaged,2024-11-19 12:45:00,Approved,Picked,0
8032303,9004463,119043.0,packaging damaged,2023-05-18 20:56:00,Approved,Failed,0
8032304,9189202,133140.0,changed mind,2023-02-09 08:21:00,Approved,Picked,0
8032305,9012132,129215.0,defective product,2023-08-13 13:10:00,Rejected,Not Picked,0
8032306,9012703,147246.0,not as described,2022-04-01 06:45:00,Approved,Picked,0
8032307,9032389,123172.0,defective product,2023-12-30 15:29:00,Pending,Picked,0
8032308,9226864,136885.0,wrong item delivered,2024-10-24 15:17:00,Approved,Picked,0
8032309,9191413,142126.0,wrong item delivered,2022-08-23 06:16:00,Approved,Picked,0
8032310,9123467,105923.0,not as described,2022-01-16 07:38:00,Approved,Failed,0
8032311,9240395,113653.0,changed mind,2024-11-06 21:13:00,Rejected,Not Picked,0
8032312,9121034,135187.0,not as described,2023-11-03 10:41:00,Rejected,Picked,0
8032313,9220244,128211.0,quality issue,2023-04-11 19:34:00,Approved,Picked,0
8032314,9148033,135371.0,color mismatch,2023-03-30 18:06:00,Approved,Not Picked,0
8032315,9077752,105609.0,quality issue,2024-04-14 19:32:00,Approved,Picked,0
8032316,9049290,149874.0,packaging damaged,2024-12-21 16:00:00,Rejected,Picked,0
8032318,9061654,132311.0,product not working,2024-01-12 16:16:00,Approved,Picked,0
8032319,9180420,134528.0,packaging damaged,2023-07-30 01:25:00,Rejected,Picked,0
8032320,9216570,101777.0,duplicate order,2024-08-24 01:13:00,Approved,Not Picked,0
8032321,9132788,136993.0,not as described,2022-02-13 07:36:00,Approved,Picked,0
8032322,9207332,108615.0,wrong item delivered,2022-06-04 15:28:00,Approved,Picked,0
8032323,9082617,100163.0,duplicate order,2022-01-22 10:06:00,Approved,Picked,0
8032324,9203682,116672.0,defective product,2023-08-31 20:39:00,Rejected,Not Picked,0
8032325,9150383,132384.0,quality issue,2022-07-28 04:51:00,Pending,Picked,0
8032326,9243409,120011.0,duplicate order,2024-03-05 05:05:00,Approved,Picked,0
8032327,9202663,124173.0,changed mind,2022-07-29 20:59:00,Pending,Failed,0
8032328,9130832,143088.0,better price elsewhere,2023-03-08 18:59:00,Pending,Picked,0
8032329,9172240,141727.0,changed mind,2024-02-01 13:29:00,Approved,Picked,0
8032330,9065737,124386.0,packaging damaged,2024-03-14 03:43:00,Pending,Picked,0
8032331,9148172,127530.0,not as described,2024-10-28 05:31:00,Approved,Not Picked,0
8032332,9093190,132592.0,better price elsewhere,2023-03-25 13:40:00,Rejected,Picked,0
8032333,9108530,128872.0,quality issue,2024-03-06 06:58:00,Approved,Picked,0
8032334,9009836,148432.0,changed mind,2025-04-24 23:51:00,Approved,Picked,0
8032335,9088551,141516.0,changed mind,2024-07-15 11:17:00,Approved,Failed,0
8032336,9184688,103678.0,size issue,2025-01-10 12:50:00,Approved,Picked,0
8032337,9055120,133932.0,not as described,2025-01-22 20:36:00,Approved,Picked,0
8032338,9085319,130249.0,color mismatch,2022-11-13 06:57:00,Approved,Picked,0
8032339,9014385,119347.0,quality issue,2023-11-03 06:09:00,Pending,Picked,0
8032340,9212885,134637.0,defective product,2022-05-11 22:59:00,Approved,Not Picked,0
8032341,9084414,120633.0,packaging damaged,2022-04-04 19:05:00,Pending,Picked,0
8032342,9030591,149187.0,changed mind,2022-12-17 18:30:00,Approved,Picked,0
8032343,9204534,126042.0,packaging damaged,2024-08-10 04:52:00,Rejected,Picked,0
8032344,9053396,126812.0,duplicate order,2025-04-11 17:00:00,Pending,Picked,0
8032345,9231374,145123.0,damaged product,2023-03-07 06:02:00,Rejected,Picked,0
8032346,9230969,124413.0,size issue,2025-01-22 19:25:00,Pending,Picked,0
8032347,9097828,143462.0,not as described,2024-10-01 00:00:00,Approved,Not Picked,0
8032348,9171715,123036.0,not as described,2025-03-02 01:06:00,Approved,Picked,0
8032349,9130550,103649.0,better price elsewhere,2023-07-09 07:27:00,Approved,Picked,0
8032351,9025157,103663.0,defective product,2023-06-21 08:07:00,Approved,Failed,0
8032352,9212004,114430.0,product not working,2022-08-15 09:13:00,Approved,Picked,1
8032353,9206886,135112.0,wrong item delivered,2023-10-09 03:24:00,Pending,Not Picked,0
8032354,9221431,131436.0,quality issue,2022-10-22 14:33:00,Pending,Not Picked,0
8032355,9100833,108423.0,quality issue,2024-06-14 16:56:00,Pending,Picked,0
8032356,9026006,136353.0,packaging damaged,2025-02-01 09:05:00,Approved,Failed,0
8032357,9217160,118306.0,missing parts,2023-01-26 10:36:00,Approved,Picked,0
8032358,9127601,104156.0,duplicate order,2024-12-20 18:13:00,Approved,Picked,0
8032359,9052469,129010.0,changed mind,2022-03-10 18:07:00,Approved,Picked,0
8032360,9209564,111679.0,size issue,2022-03-26 10:02:00,Approved,Picked,0
8032361,9180451,119890.0,defective product,2022-08-24 12:01:00,Approved,Picked,0
8032362,9081752,118512.0,quality issue,2023-05-22 21:30:00,Pending,Not Picked,0
8032363,9165994,142403.0,quality issue,2023-10-31 08:33:00,Approved,Failed,0
8032364,9125051,128073.0,not as described,2023-10-29 14:38:00,Approved,Not Picked,0
8032365,9155127,109036.0,product not working,2024-01-26 18:25:00,Approved,Picked,0
8032366,9130723,149123.0,packaging damaged,2024-08-02 05:37:00,Pending,Failed,0
8032367,9197827,105000.0,missing parts,2025-03-17 06:37:00,Pending,Picked,0
8032368,9043443,139023.0,missing parts,2024-10-16 07:09:00,Pending,Failed,0
8032369,9208634,101402.0,wrong item delivered,2022-10-10 07:56:00,Rejected,Picked,0
8032371,9168604,106122.0,changed mind,2022-10-29 23:12:00,Approved,Picked,1
8032372,9003281,105151.0,changed mind,2023-06-16 15:40:00,Approved,Picked,0
8032373,9231297,106130.0,size issue,2024-10-27 02:24:00,Rejected,Picked,0
8032374,9162136,149009.0,damaged product,2024-05-19 19:50:00,Approved,Picked,0
8032375,9059510,133860.0,missing parts,2023-10-13 08:55:00,Approved,Picked,0
8032376,9151508,134898.0,missing parts,2024-11-30 19:46:00,Approved,Failed,0
8032377,9193926,111273.0,not as described,2024-01-24 19:24:00,Approved,Picked,0
8032378,9226283,142939.0,not as described,2025-03-30 06:56:00,Rejected,Not Picked,0
8032379,9214890,108863.0,defective product,2023-05-18 06:46:00,Pending,Picked,0
8032380,9098991,109076.0,not as described,2022-07-30 01:21:00,Approved,Not Picked,0
8032381,9075262,114600.0,size issue,2024-02-20 22:19:00,Approved,Picked,0
8032382,9127478,138406.0,defective product,2023-10-09 21:57:00,Pending,Picked,0
8032383,9015536,130827.0,packaging damaged,2024-05-26 04:27:00,Approved,Picked,0
8032384,9090813,107778.0,size issue,2025-01-10 03:02:00,Pending,Not Picked,0
8032385,9204674,139021.0,not as described,2024-04-09 02:31:00,Rejected,Picked,0
8032386,9226380,126008.0,changed mind,2022-09-20 06:52:00,Pending,Picked,0
8032388,9221494,104181.0,wrong item delivered,2024-11-29 09:06:00,Approved,Failed,0
8032389,9108736,143669.0,quality issue,2025-01-16 19:03:00,Pending,Failed,0
8032390,9008001,138986.0,wrong item delivered,2022-07-29 01:55:00,Rejected,Picked,0
8032391,9044513,124263.0,color mismatch,2022-07-11 02:42:00,Approved,Picked,0
8032392,9005060,113068.0,missing parts,2022-03-08 01:55:00,Approved,Picked,0
8032393,9185784,123288.0,packaging damaged,2023-12-04 09:39:00,Rejected,Picked,0
8032394,9093895,126498.0,not as described,2023-06-15 13:47:00,Rejected,Picked,0
8032395,9104170,133977.0,missing parts,2022-02-02 20:25:00,Approved,Failed,0
8032397,9034267,117838.0,changed mind,2024-11-06 12:53:00,Pending,Picked,0
8032398,9207160,126520.0,better price elsewhere,2024-06-25 07:21:00,Approved,Picked,0
8032399,9134982,134203.0,quality issue,2022-11-03 22:27:00,Approved,Picked,0
8032400,9052792,128651.0,damaged product,2022-11-05 21:39:00,Approved,Picked,0
8032401,9188291,139142.0,wrong item delivered,2022-08-27 00:33:00,Pending,Picked,0
8032402,9126337,118361.0,damaged product,2022-05-23 20:20:00,Approved,Picked,0
8032403,9134440,107325.0,size issue,2024-01-13 13:43:00,Rejected,Picked,0
8032404,9048175,112053.0,product not working,2024-09-13 12:18:00,Pending,Not Picked,0
8032405,9213960,142665.0,better price elsewhere,2023-08-06 18:03:00,Approved,Picked,0
8032406,9165112,149347.0,quality issue,2023-01-25 18:22:00,Rejected,Picked,0
8032407,9176329,125900.0,wrong item delivered,2024-08-28 06:20:00,Approved,Not Picked,0
8032408,9108255,142657.0,quality issue,2023-10-20 02:56:00,Pending,Not Picked,0
8032409,9239544,104039.0,wrong item delivered,2025-01-21 08:16:00,Approved,Not Picked,1
8032410,9214962,133103.0,wrong item delivered,2024-05-23 21:29:00,Approved,Not Picked,0
8032411,9085363,138921.0,wrong item delivered,2022-11-25 10:12:00,Rejected,Not Picked,0
8032412,9241650,109036.0,quality issue,2022-06-15 09:09:00,Rejected,Picked,0
8032413,9013164,101543.0,defective product,2023-04-04 03:11:00,Pending,Picked,1
8032414,9186211,117172.0,damaged product,2022-12-03 15:52:00,Approved,Picked,0
8032415,9126607,148234.0,color mismatch,2022-10-07 06:56:00,Approved,Picked,0
8032416,9176706,129511.0,size issue,2025-02-17 22:56:00,Approved,Failed,0
8032417,9191982,101667.0,size issue,2024-05-17 11:27:00,Approved,Picked,0
8032418,9084494,135430.0,wrong item delivered,2023-07-04 02:13:00,Pending,Picked,0
8032419,9102906,132629.0,changed mind,2024-08-06 15:26:00,Pending,Picked,0
8032420,9158592,108277.0,defective product,2023-04-01 08:27:00,Approved,Picked,0
8032421,9119159,125333.0,packaging damaged,2024-11-16 03:28:00,Approved,Not Picked,0
8032422,9200243,124308.0,duplicate order,2024-03-27 07:52:00,Rejected,Failed,0
8032423,9048318,145171.0,color mismatch,2022-04-11 10:45:00,Approved,Picked,1
8032424,9159861,143703.0,defective product,2022-03-29 02:59:00,Rejected,Not Picked,0
8032425,9127660,125090.0,defective product,2024-05-20 03:12:00,Approved,Picked,0
8032426,9244585,142644.0,wrong item delivered,2023-01-12 06:54:00,Approved,Picked,0
8032427,9037511,145489.0,damaged product,2024-11-20 06:08:00,Rejected,Picked,1
8032428,9110146,106266.0,damaged product,2024-01-04 21:21:00,Approved,Picked,0
8032429,9118810,147502.0,missing parts,2024-03-25 13:16:00,Rejected,Picked,0
8032430,9051748,109966.0,damaged product,2023-03-16 16:42:00,Rejected,Failed,0
8032431,9201200,145948.0,duplicate order,2025-01-31 00:43:00,Rejected,Picked,0
8032432,9196906,149045.0,wrong item delivered,2023-10-09 16:59:00,Rejected,Picked,0
8032433,9236777,103978.0,packaging damaged,2022-04-09 14:52:00,Approved,Picked,0
8032434,9154141,122855.0,packaging damaged,2022-12-18 16:56:00,Approved,Not Picked,0
8032435,9124538,117211.0,duplicate order,2023-04-10 06:39:00,Approved,Picked,0
8032436,9054220,146182.0,changed mind,2022-09-29 14:13:00,Rejected,Picked,0
8032437,9023151,146269.0,damaged product,2023-11-26 04:19:00,Approved,Picked,0
8032438,9128844,108972.0,not as described,2024-05-29 21:24:00,Approved,Picked,0
8032439,9116735,131395.0,size issue,2022-01-23 20:11:00,Approved,Failed,0
8032440,9191126,115532.0,product not working,2022-02-12 05:14:00,Pending,Picked,0
8032441,9215645,109848.0,missing parts,2024-12-20 23:10:00,Rejected,Picked,0
8032442,9210244,147286.0,better price elsewhere,2023-03-22 05:03:00,Approved,Picked,0
8032443,9066471,139597.0,product not working,2024-04-04 20:30:00,Approved,Picked,0
8032444,9160386,142284.0,not as described,2023-02-26 17:14:00,Rejected,Picked,0
8032445,9060046,141421.0,quality issue,2023-02-01 04:11:00,Approved,Picked,0
8032446,9046929,137122.0,duplicate order,2023-11-13 15:54:00,Pending,Picked,0
8032447,9061189,113211.0,damaged product,2022-11-04 01:33:00,Approved,Picked,0
8032448,9185764,114760.0,better price elsewhere,2023-06-04 10:45:00,Approved,Not Picked,0
8032449,9148853,111015.0,duplicate order,2024-01-28 11:04:00,Approved,Picked,1
8032450,9079490,144571.0,wrong item delivered,2023-11-02 13:03:00,Approved,Picked,0
8032451,9007309,139283.0,defective product,2022-05-19 00:00:00,Approved,Picked,0
8032452,9226099,117760.0,better price elsewhere,2023-01-05 01:30:00,Rejected,Picked,0
8032453,9144797,130363.0,better price elsewhere,2024-10-01 01:39:00,Rejected,Picked,0
8032454,9090476,145138.0,not as described,2023-07-20 02:44:00,Approved,Not Picked,0
8032455,9173394,145447.0,wrong item delivered,2022-08-29 06:10:00,Approved,Not Picked,0
8032456,9079846,114438.0,wrong item delivered,2024-01-10 05:45:00,Approved,Picked,0
8032457,9170955,144328.0,color mismatch,2022-11-10 01:45:00,Approved,Picked,0
8032458,9222442,129091.0,defective product,2023-11-19 11:15:00,Rejected,Picked,0
8032459,9231989,101984.0,changed mind,2024-10-25 09:03:00,Approved,Failed,0
8032460,9032153,110382.0,product not working,2022-11-18 22:03:00,Approved,Failed,0
8032461,9206921,124180.0,quality issue,2024-02-25 00:00:00,Approved,Failed,0
8032462,9221361,123524.0,better price elsewhere,2022-12-26 16:02:00,Approved,Failed,0
8032463,9040565,139609.0,color mismatch,2024-01-02 14:05:00,Pending,Not Picked,0
8032464,9153520,108502.0,quality issue,2024-03-04 05:01:00,Pending,Not Picked,0
8032465,9184803,104664.0,defective product,2023-10-24 23:06:00,Rejected,Picked,0
8032466,9149598,118060.0,not as described,2024-07-05 10:33:00,Approved,Picked,0
8032467,9061198,123247.0,packaging damaged,2023-11-20 05:45:00,Pending,Not Picked,0
8032468,9005800,139810.0,packaging damaged,2022-08-09 01:55:00,Rejected,Picked,0
8032469,9073913,146383.0,packaging damaged,2022-02-13 19:38:00,Approved,Picked,0
8032470,9160727,142222.0,duplicate order,2025-05-03 06:30:00,Approved,Picked,0
8032471,9201809,116794.0,quality issue,2024-02-10 02:44:00,Rejected,Picked,0
8032472,9243678,120169.0,not as described,2024-10-21 03:54:00,Rejected,Picked,0
8032473,9191253,122727.0,duplicate order,2024-06-30 19:40:00,Rejected,Not Picked,0
8032474,9244808,103741.0,missing parts,2024-12-03 10:24:00,Rejected,Picked,0
8032475,9063201,120218.0,damaged product,2025-01-08 13:47:00,Approved,Not Picked,0
8032476,9162093,112817.0,defective product,2022-08-13 04:12:00,Approved,Failed,0
8032478,9195395,115747.0,changed mind,2022-03-29 19:52:00,Rejected,Failed,0
8032479,9156405,133887.0,changed mind,2024-06-28 06:48:00,Rejected,Not Picked,0
8032480,9157039,135219.0,not as described,2025-01-24 17:43:00,Approved,Not Picked,0
8032481,9022255,124961.0,damaged product,2022-07-16 02:18:00,Approved,Picked,0
8032482,9059379,124676.0,changed mind,2024-11-27 05:21:00,Rejected,Not Picked,0
8032483,9017799,110551.0,size issue,2023-12-26 01:52:00,Pending,Picked,0
8032484,9248975,108185.0,not as described,2024-06-03 11:44:00,Rejected,Picked,0
8032485,9165969,107153.0,not as described,2023-01-24 04:40:00,Approved,Picked,0
8032486,9249730,135934.0,wrong item delivered,2025-01-25 01:35:00,Pending,Picked,0
8032487,9148228,135355.0,quality issue,2024-06-25 14:15:00,Approved,Picked,0
8032488,9239904,146344.0,wrong item delivered,2025-03-04 18:10:00,Approved,Not Picked,0
8032489,9006586,103515.0,wrong item delivered,2023-08-07 03:59:00,Pending,Picked,0
8032490,9134448,101033.0,missing parts,2022-12-16 18:35:00,Approved,Not Picked,0
8032491,9149890,111786.0,not as described,2024-05-28 00:00:00,Approved,Picked,0
8032492,9084589,110661.0,not as described,2024-11-20 08:24:00,Approved,Picked,0
8032493,9082424,106468.0,defective product,2024-01-27 18:30:00,Approved,Not Picked,0
8032494,9151544,141336.0,color mismatch,2024-07-20 00:02:00,Pending,Picked,0
8032495,9059670,120513.0,size issue,2025-04-04 17:18:00,Rejected,Not Picked,0
8032496,9160951,104296.0,missing parts,2023-07-14 12:26:00,Approved,Failed,0
8032497,9242334,122957.0,defective product,2022-10-25 06:15:00,Approved,Not Picked,0
8032498,9049483,144186.0,quality issue,2023-05-27 15:34:00,Pending,Failed,0
8032499,9137357,101164.0,missing parts,2025-02-09 21:11:00,Pending,Picked,0
8032500,9124303,144679.0,missing parts,2024-03-30 21:09:00,Pending,Picked,0
8032501,9068450,144095.0,size issue,2022-08-10 17:38:00,Approved,Picked,0
8032502,9001002,132097.0,quality issue,2022-05-12 19:05:00,Pending,Not Picked,0
8032503,9085609,128338.0,not as described,2023-11-07 04:23:00,Approved,Not Picked,0
8032504,9026047,110146.0,packaging damaged,2022-04-27 09:35:00,Approved,Picked,0
8032505,9029651,115158.0,changed mind,2022-05-29 00:16:00,Approved,Picked,0
8032506,9108070,107601.0,packaging damaged,2022-11-12 05:16:00,Approved,Failed,0
8032507,9133603,133768.0,size issue,2023-04-29 13:12:00,Rejected,Not Picked,0
8032508,9230189,110568.0,not as described,2025-01-29 02:50:00,Rejected,Not Picked,0
8032509,9027318,139257.0,better price elsewhere,2022-12-30 07:41:00,Approved,Picked,0
8032510,9106019,133147.0,missing parts,2022-05-11 12:19:00,Approved,Picked,0
8032511,9238086,147485.0,not as described,2023-01-18 17:36:00,Approved,Picked,0
8032512,9055504,111260.0,better price elsewhere,2024-07-28 21:36:00,Approved,Failed,0
8032513,9226134,141756.0,wrong item delivered,2024-06-12 03:03:00,Pending,Not Picked,0
8032514,9134687,135233.0,size issue,2023-11-16 10:13:00,Approved,Not Picked,0
8032515,9163956,118943.0,missing parts,2024-12-12 22:40:00,Rejected,Not Picked,0
8032516,9098119,118932.0,missing parts,2024-08-26 13:42:00,Pending,Not Picked,0
8032517,9185832,123712.0,size issue,2022-10-15 03:16:00,Rejected,Picked,0
8032518,9092836,105011.0,damaged product,2023-03-30 08:09:00,Approved,Picked,0
8032519,9071934,121972.0,missing parts,2025-02-09 01:35:00,Rejected,Picked,0
8032520,9118323,133642.0,duplicate order,2024-12-26 18:37:00,Approved,Picked,0
8032521,9126341,104621.0,damaged product,2025-01-04 00:47:00,Approved,Picked,0
8032522,9050917,111662.0,size issue,2022-11-25 20:36:00,Rejected,Not Picked,0
8032523,9179737,127992.0,defective product,2024-06-14 10:59:00,Pending,Not Picked,0
8032524,9030880,143269.0,size issue,2025-03-25 16:15:00,Pending,Picked,1
8032525,9147842,138312.0,duplicate order,2025-01-23 03:16:00,Approved,Picked,0
8032526,9168194,137267.0,packaging damaged,2022-07-15 08:16:00,Rejected,Picked,0
8032527,9033882,120913.0,defective product,2023-06-04 22:39:00,Rejected,Failed,1
8032528,9202843,126840.0,size issue,2022-10-05 15:14:00,Rejected,Picked,0
8032529,9135224,100473.0,wrong item delivered,2023-01-24 03:13:00,Rejected,Picked,0
8032530,9077081,108623.0,packaging damaged,2024-09-23 03:27:00,Approved,Not Picked,0
8032531,9229368,122862.0,changed mind,2024-04-04 04:43:00,Rejected,Picked,0
8032532,9177885,100070.0,quality issue,2024-07-13 22:13:00,Approved,Failed,0
8032533,9194988,126067.0,damaged product,2022-12-20 13:43:00,Approved,Picked,0
8032534,9154080,124985.0,better price elsewhere,2022-07-17 15:39:00,Approved,Picked,0
8032535,9239293,102178.0,quality issue,2023-05-01 16:32:00,Approved,Picked,0
8032536,9248782,144607.0,color mismatch,2023-11-29 20:01:00,Rejected,Failed,0
8032537,9025719,114783.0,packaging damaged,2023-04-09 14:24:00,Rejected,Not Picked,0
8032538,9060804,139436.0,wrong item delivered,2024-11-24 05:22:00,Approved,Failed,0
8032539,9021873,139822.0,defective product,2022-05-22 00:00:00,Approved,Picked,0
8032540,9214052,140601.0,color mismatch,2022-09-10 07:53:00,Approved,Failed,0
8032541,9179235,123323.0,color mismatch,2022-12-01 20:55:00,Rejected,Not Picked,0
8032542,9211684,143604.0,missing parts,2023-11-08 04:36:00,Pending,Not Picked,0
8032543,9166000,146853.0,quality issue,2024-11-09 17:13:00,Approved,Picked,0
8032544,9140937,102445.0,wrong item delivered,2024-08-23 16:48:00,Approved,Picked,0
8032545,9008885,127058.0,changed mind,2024-08-22 07:28:00,Approved,Failed,0
8032547,9163129,132335.0,defective product,2024-12-03 18:34:00,Approved,Picked,1
8032548,9126122,105658.0,quality issue,2022-10-31 00:24:00,Pending,Picked,0
8032549,9168092,102468.0,damaged product,2023-07-16 05:36:00,Pending,Picked,1
8032550,9021024,110171.0,damaged product,2023-05-18 09:27:00,Rejected,Picked,0
8032552,9132678,126208.0,changed mind,2024-11-10 05:48:00,Approved,Picked,0
8032553,9104345,148570.0,better price elsewhere,2022-10-01 10:58:00,Approved,Picked,0
8032554,9174224,144475.0,size issue,2023-05-14 13:18:00,Rejected,Picked,0
8032556,9059038,123426.0,wrong item delivered,2023-07-25 02:35:00,Approved,Picked,1
8032557,9038500,106230.0,size issue,2023-08-18 23:51:00,Pending,Failed,0
8032559,9026744,117475.0,damaged product,2022-11-28 10:47:00,Approved,Not Picked,1
8032560,9116170,106158.0,better price elsewhere,2022-08-25 05:33:00,Pending,Picked,0
8032561,9014311,126615.0,color mismatch,2024-11-03 07:15:00,Rejected,Picked,0
8032562,9174452,124904.0,size issue,2022-10-16 06:09:00,Rejected,Picked,0
8032563,9130565,114834.0,changed mind,2022-08-15 05:23:00,Approved,Picked,0
8032566,9122184,112817.0,not as described,2023-08-29 04:57:00,Approved,Picked,0
8032567,9213606,139736.0,damaged product,2023-06-20 03:32:00,Approved,Failed,0
8032568,9057876,148474.0,wrong item delivered,2023-02-25 16:27:00,Approved,Picked,0
8032569,9019275,104555.0,damaged product,2023-01-31 17:58:00,Pending,Failed,0
8032571,9243019,136025.0,quality issue,2023-08-20 18:53:00,Approved,Picked,0
8032572,9041947,117408.0,quality issue,2022-09-30 18:15:00,Rejected,Picked,0
8032573,9187557,112667.0,product not working,2024-02-02 08:05:00,Approved,Picked,0
8032574,9193457,127992.0,changed mind,2023-11-09 06:29:00,Pending,Picked,0
8032575,9092597,112922.0,product not working,2023-04-10 00:00:00,Approved,Not Picked,0
8032576,9074193,116226.0,duplicate order,2024-03-18 22:28:00,Rejected,Picked,0
8032577,9122683,120939.0,defective product,2022-05-25 13:40:00,Approved,Picked,0
8032578,9079612,106230.0,damaged product,2024-07-05 20:36:00,Approved,Picked,0
8032579,9030671,133657.0,packaging damaged,2025-01-23 16:27:00,Approved,Picked,0
8032580,9163253,143061.0,wrong item delivered,2022-10-21 17:35:00,Approved,Picked,0
8032581,9062984,139290.0,not as described,2023-10-06 20:51:00,Approved,Failed,0
8032582,9061367,113868.0,product not working,2023-02-15 00:45:00,Rejected,Failed,0
8032583,9228299,142835.0,packaging damaged,2025-02-08 08:25:00,Rejected,Not Picked,0
8032584,9019993,108888.0,defective product,2024-04-13 05:00:00,Pending,Picked,0
8032585,9131805,129194.0,size issue,2022-06-05 20:57:00,Pending,Picked,1
8032586,9182146,102501.0,product not working,2024-01-09 07:00:00,Pending,Picked,0
8032587,9001671,132680.0,duplicate order,2024-07-20 10:31:00,Approved,Picked,0
8032588,9041613,149634.0,color mismatch,2022-02-05 01:24:00,Rejected,Picked,0
8032589,9243339,143525.0,quality issue,2023-07-07 12:11:00,Rejected,Failed,0
8032590,9109907,134708.0,wrong item delivered,2022-08-19 13:50:00,Pending,Picked,0
8032591,9086498,143913.0,duplicate order,2023-06-23 18:27:00,Approved,Failed,0
8032593,9029328,148725.0,defective product,2026-03-31 14:01:00,Pending,Picked,0
8032594,9230730,136443.0,damaged product,2022-05-27 10:20:00,Approved,Picked,0
8032595,9012528,129848.0,not as described,2023-11-21 07:58:00,Rejected,Picked,0
8032596,9019887,143216.0,damaged product,2024-10-22 20:52:00,Approved,Picked,0
8032597,9244642,144450.0,defective product,2024-07-18 22:19:00,Approved,Picked,0
8032598,9170311,128165.0,missing parts,2024-06-28 12:47:00,Approved,Picked,0
8032599,9090895,137720.0,wrong item delivered,2024-11-20 13:39:00,Approved,Picked,0
8032600,9151382,101935.0,quality issue,2024-11-05 13:01:00,Approved,Failed,0
8032601,9009793,141472.0,not as described,2022-08-22 18:26:00,Approved,Picked,0
8032602,9208748,120859.0,wrong item delivered,2022-09-30 04:47:00,Rejected,Picked,0
8032603,9026181,141015.0,not as described,2023-08-18 02:25:00,Rejected,Picked,0
8032604,9192270,103461.0,duplicate order,2023-06-02 10:15:00,Pending,Picked,0
8032605,9098164,106995.0,product not working,2023-01-26 17:02:00,Rejected,Picked,0
8032607,9022905,105379.0,defective product,2024-07-01 12:57:00,Approved,Failed,0
8032608,9014341,135198.0,duplicate order,2025-03-30 11:57:00,Pending,Picked,0
8032609,9127661,111871.0,changed mind,2022-11-26 04:09:00,Rejected,Not Picked,1
8032610,9019106,122833.0,damaged product,2022-02-16 03:11:00,Rejected,Picked,0
8032611,9088195,133312.0,defective product,2023-07-29 23:12:00,Approved,Not Picked,0
8032612,9089720,110118.0,missing parts,2023-02-01 15:13:00,Approved,Picked,0
8032613,9119854,100380.0,wrong item delivered,2024-12-28 13:41:00,Approved,Picked,0
8032614,9087000,130965.0,defective product,2023-07-06 21:58:00,Approved,Picked,0
8032615,9029237,140633.0,wrong item delivered,2023-03-21 00:29:00,Rejected,Picked,0
8032616,9064584,135636.0,packaging damaged,2022-02-05 16:27:00,Approved,Picked,0
8032617,9117005,125104.0,quality issue,2023-11-12 20:10:00,Pending,Not Picked,0
8032618,9224355,139173.0,duplicate order,2024-01-05 05:09:00,Approved,Picked,0
8032619,9045446,145795.0,color mismatch,2022-10-14 00:11:00,Rejected,Picked,0
8032620,9027849,147477.0,missing parts,2024-01-10 21:35:00,Rejected,Failed,0
8032621,9036581,112734.0,defective product,2023-08-10 21:06:00,Approved,Picked,0
8032622,9199411,134519.0,quality issue,2023-10-06 03:29:00,Rejected,Failed,0
8032623,9215420,115994.0,packaging damaged,2023-08-27 10:11:00,Approved,Failed,0
8032624,9068739,149666.0,changed mind,2024-12-01 03:02:00,Approved,Not Picked,0
8032625,9056308,143453.0,product not working,2024-11-04 19:32:00,Rejected,Failed,0
8032626,9095851,147700.0,better price elsewhere,2022-11-16 10:53:00,Rejected,Failed,0
8032627,9172532,145981.0,damaged product,2023-02-08 00:28:00,Approved,Picked,1
8032628,9145504,141602.0,packaging damaged,2022-01-28 22:41:00,Rejected,Not Picked,0
8032629,9136179,149514.0,defective product,2023-12-23 00:42:00,Approved,Picked,0
8032630,9042631,134584.0,damaged product,2022-01-28 01:03:00,Pending,Picked,0
8032631,9063816,127343.0,missing parts,2022-01-31 02:59:00,Approved,Not Picked,0
8032632,9089380,148568.0,duplicate order,2022-01-12 08:42:00,Rejected,Picked,0
8032633,9185712,108832.0,duplicate order,2022-11-04 23:03:00,Rejected,Failed,0
8032634,9197156,130971.0,better price elsewhere,2023-02-17 09:43:00,Rejected,Picked,0
8032635,9008168,134916.0,wrong item delivered,2023-10-03 16:52:00,Rejected,Not Picked,0
8032636,9199426,133243.0,product not working,2024-11-07 12:44:00,Pending,Not Picked,0
8032637,9220317,143144.0,product not working,2023-11-30 19:14:00,Pending,Picked,0
8032638,9040323,132651.0,defective product,2023-09-10 14:17:00,Pending,Picked,0
8032639,9035075,130667.0,size issue,2024-12-04 16:11:00,Pending,Not Picked,0
8032640,9011165,114895.0,not as described,2022-03-11 08:50:00,Approved,Picked,0
8032641,9175743,139624.0,changed mind,2024-10-03 03:42:00,Approved,Picked,0
8032642,9113590,125623.0,wrong item delivered,2024-01-18 13:39:00,Pending,Picked,0
8032643,9135699,138965.0,better price elsewhere,2024-03-18 09:25:00,Approved,Not Picked,0
8032644,9101608,109601.0,better price elsewhere,2024-11-14 00:40:00,Approved,Picked,0
