order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_total
10299476,9208642,54079,1.0,10873.56,5436.78,5436.78
10299477,9186199,54639,2.0,10933.73,2569.78,19297.68
10299478,9191226,58478,1.0,5167.53,144.41,5023.12
10299479,9058240,57870,3.0,4097.36,765.92,11526.16
10299480,9055573,56627,1.0,76989.558,487.28,76502.28
10299481,9200224,57602,4.0,1761.4379999999999,124.05,6921.7
10299482,9058055,51208,2.0,30105.876,2163.72,58048.03
10299483,9111517,57563,4.0,5052.495,10104.99,10104.99
10299484,9160984,55891,1.0,4372.79,1085.67,3287.12
10299485,9212501,54893,1.0,162.95,81.475,81.47
10299486,9151223,53620,1.0,1082.92,174.52,908.4
10299487,9048223,59163,1.0,83952.264,24272.74,59679.52
10299488,9220507,53400,1.0,132986.59,8025.93,124960.66
10299489,9175110,57321,3.0,714.85,9.92,2134.63
10299490,9077685,59770,2.0,466.48,33.7,899.26
10299491,9053327,58743,2.0,4716.07,1056.28,8375.86
10299492,9025336,54379,1.0,140.85,8.82,132.03
10299493,9237449,54099,1.0,77453.76,17322.97,60130.79
10299494,9194304,51504,1.0,18536.87,326.16,18210.71
10299495,9040596,53024,1.0,5124.88,1079.18,4045.7
10299496,9055695,52072,2.0,22599.72,5629.9,39569.54
10299497,9110431,51539,1.0,12611.51,857.1,11754.41
10299499,9000820,51574,1.0,37945.64,4323.11,33622.53
10299500,9119546,55996,3.0,6279.17,680.69,18156.82
10299501,9087806,51831,1.0,712.25,7.58,704.67
10299502,9138006,53717,2.0,123836.6,1496.63,246176.57
10299503,9194815,50071,1.0,3328.54,483.93,2844.61
10299504,9144872,59324,1.0,511.71,119.75,391.96
10299505,9015785,50481,2.0,196.49,21.7,371.28
10299506,9034226,51109,3.0,30118.28,5574.09,84780.75
10299507,9224262,55471,1.0,4470.49,927.13,3543.36
10299508,9239480,53764,1.0,9030.85,954.68,8076.17
10299509,9073615,54533,1.0,12879.85,2723.5,10156.35
10299510,9241608,50497,1.0,2773.41,363.71,2409.7
10299511,9237290,54632,1.0,783.99,203.04,580.95
10299512,9014516,59532,1.0,12244.99,2608.71,9636.28
10299513,9107360,57189,1.0,44801.89,10332.3,34469.59
10299514,9032684,52560,1.0,17299.72,1006.85,16292.87
10299515,9217688,55873,2.0,2790.17,240.1,5340.24
10299516,9190279,53938,1.0,2785.78,122.71,2663.07
10299517,9239263,52160,1.0,69585.5,8800.91,60784.59
10299518,9236043,53180,2.0,250510.49,58953.04,442067.94
10299519,9115434,52441,2.0,3236.22,699.44,5773.0
10299520,9110759,53274,1.0,7715.4,1318.41,6396.99
10299521,9178562,53707,2.0,811.99,144.34,1479.64
10299522,9013376,59756,1.0,215.96,58.67,157.29
10299523,9243896,56622,1.0,11521.746,1614.44,9907.31
10299524,9039370,52179,1.0,16702.47,4458.08,12244.39
10299525,9074281,56364,2.0,35022.68,6759.73,63285.63
10299526,9069268,52543,1.0,197693.71,98846.855,98846.86
10299527,9071461,50535,2.0,4479.31,986.87,7971.75
10299528,9249228,50841,2.0,27520.87,2923.68,52118.06
10299529,9111191,59613,1.0,687.74,123.46,564.28
10299530,9139216,50874,2.0,305681.19,40794.03,570568.35
10299531,9001003,59154,3.0,535.19,117.46,1488.11
10299532,9122145,51862,1.0,66544.11,9552.18,56991.93
10299533,9051769,57067,2.0,200473.6,41619.75,359327.45
10299534,9138301,59848,1.0,878.53,168.1,710.43
10299535,9033719,50572,3.0,646.92,106.73,1834.03
10299536,9142092,59504,2.0,17070.81,2462.75,31678.87
10299537,9015789,52107,2.0,1803.84,213.33,3394.35
10299538,9201592,50615,1.0,64129.72,2161.16,61968.56
10299539,9101452,57662,1.0,413.82,89.8,324.02
10299540,9216690,56216,1.0,597.06,64.39,532.67
10299541,9093255,59612,2.0,485.33,23.91,946.75
10299542,9205606,54109,2.0,937.98,162.7,1713.26
10299543,9019960,58285,1.0,646.21,24.11,622.1
10299544,9041751,51004,1.0,151801.01,38572.52,113228.49
10299545,9062725,52670,1.0,2276.42,1138.21,1138.21
10299546,9076880,55534,1.0,1572.53,90.43,1482.1
10299547,9020737,59726,1.0,327.87,163.935,163.94
10299548,9023450,53854,2.0,4396.39,1238.28,7554.5
10299549,9016749,55931,3.0,4007.75,835.7,11187.55
10299550,9043207,54975,2.0,11164.075,2418.14,19910.01
10299551,9070129,57425,1.0,4060.17,230.08,3830.09
10299552,9016855,55270,1.0,3155.16,454.38,2700.78
10299553,9025222,59000,1.0,31096.79,7190.39,23906.4
10299554,9229503,56862,1.0,20213.68,5614.97,14598.71
10299555,9241348,57357,1.0,2958.42,503.41,2455.01
10299556,9046196,55082,4.0,943.67,31.2,3743.48
10299557,9247550,54691,1.0,243470.97,7272.82,236198.15
10299558,9116981,57625,1.0,4816.79,478.19,4338.6
10299559,9194280,53550,3.0,229.18,26.59,660.95
10299560,9105269,55836,1.0,302.41,88.41,214.0
10299561,9185618,58368,1.0,2752.04,541.45,2210.59
10299562,9022905,51803,1.0,457.55,60.99,396.56
10299563,9245370,56931,1.0,351.45,51.37,300.08
10299564,9049773,54999,2.0,4578.04,728.46,8427.62
10299565,9242117,54940,1.0,1833.17,198.76,1634.41
10299566,9207716,50705,1.0,5011.75,54.25,4957.5
10299567,9188561,58047,1.0,18406.786500000002,4708.79,13698.0
10299568,9148089,59242,1.0,11931.04,1797.51,10133.53
10299569,9216056,50761,4.0,17722.34,5009.28,65880.08
10299570,9039466,55040,1.0,196.82,24.78,172.04
10299571,9088023,58225,4.0,4719.89,591.33,18288.23
10299572,9188841,55246,1.0,1963.84,130.32,1833.52
10299573,9242175,51217,1.0,136.79,29.29,107.5
10299574,9156445,59645,1.0,4337.496,2168.748,2168.75
10299575,9139151,50064,2.0,346.5,96.41,596.59
10299576,9233562,56178,1.0,47978.87,6491.92,41486.95
10299577,9123107,57356,4.0,33124.52,4427.36,128070.72
10299578,9011109,52109,2.0,999.33,84.25,1914.41
10299579,9171442,59360,1.0,5427.55,1213.25,4214.3
10299580,9160977,55697,1.0,20229.04,490.04,19739.0
10299581,9045345,59616,4.0,2474.81,16.4,9882.84
10299582,9157439,52645,1.0,1270.92,359.6,911.32
10299583,9048681,52221,3.0,21347.83,199.18,63844.31
10299584,9028604,56038,2.0,3680.67,439.71,6921.63
10299585,9093004,54949,1.0,2762.5,160.11,2602.39
10299586,9161983,51949,1.0,2194.89,408.03,1786.86
10299587,9024974,55130,1.0,5407.64,709.18,4698.46
10299588,9009396,55188,1.0,18835.55,3665.94,15169.61
10299589,9153115,53693,1.0,5123.46,1227.11,3896.35
10299590,9103209,52682,2.0,2969.11,331.73,5606.49
10299591,9042171,51595,1.0,659.1,96.03,563.07
10299592,9060146,56067,1.0,224.46,8.35,216.11
10299593,9223120,53309,2.0,6916.72,1614.97,12218.47
10299594,9095176,53201,1.0,301.24,2.12,299.12
10299595,9176664,51186,1.0,26473.5,5518.2,20955.3
10299596,9167679,52865,2.0,11386.21,2429.65,20342.77
10299597,9112948,51014,1.0,45503.78,6368.09,39135.69
10299598,9217226,56279,1.0,37098.09,9634.13,27463.96
10299599,9075724,51547,1.0,21333.85,5065.35,16268.5
10299600,9114711,56396,1.0,8525.02,2538.89,5986.13
10299601,9150964,51217,3.0,145.37,208.39,227.72
10299602,9041217,59956,5.0,4308.23,576.7,20964.45
10299603,9065111,50387,3.0,471.74,110.13,1305.09
10299604,9198248,56712,5.0,8658.43,676.23,42615.92
10299605,9195353,52153,3.0,4238.65,1103.5,11612.45
10299606,9124445,53614,1.0,49141.16,13287.25,35853.91
10299607,9056021,50173,3.0,2873.92,327.05,8294.71
10299608,9210209,53835,1.0,15156.44,4527.68,10628.76
10299609,9052152,51745,2.0,1113.91,131.6,2096.22
10299610,9249318,51253,3.0,1138.9850000000001,132.86,3284.1
10299611,9031826,59342,1.0,34907.57,335.16,34572.41
10299612,9196358,57537,3.0,13408.23,2688.28,37536.41
10299613,9047541,53019,1.0,11374.75,1689.52,9685.23
10299614,9223006,59852,2.0,4440.66,1128.64,7752.68
10299615,9085956,58008,2.0,67793.53,10266.33,125320.73
10299616,9182129,59627,1.0,134867.44,27222.54,107644.9
10299617,9043794,50675,1.0,132.8165,16.77,116.05
10299618,9219756,55208,3.0,12079.22,774.01,35463.65
10299619,9195627,57538,1.0,140.14,24.19,115.95
10299620,9017129,52312,1.0,9536.98,168.87,9368.11
10299621,9059070,56966,3.0,1099.53,92.27,3206.32
10299622,9175987,59131,3.0,423.11,74.26,1195.07
10299623,9219179,54061,1.0,73084.3,21380.64,51703.66
10299624,9151418,51446,1.0,1190.26,136.89,1053.37
10299625,9066570,55897,3.0,6156.4,479.1,17990.1
10299626,9116518,54863,4.0,18617.84,2798.73,71672.63
10299627,9080688,52639,2.0,18695.4,1465.49,35925.31
10299628,9174802,58339,5.0,7100.2,161.7,35339.3
10299629,9149443,51719,1.0,519.97,107.55,412.42
10299630,9017665,54560,2.0,509.93,95.5,924.36
10299631,9069627,54728,3.0,11771.5,2998.9,32315.6
10299632,9009087,57966,1.0,6534.53,1700.31,4834.22
10299633,9237923,53969,1.0,27426.28,4254.05,23172.23
10299634,9110679,58703,1.0,336.37,47.36,289.01
10299635,9145981,56901,1.0,2531.87,204.39,2327.48
10299636,9169963,59554,2.0,4990.1,727.9,9252.3
10299637,9115099,57566,1.0,14148.28,3033.66,11114.62
10299638,9028317,56153,2.0,303189.28,84962.34,521416.22
10299639,9182847,51547,1.0,20119.24,2032.41,18086.83
10299640,9166404,59002,2.0,708.418,708.418,708.42
10299641,9052688,54138,5.0,5297.63,630.9,25857.25
10299642,9006427,50697,1.0,2735.79,730.18,2005.61
10299643,9098489,50581,3.0,13148.25,2028.11,37416.64
10299644,9227858,51194,1.0,136253.29,25056.15,111197.14
10299645,9013308,57219,1.0,4301.98,373.85,3928.13
10299646,9090777,54191,1.0,2910.26,826.27,2083.99
10299647,9010531,53919,4.0,1165.35,168.18,4493.22
10299648,9193017,59629,1.0,3049.28,134.65,2914.63
10299649,9173046,56615,3.0,116768.83,18169.69,332136.8
10299650,9169162,57424,2.0,194312.8,41672.17,346953.43
10299651,9213894,57865,2.0,12029.95,1404.06,22655.84
10299652,9248295,55554,3.0,12595.22,3105.23,34680.43
10299653,9212609,56503,1.0,295.07,72.66,222.41
10299654,9062640,55679,1.0,316.12,41.07,275.05
10299655,9016614,55862,1.0,3105.38,862.08,2243.3
10299656,9027246,56650,1.0,83054.78,14052.62,69002.16
10299657,9114157,58009,1.0,1046.16,167.88,878.28
10299658,9214012,58638,1.0,1122.42,196.88,925.54
10299659,9150734,54291,1.0,878.0,139.54,738.46
10299660,9212183,52532,1.0,223.59,31.02,192.57
10299661,9115367,59825,2.0,111143.47,11840.37,210446.57
10299662,9186096,53763,3.0,10367.89,2830.17,28273.5
10299663,9109227,54157,5.0,63766.7,18719.84,300113.66
10299664,9027395,53148,1.0,1288.24,313.72,974.52
10299665,9140388,50971,1.0,40650.08,7129.61,33520.47
10299666,9135190,50822,1.0,877.73,130.37,747.36
10299667,9166964,56456,1.0,1422.27,329.7,1092.57
10299668,9171468,59071,2.0,7085014.6265,1753561.68,12416467.57
10299669,9001021,58006,3.0,18084.81,593.2,53661.23
10299670,9245229,51480,1.0,9651.85,1681.55,7970.3
10299671,9061443,52697,4.0,16836.77,2202.05,65145.03
10299672,9201588,53830,2.0,3286.6,784.73,5788.47
10299673,9082651,54942,1.0,642.99,33.67,609.32
10299674,9017906,59818,1.0,15355.47,3756.67,11598.8
10299675,9062349,56082,4.0,699.89,78.19,2721.37
10299676,9153323,59252,1.0,5087.61,433.74,4653.87
10299677,9068627,56865,1.0,16681.32,1941.04,14740.28
10299678,9005254,54695,1.0,292.15,22.62,269.53
10299679,9214078,54075,4.0,503.94,132.9,1882.86
10299680,9072722,52796,4.0,48788.31,7771.95,187381.29
10299681,9144203,53661,1.0,2966.9,476.7,2490.2
10299682,9128296,59576,3.0,646.41,1116.69,822.54
10299683,9090656,50905,1.0,1733.04,114.21,1618.83
10299684,9130129,58058,1.0,2271.255,182.12,2089.14
10299685,9118085,58475,1.0,612.77,172.08,440.69
10299686,9121293,51517,1.0,5078.63,1482.6,3596.03
10299687,9144070,54285,1.0,3890.83,1058.55,2832.28
10299688,9244281,52161,2.0,3697.1369999999997,3697.1369999999997,3697.14
10299689,9067757,57995,2.0,1009.27,107.19,1911.35
10299690,9005092,56599,1.0,19940.69,5885.44,14055.25
10299691,9122483,59634,1.0,4230.78,183.51,4047.27
10299692,9132276,59587,3.0,11264.442500000001,236.58,33556.75
10299693,9056741,51024,1.0,1665.52,440.64,1224.88
10299694,9068145,50329,2.0,15666.44,1958.79,29374.09
10299695,9033861,59873,2.0,201.34,1.4,401.28
10299696,9074953,56255,1.0,311.38,84.28,227.1
10299698,9159024,58183,2.0,492.32,34.33,950.31
10299699,9136698,56465,3.0,1112.27,216.09,3120.72
10299700,9174031,53166,1.0,302.58,12.16,290.42
10299701,9155925,51628,1.0,11878.72,2674.17,9204.55
10299702,9245291,59143,2.0,14642.35,1162.08,28122.62
10299703,9194703,53178,2.0,672.48,58.47,1286.49
10299704,9041786,55786,1.0,1863.97,246.48,1617.49
10299705,9103800,53964,1.0,852.21,117.22,734.99
10299706,9070922,58011,1.0,78256.54,17376.94,60879.6
10299707,9103958,50768,2.0,247023.16,18830.13,475216.19
10299708,9214730,59568,2.0,152.14,34.27,270.01
10299709,9147572,59240,2.0,5348.88,131.37,10566.39
10299710,9246804,53740,1.0,4599.95,1096.19,3503.76
10299711,9094284,50649,2.0,201265.86,19967.63,382564.09
10299712,9119009,54322,2.0,14464.39,2009.42,26919.36
10299713,9034390,51261,2.0,557.24,22.03,1092.45
10299714,9058079,56052,2.0,5089.56,1332.54,8846.58
10299715,9246692,57281,2.0,15152.99,1323.95,28982.03
10299716,9118306,50241,1.0,9090.23,2210.51,6879.72
10299717,9135038,57545,2.0,82590.1,3137.67,162042.53
10299718,9238875,58300,3.0,159.938,28.98,450.83
10299719,9014658,52114,1.0,8709.67,4354.835,4354.84
10299720,9050127,58344,1.0,2124.1,298.59,1825.51
10299721,9091038,52949,1.0,2470.52,687.09,1783.43
10299722,9218584,54599,2.0,59193.049999999996,11442.41,106943.69
10299723,9231474,54211,5.0,312.69,70.93,1492.52
10299724,9164938,50957,1.0,3049.75,275.24,2774.51
10299725,9026491,56961,1.0,2583.69,657.31,1926.38
10299726,9000305,54331,1.0,6253047.43,1191536.29,5061511.14
10299727,9135910,55477,4.0,14041.1,153.64,56010.76
10299728,9196105,55682,2.0,752.09,123.25,1380.93
10299729,9099602,55860,1.0,171352.0925,37407.41,133944.68
10299730,9245292,52089,1.0,122190.07,4449.99,117740.08
10299731,9239297,51367,1.0,861.03,229.53,631.5
10299732,9024194,58796,2.0,991.37,119.5,1863.24
10299733,9011435,51545,1.0,4528.21,698.67,3829.54
10299734,9185699,59491,2.0,50071.56,8275.9,91867.22
10299735,9088475,58248,4.0,4155.97,355.59,16268.29
10299736,9169320,58867,2.0,544.9,6.65,1083.15
10299737,9138956,57353,2.0,889.66,20.13,1759.19
10299738,9115232,56845,2.0,11644.16,472.56,22815.76
10299739,9199914,53423,1.0,10468.97,787.03,9681.94
10299740,9064886,55228,2.0,394.92,17.42,772.42
10299741,9025745,50880,2.0,16887.81,10.48,33765.14
10299742,9224929,59049,1.0,932.24,466.12,466.12
10299743,9074478,55300,2.0,12820.61,2873.23,22767.99
10299744,9000074,53710,1.0,4319.08,199.3,4119.78
10299745,9061126,50996,1.0,577.21,31.29,545.92
10299746,9207570,52312,1.0,10461.77,2425.05,8036.72
10299747,9123398,59835,2.0,14191.52,2427.45,25955.59
10299748,9003142,55776,1.0,40772.31,3710.28,37062.03
10299749,9110885,59623,1.0,1050.62,310.32,740.3
10299750,9178736,50084,1.0,662.6275,72.75,589.88
10299751,9078085,54810,1.0,154320.16,10005.3,144314.86
10299752,9179860,56922,1.0,259.38,57.27,202.11
10299753,9052526,55606,1.0,138142.38,26857.57,111284.81
10299754,9030595,50262,3.0,121754.55,9223.65,356040.0
10299755,9204358,57100,1.0,2008.48,53.88,1954.6
10299756,9003118,54280,3.0,18329.26,1581.76,53406.02
10299757,9094609,51346,3.0,84713.02,12966.3,241172.76
10299758,9031382,50691,1.0,1006.52,2.34,1004.18
10299759,9062321,54198,2.0,274190.45,6857.0,541523.9
10299760,9009194,55587,2.0,218.28,13.34,423.22
10299761,9037741,52454,4.0,4231.44,79.8,16845.96
10299762,9062810,59708,1.0,35154.67,9977.87,25176.8
10299763,9094336,57464,4.0,751.0,62.92,2941.08
10299764,9240763,57760,1.0,469.43,127.17,342.26
10299765,9171074,57700,1.0,2729.079,704.32,2024.76
10299766,9113760,57646,1.0,61644.01,958.55,60685.46
10299767,9140153,55973,2.0,72724.8,21075.58,124374.02
10299768,9046463,59455,5.0,2110.28,628.19,9923.21
10299769,9169489,54102,3.0,59905.48,1118.54,178597.9
10299770,9057584,55683,1.0,59988.35,15676.11,44312.24
10299771,9217954,57753,1.0,5940.2,1226.74,4713.46
10299772,9138682,55496,4.0,302.2,52.9,1155.9
10299773,9161321,50886,5.0,11210.22,1759.22,54291.88
10299774,9074667,51788,3.0,3015333.89,87281.82,8958719.85
10299775,9116313,50675,1.0,106.25,17.44,88.81
10299776,9074252,56131,1.0,76061.55,14239.5,61822.05
10299777,9188499,53864,1.0,2866.56,318.49,2548.07
10299778,9158671,55045,2.0,2432.59,585.96,4279.22
10299779,9045731,50870,2.0,19062.56,1497.61,36627.51
10299780,9033185,50360,1.0,245810.045,35275.37,210534.68
10299781,9082870,53790,1.0,17057.7,209.79,16847.91
10299782,9221366,51165,1.0,337.38,92.31,245.07
10299783,9006764,57496,1.0,970.51,133.92,836.59
10299784,9075720,59916,2.0,162120.22,10568.89,313671.55
10299785,9045930,57025,2.0,931.85,250.66,1613.04
10299786,9051493,56518,2.0,5121.59,1093.76,9149.42
10299787,9154849,53277,1.0,31109.54,5505.38,25604.16
10299788,9107030,53101,1.0,840.35,96.51,743.84
10299789,9102472,54969,1.0,4181.08,219.05,3962.03
10299790,9018083,56909,3.0,3515.85,358.45,10189.1
10299791,9242735,53423,3.0,10812.76,1696.29,30741.99
10299792,9065337,51497,1.0,275.23,65.17,210.06
10299793,9024114,55126,2.0,214.16,21.51,406.81
10299794,9075587,52305,2.0,393.2425,14.4,772.08
10299795,9069361,59503,2.0,48339.89,10668.16,86011.62
10299796,9040327,57457,2.0,694.32,43.82,1344.82
10299797,9188858,53161,1.0,1658.0,324.7,1333.3
10299798,9117443,52857,1.0,200.02,46.92,153.1
10299799,9093299,57445,2.0,685.05,145.75,1224.35
10299800,9012681,53813,1.0,2942.5,378.19,2564.31
10299801,9093902,54839,3.0,173596.02,31273.95,489514.11
10299802,9078650,57854,1.0,134.72,27.74,106.98
10299803,9127846,51127,2.0,19816.05,4554.23,35077.87
10299804,9249515,59720,1.0,4450.3,610.93,3839.37
10299805,9156743,56240,1.0,5002.82,816.62,4186.2
10299806,9017925,58896,2.0,1033.64,1033.64,1033.64
10299807,9246559,57496,3.0,960.94,55.55,2827.27
10299808,9062129,56661,1.0,174.8,29.61,145.19
10299809,9196216,53397,1.0,239.21,49.08,190.13
10299810,9098544,54604,1.0,990.84,290.61,700.23
10299811,9229738,57535,4.0,4485.62,977.89,16964.59
10299812,9175982,59981,2.0,5213.92,487.87,9939.97
10299813,9149677,57337,1.0,75779.42,3541.55,72237.87
10299814,9061799,57523,2.0,6132.34,367.67,11897.01
10299815,9102539,50244,1.0,141.46,9.26,132.2
10299816,9119477,54424,1.0,184.77,47.92,136.85
10299817,9160475,50544,4.0,19222.38,2434.52,74455.0
10299818,9220374,55359,1.0,260378.06,13131.41,247246.65
10299819,9013578,54285,1.0,3964.54,615.54,3349.0
10299820,9075635,53755,1.0,818.97,77.45,741.52
10299821,9145045,50802,1.0,43495.6325,21747.81625,21747.82
10299822,9096084,53774,2.0,74310.29,16060.61,132559.97
10299823,9234257,59390,1.0,81478.68,11534.18,69944.5
10299824,9115048,50014,1.0,18577.64,2867.77,15709.87
10299825,9018012,51911,1.0,3602.07,567.61,3034.46
10299826,9079955,53152,2.0,842.06,129.85,1554.27
10299827,9240312,57291,1.0,2322.334,274.81,2047.52
10299828,9009816,57488,1.0,7035.54,1577.49,5458.05
10299829,9094650,59461,2.0,16203.62,4443.67,27963.57
10299830,9046272,54903,3.0,625.6890000000001,178.32,1698.75
10299831,9196778,52173,2.0,23174.99,2385.57,43964.41
10299832,9011621,56401,1.0,20398.15,2746.13,17652.02
10299833,9092854,50809,2.0,12122.09,2747.34,21496.84
10299834,9130776,59847,1.0,225761.43,1288.07,224473.36
10299835,9183941,54228,1.0,1107.89,67.88,1040.01
10299836,9116279,56191,4.0,5296.56,614.45,20571.79
10299837,9236477,55331,1.0,557.46,12.27,545.19
10299838,9067184,57074,3.0,153437.60749999998,32159.36,428153.46
10299839,9085140,55838,4.0,54686.16,14732.68,204011.96
10299840,9102210,57356,1.0,28865.31,4666.74,24198.57
10299841,9174563,54455,2.0,20698.478,4403.59,36993.37
10299842,9055059,58847,2.0,1383.85,362.86,2404.84
10299843,9093341,53865,2.0,931.06,203.67,1658.45
10299844,9197469,53257,2.0,1093.43,28.39,2158.47
10299845,9184930,57500,3.0,76221.27,7522.22,221141.59
10299846,9032358,58045,1.0,5715.56,807.05,4908.51
10299847,9080123,57459,5.0,847.2724999999999,46.74,4189.62
10299848,9214283,57828,3.0,7313.12,717.98,21221.38
10299849,9077998,53945,1.0,2935.41,786.52,2148.89
10299850,9009027,53559,2.0,15057.8,4419.74,25695.86
10299851,9126871,54394,1.0,15208.42,1286.08,13922.34
10299852,9086906,54582,2.0,43194.62,7917.52,78471.72
10299853,9231968,51747,3.0,870.85,190.24,2422.31
10299854,9073662,56450,2.0,2846.74,83.75,5609.73
10299855,9072993,50576,1.0,13602.13,3050.66,10551.47
10299856,9225504,55240,1.0,12279.89,3665.68,8614.21
10299857,9057138,53225,3.0,26407.56,7366.36,71856.32
10299859,9089442,56466,1.0,305.14,61.97,243.17
10299860,9142562,53322,1.0,1674.89,209.15,1465.74
10299861,9163331,56725,1.0,428.11,19.07,409.04
10299862,9157955,58336,1.0,100615.14,5245.34,95369.8
10299863,9198133,54866,5.0,281.0,80.92,1324.08
10299864,9094182,57145,1.0,157570.54,46826.83,110743.71
10299865,9031379,57398,1.0,5003.49,992.65,4010.84
10299866,9171912,55865,1.0,15680.27,572.15,15108.12
10299867,9010792,50386,1.0,11950.13,1554.36,10395.77
10299868,9002587,56163,2.0,2593.84,604.09,4583.59
10299869,9142541,54891,1.0,4589.0,1329.98,3259.02
10299870,9132619,54603,2.0,10547.68,1759.27,19336.09
10299871,9110960,52628,5.0,13529.91,1732.9,65916.65
10299872,9055101,51506,2.0,3976.31,784.15,7168.47
10299873,9171877,57607,2.0,2966.76,186.5,5747.02
10299874,9138658,57648,2.0,313.65,52.65,574.65
10299875,9204034,52061,1.0,129.4325,36.92,92.51
10299876,9091252,57578,2.0,836.67,19.34,1654.0
10299877,9195621,59832,4.0,777.53,184.89,2925.23
10299878,9042780,53772,1.0,835.36,144.62,690.74
10299879,9129951,54008,1.0,659.33,55.38,603.95
10299880,9166162,51224,1.0,84521.82,14572.91,69948.91
10299881,9014998,50729,1.0,2745.29,490.8,2254.49
10299882,9119733,52431,1.0,781.03,200.26,580.77
10299883,9023757,56232,1.0,20254.01,2140.78,18113.23
10299884,9069160,57081,2.0,10116.11,2359.8,17872.42
10299885,9052262,54109,1.0,1131.27,54.34,1076.93
10299886,9063241,52860,2.0,36569.93,6473.42,66666.44
10299887,9088377,59149,1.0,1899.12,563.0,1336.12
10299888,9128769,51449,1.0,21841.54,3216.05,18625.49
10299889,9033817,53324,1.0,466.5725,82.21,384.36
10299890,9133665,56378,1.0,49319.17,461.02,48858.15
10299891,9218177,54305,1.0,13745.07,3461.94,10283.13
10299892,9006538,57416,4.0,43498.69,8375.35,165619.41
10299893,9035672,59751,2.0,79801.764,15915.95,143687.58
10299894,9094922,53846,1.0,834.21,25.36,808.85
10299895,9187727,59014,4.0,517.17,52.77,2015.91
10299896,9053196,59520,1.0,4582.29,50.72,4531.57
10299897,9052125,53668,1.0,1010.79,44.77,966.02
10299898,9072562,57158,3.0,268.49,2.67,802.8
10299899,9081914,53946,2.0,2349.75,190.04,4509.46
10299900,9028938,57776,2.0,13528.67,2675.39,24381.95
10299901,9180861,59790,1.0,1378577.66,311127.4,1067450.26
10299902,9137177,50249,1.0,12971.24,1135.92,11835.32
10299903,9218209,54988,1.0,82353.41,13920.9,68432.51
10299904,9194123,53765,1.0,123.44,29.19,94.25
10299905,9158581,56546,1.0,606.22,63.58,542.64
10299906,9190365,58631,2.0,1815.07,129.73,3500.41
10299907,9187727,58161,2.0,8558.45,441.93,16674.97
10299908,9243549,58098,1.0,3242.12,104.27,3137.85
10299910,9109919,59264,5.0,4534.78,1355.26,21318.64
10299911,9240733,53593,1.0,972.6,133.31,839.29
10299912,9101481,51873,1.0,11705.09,456.92,11248.17
10299913,9094279,52179,1.0,18508.04,4820.87,13687.17
10299914,9126027,59156,3.0,138564.465,14275.95,401417.44
10299915,9129403,56935,1.0,34526.2,3041.52,31484.68
10299916,9018116,59660,4.0,8932.6,981.13,34749.27
10299917,9107645,56634,1.0,8966.55,955.63,8010.92
10299918,9125676,54750,1.0,5214.95,955.87,4259.08
10299920,9239212,55304,1.0,296841.86,57125.31,239716.55
10299921,9160820,59168,1.0,17854.57,596.15,17258.42
10299922,9085828,56773,1.0,347.95,83.0,264.95
10299923,9028443,53162,2.0,662.04,160.5,1163.58
10299924,9198332,56261,2.0,158.666,41.39,275.94
10299925,9091085,51068,2.0,90722.34,14007.12,167437.56
10299926,9130727,58422,2.0,3882.15,668.94,7095.36
10299927,9044268,57249,1.0,845.44,70.09,775.35
10299928,9172801,59271,1.0,154.81,2.07,152.74
10299929,9096385,53220,2.0,831.51,217.57,1445.45
10299930,9220898,58171,2.0,3216.87,69.29,6364.45
10299931,9005231,57111,2.0,8870.99,15448.37,2293.61
10299932,9131813,54575,1.0,10306.04,2416.2,7889.84
10299933,9033582,57192,1.0,887.52,197.6,689.92
10299934,9197097,54375,1.0,8235.98,2.48,8233.5
10299935,9249599,54917,1.0,2347.26,410.32,1936.94
10299936,9034209,50598,2.0,163233.25,39954.18,286512.32
10299937,9201021,56970,2.0,736.6,2.72,1470.48
10299938,9103583,53967,1.0,205779.61,29462.12,176317.49
10299939,9090487,50039,4.0,2822.68,387.34,10903.38
10299940,9124194,57707,2.0,801.28,76.82,1525.74
10299941,9184872,58717,1.0,593.71,32.6,561.11
10299942,9198760,53807,2.0,315.05,30.9,599.2
10299943,9200449,52122,1.0,205374.82,45822.97,159551.85
10299944,9019342,59859,1.0,241620.77,11013.31,230607.46
10299945,9015943,59134,2.0,12546.052,2727.62,22364.48
10299946,9223715,55249,4.0,4407.69,901.92,16728.84
10299947,9004032,59697,2.0,2126.48,426.08,3826.88
10299948,9244322,53393,1.0,8573.97,1410.84,7163.13
10299949,9001067,55875,1.0,12805.7,2164.38,10641.32
10299950,9040076,57877,1.0,1616.62,38.41,1578.21
10299951,9008450,58544,1.0,12813.97,2115.57,10698.4
10299952,9239595,50490,3.0,311505.97,39491.83,895026.08
10299953,9118508,59456,1.0,3279.62,957.82,2321.8
10299954,9058563,56704,2.0,3132.8475,522.64,5743.05
10299955,9017667,52930,2.0,9733.36,834.09,18632.63
10299957,9002559,57723,2.0,286.19,67.19,505.19
10299958,9105672,59575,1.0,12139.55,1201.8,10937.75
10299959,9156666,50810,1.0,305.6,6.86,298.74
10299960,9041333,51901,1.0,2622.886,42.22,2580.67
10299961,9184051,55885,1.0,55881.97,13098.5,42783.47
