review_id,order_id,customer_id,product_id,rating,review_text,review_date
9570579,9020580,118522,52889,4,"Average product, nothing special.",2023-08-24
9570580,9208069,129227,52961,5,"Not as described, very disappointed.",2023-07-04
9570581,9191753,146194,55572,4,"Fast delivery, packaged well.",2023-09-14
9570582,9173986,148881,58675,5,Great product! Exactly as described.,2023-06-09
9570583,9199553,103171,59323,1,No Review Provided,2023-06-26
9570584,9033749,100267,50781,5,Return process was hassle-free.,2025-02-08
9570585,9171815,118510,52135,1,Customer support was helpful.,2022-06-26
9570586,9018467,112317,56485,4,"Excellent quality, will buy again!",2023-06-17
9570587,9207109,122620,50786,4,"Perfect gift, arrived well packed.",2023-08-15
9570589,9040211,106408,56646,5,Exceeded my expectations!,2024-07-06
9570590,9128958,101248,53888,5,Would not recommend to anyone.,2023-06-24
9570591,9044579,101417,55065,5,Good value for money.,2023-10-16
9570592,9078133,129351,51589,3,Return process was hassle-free.,2023-07-07
9570593,9230450,110748,59729,4,Would not recommend to anyone.,2023-07-11
9570594,9188520,115176,55113,4,"Not as described, very disappointed.",2022-05-12
9570595,9111740,100227,50820,4,Great product! Exactly as described.,2022-02-02
9570596,9187530,117601,50826,4,"Quick delivery, happy with purchase.",2024-06-26
9570598,9005216,109975,52712,5,Good value for money.,2022-05-20
9570599,9031713,121668,55558,3,Would not recommend to anyone.,2022-07-15
9570600,9077636,133165,55621,5,Would not recommend to anyone.,2022-04-15
9570601,9237503,137696,55004,4,Would not recommend to anyone.,2024-03-13
9570603,9241306,107601,53366,1,Product stopped working after 2 days.,2023-04-03
9570604,9089971,114559,54219,2,Product was damaged on arrival.,2023-06-28
9570605,9108951,137395,57226,4,Late delivery but product is fine.,2024-01-15
9570608,9235769,125126,59145,5,No Review Provided,2022-11-17
9570609,9220178,113526,58819,2,"Quick delivery, happy with purchase.",2023-09-02
9570610,9157946,133199,56668,5,"Perfect gift, arrived well packed.",2022-12-15
9570611,9071816,124890,52512,3,"Not as described, very disappointed.",2024-11-09
9570612,9242883,130825,59579,3,Absolutely love this product!,2024-06-04
9570614,9105007,129914,57432,4,Exceeded my expectations!,2024-11-14
9570615,9130936,134156,56045,1,"Perfect gift, arrived well packed.",2023-10-26
9570616,9166584,120040,53350,4,Product stopped working after 2 days.,2023-05-17
9570617,9012615,100409,57240,4,"Excellent quality, will buy again!",2023-07-10
9570618,9218580,106317,55229,4,Exceeded my expectations!,2023-06-19
9570619,9055673,143083,57628,5,Size was different from what I ordered.,2023-09-23
9570621,9029937,129249,54361,5,Return process was hassle-free.,2023-06-24
9570622,9015631,105462,55999,5,"Not as described, very disappointed.",2023-07-03
9570623,9210862,143406,55194,4,"Excellent quality, will buy again!",2025-02-22
9570625,9246960,131129,51879,5,"Quick delivery, happy with purchase.",2023-06-21
9570626,9185731,122434,52197,4,"Average product, nothing special.",2024-08-04
9570627,9245832,118719,57538,4,"Quick delivery, happy with purchase.",2022-07-16
9570628,9004452,126436,50782,5,Absolutely love this product!,2022-05-27
9570629,9210686,145728,52454,3,"Quick delivery, happy with purchase.",2023-10-28
9570630,9140684,148035,52341,5,"Genuine product, no complaints.",2022-07-13
9570631,9115305,113139,57634,5,Customer support was helpful.,2023-06-27
9570632,9014530,111229,51960,1,Would not recommend to anyone.,2024-10-16
9570633,9071352,117427,56692,5,Good value for money.,2022-10-03
9570634,9029592,144424,59965,1,"Delivered on time, quality is good.",2025-04-04
9570635,9224422,142281,54907,5,Absolutely love this product!,2023-12-11
9570636,9168943,117590,50687,3,"Not as described, very disappointed.",2023-07-13
9570637,9154297,149430,54052,5,"Average product, nothing special.",2023-07-04
9570638,9208202,100659,58949,4,Product stopped working after 2 days.,2022-04-27
9570639,9011223,130043,55326,4,Would not recommend to anyone.,2023-07-06
9570640,9057290,128215,54053,3,Customer support was helpful.,2024-09-21
9570641,9217642,120539,51345,4,"Genuine product, no complaints.",2023-06-28
9570642,9007270,100435,51906,2,Customer support was helpful.,2025-01-25
9570643,9139412,136044,59510,1,"Excellent quality, will buy again!",2023-06-08
9570644,9022568,114691,51688,4,Absolutely love this product!,2022-03-25
9570645,9154598,121147,53428,4,"Delivered on time, quality is good.",2022-05-18
9570646,9146388,149858,50674,5,Product was damaged on arrival.,2024-10-26
9570647,9174397,115971,54100,3,Customer support was helpful.,2023-11-12
9570648,9022457,131086,53957,4,Great product! Exactly as described.,2024-12-03
9570649,9103474,143219,55539,4,No Review Provided,2023-02-13
9570650,9096106,148549,50120,5,Late delivery but product is fine.,2024-12-22
9570651,9205807,108975,57425,5,"Fast delivery, packaged well.",2022-11-27
9570653,9067014,133013,55027,2,Would not recommend to anyone.,2022-05-28
9570654,9037922,131703,53787,5,"Perfect gift, arrived well packed.",2023-06-28
9570655,9136247,134281,52303,5,Good value for money.,2025-02-23
9570656,9208294,138830,51956,4,No Review Provided,2022-06-06
9570658,9107844,149015,52499,3,Good value for money.,2023-06-16
9570659,9151311,112963,56718,5,"Not as described, very disappointed.",2023-09-12
9570660,9150529,142995,51188,5,Product stopped working after 2 days.,2023-05-22
9570661,9149065,107622,58511,5,Late delivery but product is fine.,2024-11-22
9570662,9144346,147955,50777,5,Would not recommend to anyone.,2022-05-15
9570663,9135940,124700,58800,5,"Quick delivery, happy with purchase.",2023-03-17
9570664,9142184,105904,59584,5,Customer support was helpful.,2025-02-03
9570665,9044895,128465,53116,4,Good value for money.,2023-07-07
9570666,9129616,129865,50260,5,"Genuine product, no complaints.",2023-06-16
9570667,9215805,140475,54035,5,Late delivery but product is fine.,2024-12-19
9570668,9161922,111762,54765,5,"Poor quality, not recommended.",2025-01-11
9570669,9238296,122163,58612,4,Absolutely love this product!,2023-11-28
9570670,9219182,120913,53449,5,"Excellent quality, will buy again!",2023-12-10
9570671,9077185,119205,52663,1,"Perfect gift, arrived well packed.",2022-03-03
9570672,9095820,104265,54150,4,"Poor quality, not recommended.",2024-11-12
9570673,9196792,144256,54182,5,Size was different from what I ordered.,2023-04-28
9570674,9048479,146574,54014,5,"Perfect gift, arrived well packed.",2023-07-11
9570675,9073206,101556,55005,4,Great product! Exactly as described.,2023-12-15
9570676,9112226,100791,58468,3,No Review Provided,2022-04-27
9570677,9114106,103467,54106,5,Customer support was helpful.,2022-08-03
9570678,9055358,129145,53897,5,Late delivery but product is fine.,2023-07-13
9570679,9237363,133806,54924,4,Great product! Exactly as described.,2022-02-07
9570680,9144423,101678,55532,4,Return process was hassle-free.,2022-10-29
9570681,9018469,122206,57500,2,Customer support was helpful.,2023-06-27
9570682,9248383,144157,58335,5,Customer support was helpful.,2023-07-03
9570683,9073652,141051,56450,5,"Fast delivery, packaged well.",2023-07-07
9570684,9155736,103420,52276,5,Size was different from what I ordered.,2023-07-13
9570685,9038829,135814,55741,5,Late delivery but product is fine.,2024-02-03
9570686,9044200,101314,58342,3,"Excellent quality, will buy again!",2023-03-08
9570687,9019848,135464,54086,3,"Genuine product, no complaints.",2023-08-23
9570688,9089404,107911,59812,3,Size was different from what I ordered.,2024-05-18
9570689,9167134,147119,53959,3,Product stopped working after 2 days.,2023-11-27
9570690,9149821,108738,55692,5,"Perfect gift, arrived well packed.",2023-07-03
9570691,9016293,112221,56429,5,"Not as described, very disappointed.",2023-07-06
9570692,9177595,108653,58748,3,Customer support was helpful.,2024-12-09
9570693,9039027,126041,52445,5,Product stopped working after 2 days.,2023-03-04
9570694,9047040,140997,57483,5,Great product! Exactly as described.,2024-12-29
9570695,9130775,146387,54185,4,"Poor quality, not recommended.",2023-03-03
9570696,9092955,108611,53310,4,Return process was hassle-free.,2023-07-07
9570697,9244898,104129,54471,4,"Perfect gift, arrived well packed.",2024-08-12
9570698,9156425,131505,55529,4,"Fast delivery, packaged well.",2024-11-18
9570699,9178718,133028,58867,2,"Genuine product, no complaints.",2024-05-26
9570701,9231832,126390,58370,5,Absolutely love this product!,2023-07-07
9570702,9244050,129890,55578,5,"Excellent quality, will buy again!",2022-11-06
9570703,9072484,128087,52101,5,Size was different from what I ordered.,2022-08-15
9570704,9145574,149566,52688,5,"Poor quality, not recommended.",2023-12-07
9570705,9169327,127465,58729,5,No Review Provided,2024-04-15
9570706,9135629,111245,52975,1,Exceeded my expectations!,2022-11-22
9570707,9030976,132342,56568,5,"Delivered on time, quality is good.",2023-04-04
9570708,9220803,147765,53256,3,"Delivered on time, quality is good.",2022-07-24
9570709,9055443,148610,50091,5,Size was different from what I ordered.,2023-12-09
9570710,9086560,117347,59002,1,"Perfect gift, arrived well packed.",2024-07-06
9570711,9249385,131269,51352,5,Exceeded my expectations!,2023-11-16
9570712,9077941,120148,54791,5,"Genuine product, no complaints.",2024-11-30
9570713,9009429,120478,56379,5,Late delivery but product is fine.,2022-06-26
9570714,9189244,104801,54431,5,Late delivery but product is fine.,2024-12-17
9570715,9167803,115737,56121,4,Product was damaged on arrival.,2023-06-26
9570716,9008936,149071,55346,4,Late delivery but product is fine.,2023-07-03
9570717,9131976,119292,50730,4,Great product! Exactly as described.,2023-04-30
9570718,9216289,120486,50507,5,Product was damaged on arrival.,2023-07-02
9570719,9152358,136401,55211,3,Return process was hassle-free.,2023-07-28
9570720,9198129,139001,56764,4,Would not recommend to anyone.,2023-11-18
9570721,9204701,122790,52942,4,Customer support was helpful.,2022-01-22
9570722,9172333,134573,58750,4,No Review Provided,2024-10-31
9570723,9034472,113035,56405,5,"Fast delivery, packaged well.",2024-01-29
9570724,9190309,116769,57350,5,"Quick delivery, happy with purchase.",2022-06-16
9570725,9217275,132930,50266,3,Would not recommend to anyone.,2023-03-27
9570726,9070487,134597,58530,5,Absolutely love this product!,2024-12-11
9570727,9018318,141273,52237,4,"Average product, nothing special.",2024-02-05
9570728,9209297,138990,57671,4,Great product! Exactly as described.,2023-02-07
9570729,9167761,147148,52924,3,"Delivered on time, quality is good.",2023-07-13
9570730,9192076,110271,54463,4,Great product! Exactly as described.,2023-10-04
9570731,9082102,139466,57201,1,"Perfect gift, arrived well packed.",2022-08-23
9570732,9132633,113181,53672,4,No Review Provided,2023-01-28
9570733,9127513,106160,52916,4,"Perfect gift, arrived well packed.",2022-10-16
9570734,9227075,112545,56536,5,Absolutely love this product!,2024-06-18
9570735,9052086,136285,56071,3,"Fast delivery, packaged well.",2024-08-14
9570736,9202429,147501,52948,5,"Not as described, very disappointed.",2022-09-03
9570737,9077243,147725,59375,5,"Perfect gift, arrived well packed.",2022-06-18
9570738,9249000,103875,54839,5,"Perfect gift, arrived well packed.",2023-06-21
9570739,9028938,122247,55831,5,Return process was hassle-free.,2022-08-11
9570740,9249343,148486,59687,3,Would not recommend to anyone.,2025-02-04
9570742,9080818,137688,59308,4,Exceeded my expectations!,2023-06-27
9570743,9232524,133672,56347,4,"Not as described, very disappointed.",2024-02-02
9570744,9230752,112348,50828,5,"Fast delivery, packaged well.",2023-06-17
9570745,9241043,108058,52485,5,"Genuine product, no complaints.",2024-12-01
9570747,9136794,107275,56614,5,Exceeded my expectations!,2023-06-18
9570748,9140483,103190,54234,3,"Poor quality, not recommended.",2023-10-22
9570749,9195219,134554,59818,2,"Poor quality, not recommended.",2023-07-03
9570750,9019013,101178,52610,5,"Fast delivery, packaged well.",2022-03-29
9570751,9240589,116727,57076,4,"Perfect gift, arrived well packed.",2022-10-28
9570752,9229100,143505,51605,4,No Review Provided,2023-07-31
9570753,9096246,124805,57794,4,"Not as described, very disappointed.",2023-01-31
9570754,9065147,143766,55990,5,Customer support was helpful.,2023-06-25
9570755,9042374,143061,58975,4,Would not recommend to anyone.,2023-10-31
9570756,9042801,123103,59885,1,"Poor quality, not recommended.",2023-06-19
9570757,9219337,102385,58622,5,"Quick delivery, happy with purchase.",2023-07-07
9570758,9108327,118396,54174,1,Good value for money.,2023-03-12
9570759,9056654,105292,51858,4,"Genuine product, no complaints.",2023-06-16
9570760,9049064,144249,56198,5,"Average product, nothing special.",2023-04-30
9570761,9079890,118923,55134,4,"Quick delivery, happy with purchase.",2024-09-05
9570762,9098327,120076,58711,4,Product was damaged on arrival.,2022-08-22
9570763,9064937,124432,55168,5,"Delivered on time, quality is good.",2022-07-13
9570764,9131191,138640,59799,3,"Genuine product, no complaints.",2022-08-24
9570765,9205085,112002,50822,5,Product was damaged on arrival.,2023-07-09
9570766,9214954,133451,59550,2,Product stopped working after 2 days.,2023-06-20
9570767,9106162,111265,55942,3,Absolutely love this product!,2023-02-22
9570768,9183502,112985,59476,5,Would not recommend to anyone.,2023-01-05
9570769,9131933,108797,57122,2,Late delivery but product is fine.,2023-02-23
9570770,9180936,126066,54944,2,"Excellent quality, will buy again!",2024-07-11
9570771,9018076,129758,54027,5,"Perfect gift, arrived well packed.",2022-02-04
9570772,9020271,101083,59025,5,"Average product, nothing special.",2024-08-13
9570773,9092296,121421,57850,4,Absolutely love this product!,2023-05-07
9570775,9034405,146470,50677,5,"Poor quality, not recommended.",2024-09-29
9570777,9117026,129826,57518,5,"Fast delivery, packaged well.",2022-11-03
9570778,9073217,107929,51234,4,No Review Provided,2023-06-27
9570779,9000918,135311,50753,5,"Fast delivery, packaged well.",2024-04-11
9570780,9218167,144212,58493,5,Good value for money.,2023-07-09
9570781,9128752,111449,52853,3,"Quick delivery, happy with purchase.",2025-03-10
9570782,9084021,137578,57007,3,"Not as described, very disappointed.",2024-05-10
9570783,9074765,119519,56953,5,Absolutely love this product!,2023-06-24
9570784,9112610,136151,54489,5,Product was damaged on arrival.,2022-01-24
9570785,9079895,143890,51239,5,Return process was hassle-free.,2023-11-26
9570786,9208312,126546,56835,5,"Not as described, very disappointed.",2023-06-21
9570787,9197754,107576,59955,5,Absolutely love this product!,2025-01-31
9570788,9121483,121741,58850,4,"Average product, nothing special.",2023-07-14
9570790,9094542,112733,57164,4,Product stopped working after 2 days.,2023-06-17
9570792,9180325,102086,54301,3,"Not as described, very disappointed.",2022-09-24
9570793,9189708,108597,57066,4,Great product! Exactly as described.,2024-11-12
9570794,9115257,119311,50922,5,No Review Provided,2023-03-29
9570795,9134892,100910,56191,5,Would not recommend to anyone.,2022-08-18
9570796,9036424,111446,54858,3,"Not as described, very disappointed.",2023-11-27
9570797,9005689,117706,54139,5,Size was different from what I ordered.,2025-03-10
9570798,9087566,132799,57818,4,Return process was hassle-free.,2022-10-23
9570799,9036214,129119,50975,5,"Genuine product, no complaints.",2023-06-16
9570800,9168058,133585,51830,4,Product stopped working after 2 days.,2023-06-25
9570801,9223903,108151,52343,4,Product was damaged on arrival.,2023-06-18
9570802,9114882,107778,50519,1,"Not as described, very disappointed.",2022-09-19
9570803,9142664,122701,50836,4,Great product! Exactly as described.,2023-10-28
9570804,9067172,110705,53790,5,Product stopped working after 2 days.,2025-02-08
9570805,9167786,100160,53223,3,"Average product, nothing special.",2024-05-17
9570806,9076178,149803,54347,4,Customer support was helpful.,2022-11-08
9570808,9155788,109859,56765,2,Size was different from what I ordered.,2023-07-06
9570809,9038345,115772,50567,4,Exceeded my expectations!,2024-11-10
9570810,9052875,143000,59414,5,"Excellent quality, will buy again!",2022-04-02
9570811,9099610,147431,50610,4,Great product! Exactly as described.,2025-01-26
9570812,9107259,119044,56540,2,"Delivered on time, quality is good.",2023-07-13
9570813,9169283,100820,57539,5,"Quick delivery, happy with purchase.",2023-06-19
9570814,9095777,134568,51270,4,Good value for money.,2023-06-17
9570815,9197499,141602,52383,5,Customer support was helpful.,2022-07-26
9570816,9031768,131323,57622,5,Product was damaged on arrival.,2024-04-04
9570817,9025483,123367,50459,5,"Average product, nothing special.",2024-10-17
9570818,9181817,109521,50062,4,Great product! Exactly as described.,2022-07-15
9570819,9098549,137402,51153,4,"Fast delivery, packaged well.",2023-07-08
9570821,9074266,106394,57122,5,"Fast delivery, packaged well.",2022-05-23
9570822,9050859,149172,54792,4,Would not recommend to anyone.,2022-11-23
9570823,9196860,149730,58194,5,"Perfect gift, arrived well packed.",2025-01-08
9570824,9192176,115249,51078,4,Would not recommend to anyone.,2023-11-27
9570826,9099181,123562,59713,5,"Perfect gift, arrived well packed.",2023-07-11
9570827,9005574,123570,52006,2,Product stopped working after 2 days.,2023-06-21
9570828,9131771,126279,58173,1,Good value for money.,2023-07-15
9570829,9196274,126717,54629,5,"Genuine product, no complaints.",2023-11-02
9570830,9148022,124302,53268,5,Customer support was helpful.,2022-04-21
9570831,9198920,101780,54425,2,Would not recommend to anyone.,2022-12-07
9570832,9198499,118843,56457,4,"Not as described, very disappointed.",2025-02-25
9570833,9228851,126058,53054,4,Customer support was helpful.,2025-03-07
9570834,9014444,100075,59447,5,Would not recommend to anyone.,2022-05-29
9570835,9238671,110025,55383,5,Exceeded my expectations!,2024-10-23
9570836,9001760,132292,52056,5,No Review Provided,2022-08-04
9570837,9132921,112248,59152,5,"Genuine product, no complaints.",2023-07-05
9570838,9170990,107179,53209,5,"Not as described, very disappointed.",2025-01-14
9570839,9118592,119511,51997,5,Good value for money.,2022-09-05
9570840,9165329,148187,53726,5,"Average product, nothing special.",2025-04-06
9570841,9198412,108193,56385,5,Would not recommend to anyone.,2023-11-20
9570842,9166817,140748,59740,5,Product was damaged on arrival.,2023-11-27
9570843,9183210,139411,55952,3,Great product! Exactly as described.,2023-04-03
9570844,9210396,124392,59480,5,Late delivery but product is fine.,2022-08-27
9570845,9030721,136780,56247,5,No Review Provided,2024-12-20
9570846,9159966,137183,52022,2,No Review Provided,2024-03-03
9570847,9072212,102186,51740,3,Product stopped working after 2 days.,2023-02-12
9570848,9002666,105990,52857,4,"Quick delivery, happy with purchase.",2024-06-16
9570849,9190086,114579,59098,2,"Not as described, very disappointed.",2022-05-29
9570850,9152794,113567,53974,5,Size was different from what I ordered.,2023-06-23
9570851,9014306,110230,50377,3,Great product! Exactly as described.,2024-03-08
9570852,9113826,104733,50536,5,"Excellent quality, will buy again!",2024-01-22
9570853,9005438,130987,57897,4,"Perfect gift, arrived well packed.",2023-05-03
9570854,9157812,133569,51902,3,Product was damaged on arrival.,2023-07-09
9570855,9220204,108646,53324,5,Absolutely love this product!,2024-07-07
9570856,9072047,132828,57047,5,"Genuine product, no complaints.",2023-06-19
9570857,9115206,100192,50912,5,Good value for money.,2023-10-15
9570858,9207577,115394,54188,4,"Perfect gift, arrived well packed.",2025-04-06
9570859,9148941,123797,56528,5,Return process was hassle-free.,2023-06-25
9570860,9241966,105339,59142,5,"Delivered on time, quality is good.",2023-06-28
9570861,9139099,148100,53090,4,"Delivered on time, quality is good.",2024-07-11
9570862,9246560,103692,57974,4,Late delivery but product is fine.,2023-01-18
9570863,9016808,104988,56374,2,"Genuine product, no complaints.",2023-06-26
9570864,9061527,110107,51294,3,"Fast delivery, packaged well.",2022-04-27
9570865,9147657,122082,50842,1,Customer support was helpful.,2025-01-16
9570866,9143778,134128,54348,4,"Average product, nothing special.",2023-06-24
9570867,9128146,139585,56123,5,"Average product, nothing special.",2022-09-04
9570868,9097711,128062,55045,4,Customer support was helpful.,2023-04-30
9570869,9105530,128022,55430,4,Customer support was helpful.,2023-07-13
9570870,9046235,137904,58558,5,Great product! Exactly as described.,2023-01-19
9570871,9231777,139709,59039,5,Great product! Exactly as described.,2022-06-30
9570872,9092872,117764,59282,5,"Fast delivery, packaged well.",2024-03-22
9570873,9141992,143921,53143,4,"Perfect gift, arrived well packed.",2023-07-07
9570874,9113364,139252,50879,5,Return process was hassle-free.,2023-12-20
9570875,9218269,134061,57816,5,No Review Provided,2022-04-07
9570876,9083656,115119,51421,5,"Average product, nothing special.",2023-07-04
9570877,9185436,101195,50959,5,"Fast delivery, packaged well.",2023-07-04
9570878,9081866,107664,58273,5,"Not as described, very disappointed.",2023-06-17
9570879,9136050,111775,59318,4,Product was damaged on arrival.,2024-04-24
9570880,9160057,123609,53304,5,Great product! Exactly as described.,2022-04-15
9570881,9246531,145107,50455,5,"Delivered on time, quality is good.",2023-06-16
9570882,9213148,122606,54308,5,Absolutely love this product!,2024-03-20
9570883,9049650,102288,57785,3,"Genuine product, no complaints.",2023-06-29
9570884,9145118,122665,57847,3,Product stopped working after 2 days.,2024-05-06
9570885,9221992,142784,54164,5,Customer support was helpful.,2023-06-25
9570886,9138586,138861,50222,4,Great product! Exactly as described.,2024-05-03
9570887,9155346,139578,57457,2,Return process was hassle-free.,2022-11-07
9570888,9214655,134687,59947,5,"Poor quality, not recommended.",2025-03-20
9570889,9119115,107855,54605,2,Product stopped working after 2 days.,2023-07-03
9570890,9154694,139325,51053,3,No Review Provided,2023-06-26
9570891,9013752,122307,57467,5,"Not as described, very disappointed.",2022-09-05
9570892,9191523,131252,54587,4,Absolutely love this product!,2022-03-21
9570893,9159725,126061,54291,5,Exceeded my expectations!,2023-06-24
9570894,9224228,142114,59848,5,"Poor quality, not recommended.",2024-11-01
9570895,9150251,145732,53488,5,"Excellent quality, will buy again!",2024-06-17
9570897,9140990,145477,50188,4,Product stopped working after 2 days.,2022-05-04
9570898,9098303,149304,52420,4,"Perfect gift, arrived well packed.",2022-11-16
9570899,9011186,147122,56396,5,Return process was hassle-free.,2022-04-24
9570900,9182006,131489,53235,4,"Quick delivery, happy with purchase.",2022-03-13
9570901,9057415,149251,51119,3,"Fast delivery, packaged well.",2024-10-25
9570902,9112605,133412,56756,5,"Fast delivery, packaged well.",2023-06-29
9570903,9020991,108059,52220,5,"Delivered on time, quality is good.",2022-08-17
9570905,9069622,117531,58974,5,Exceeded my expectations!,2023-04-07
9570906,9002664,115575,55291,5,No Review Provided,2022-05-13
9570907,9096971,106242,53379,5,Absolutely love this product!,2023-06-20
9570908,9213167,112227,50643,1,Absolutely love this product!,2023-06-28
9570909,9118348,139794,55164,4,Product stopped working after 2 days.,2023-06-18
9570910,9184241,144286,55098,1,"Fast delivery, packaged well.",2025-01-04
9570911,9005590,124642,54618,5,"Not as described, very disappointed.",2024-06-11
9570912,9039094,140019,53391,5,No Review Provided,2023-07-01
9570913,9053113,146871,53798,1,Good value for money.,2025-02-15
9570914,9053030,142048,56472,5,"Perfect gift, arrived well packed.",2023-06-30
9570915,9131053,118876,57520,4,No Review Provided,2023-10-31
9570916,9074705,117137,54809,3,Product was damaged on arrival.,2022-01-17
9570917,9118486,127319,55566,4,"Poor quality, not recommended.",2022-05-11
9570918,9214558,140717,57255,5,Customer support was helpful.,2024-12-29
9570919,9205570,110734,52900,5,Size was different from what I ordered.,2023-07-02
9570920,9091699,143691,54685,3,"Excellent quality, will buy again!",2023-03-27
9570921,9246881,119576,53901,1,"Poor quality, not recommended.",2022-06-10
9570922,9110735,124305,56582,5,"Excellent quality, will buy again!",2024-10-11
9570923,9179611,148135,54186,3,"Genuine product, no complaints.",2023-07-09
9570924,9040227,114845,50029,5,Product was damaged on arrival.,2023-06-28
9570925,9240387,132842,53003,3,Good value for money.,2022-11-27
9570926,9062410,134549,54784,3,"Perfect gift, arrived well packed.",2024-05-13
9570927,9019111,140585,51541,4,No Review Provided,2024-01-14
9570928,9137101,106716,54936,5,"Genuine product, no complaints.",2024-12-13
9570929,9229366,103217,52729,4,"Average product, nothing special.",2023-07-04
9570930,9204045,149730,58709,5,"Delivered on time, quality is good.",2022-07-20
9570931,9143634,120494,52965,1,"Excellent quality, will buy again!",2024-08-05
9570932,9196720,121914,58699,3,"Not as described, very disappointed.",2023-07-09
9570933,9065295,106387,56820,4,"Quick delivery, happy with purchase.",2022-04-14
9570934,9125707,146192,54800,5,Absolutely love this product!,2023-07-06
9570935,9066876,114752,51530,5,Exceeded my expectations!,2023-06-20
9570936,9225763,145686,54701,3,"Excellent quality, will buy again!",2023-07-14
9570937,9129889,141536,53666,5,"Delivered on time, quality is good.",2022-08-13
9570939,9003036,132515,55162,4,Size was different from what I ordered.,2022-11-29
9570940,9225748,104236,59673,5,Return process was hassle-free.,2023-06-30
9570941,9060037,103379,59369,4,Good value for money.,2022-10-16
9570942,9193558,144689,56264,5,"Perfect gift, arrived well packed.",2023-07-15
9570943,9133673,118843,52384,5,"Average product, nothing special.",2023-07-01
9570944,9086585,146281,50993,5,Exceeded my expectations!,2024-05-17
9570945,9206491,103227,58060,4,Late delivery but product is fine.,2024-12-22
9570946,9103297,130995,59713,4,"Quick delivery, happy with purchase.",2023-06-17
9570947,9115257,131770,54857,5,"Poor quality, not recommended.",2023-04-09
9570948,9025760,145974,58878,5,"Not as described, very disappointed.",2023-07-01
9570949,9056904,110838,59626,4,"Not as described, very disappointed.",2023-12-03
9570950,9118656,118365,54214,1,Return process was hassle-free.,2023-11-20
9570951,9208787,138077,51988,5,Size was different from what I ordered.,2023-06-25
9570952,9155840,124665,59710,5,"Average product, nothing special.",2023-07-11
9570953,9227015,111797,51932,4,"Genuine product, no complaints.",2023-06-28
9570954,9225658,136379,52363,4,Great product! Exactly as described.,2022-12-09
9570955,9007199,114055,57309,5,"Delivered on time, quality is good.",2023-07-15
9570956,9012079,110384,56542,4,"Genuine product, no complaints.",2024-08-21
9570957,9019954,131225,53082,4,Late delivery but product is fine.,2023-07-07
9570958,9115304,126979,57144,3,Product was damaged on arrival.,2024-05-01
9570959,9201721,110272,58184,4,"Fast delivery, packaged well.",2022-11-02
9570960,9114535,139674,54301,5,Product stopped working after 2 days.,2023-06-28
9570961,9019564,147010,57255,5,Size was different from what I ordered.,2022-06-24
9570962,9170627,106835,54132,5,Product stopped working after 2 days.,2023-06-29
9570963,9217175,106968,56435,5,Good value for money.,2024-11-23
9570964,9028028,123817,58366,5,"Fast delivery, packaged well.",2023-10-25
9570965,9237674,106232,56921,5,Size was different from what I ordered.,2022-02-19
9570966,9214206,127942,51488,4,No Review Provided,2023-07-13
9570967,9223895,138220,57894,4,"Delivered on time, quality is good.",2022-03-02
9570968,9114218,142778,53505,4,"Genuine product, no complaints.",2023-06-07
9570969,9169033,136381,50324,4,Exceeded my expectations!,2025-04-09
9570971,9219319,123541,53563,4,Return process was hassle-free.,2023-07-07
9570972,9147544,142179,59839,4,Absolutely love this product!,2023-05-19
9570973,9151549,123158,53388,3,Product stopped working after 2 days.,2022-08-14
9570974,9108700,128604,50509,3,Return process was hassle-free.,2023-06-21
9570975,9247035,135225,58955,1,"Poor quality, not recommended.",2022-07-02
9570976,9032771,104644,52990,5,"Not as described, very disappointed.",2025-02-18
9570977,9199226,138587,57561,4,"Average product, nothing special.",2023-07-10
9570978,9237246,124301,51129,3,"Delivered on time, quality is good.",2022-07-13
9570979,9066147,117586,55627,4,"Delivered on time, quality is good.",2023-03-27
9570980,9120221,116838,50694,5,Product stopped working after 2 days.,2023-10-30
9570982,9170890,147180,56945,1,"Poor quality, not recommended.",2024-06-04
9570983,9202101,119113,56993,4,Customer support was helpful.,2023-06-19
9570984,9241507,129861,56497,3,"Delivered on time, quality is good.",2024-12-11
9570986,9220100,123263,53254,4,"Quick delivery, happy with purchase.",2023-07-06
9570987,9031097,109497,52993,1,"Excellent quality, will buy again!",2024-01-10
9570988,9195284,148996,57185,5,Return process was hassle-free.,2025-04-08
9570989,9050242,143233,51666,5,Late delivery but product is fine.,2022-10-26
9570990,9158610,113754,58385,5,"Fast delivery, packaged well.",2022-11-28
9570991,9115524,141787,50750,4,Good value for money.,2023-10-16
9570992,9080328,113735,52805,5,"Excellent quality, will buy again!",2023-07-07
9570993,9152334,144811,52301,3,Good value for money.,2024-01-14
9570994,9049094,140052,52665,4,Late delivery but product is fine.,2023-07-10
9570995,9066851,138435,56662,4,Absolutely love this product!,2022-01-29
9570996,9160493,126767,53593,5,"Genuine product, no complaints.",2023-06-21
9570997,9110262,128292,53449,3,Product was damaged on arrival.,2024-01-03
9570998,9037345,111441,52259,5,Would not recommend to anyone.,2023-06-22
9570999,9188079,149392,59726,5,"Delivered on time, quality is good.",2023-12-10
9571000,9189445,103557,54655,5,Exceeded my expectations!,2023-07-09
9571001,9010240,116848,53333,4,"Poor quality, not recommended.",2023-06-16
9571002,9246975,133351,51718,4,"Delivered on time, quality is good.",2023-06-16
