product_id,product_name,category,sub_category,brand,base_price,cost_price,product_rating,return_eligible,seller_id
58676,Fisher Price Soft Mini 7,Toys,Soft Toys,FISHER PRICE,4410.32,1980.93,3.21,Yes,8083
58677,Speedo Swimming Max 8,Sports,Swimming,SPEEDO,488.78,342.14599999999996,3.33,Yes,7999
58678,Scholastic Academic X 1,Books,Academic,SCHOLASTIC,16855.09,9142.6,4.66,Yes,8425
58679,Biotique Haircare Premium 4,Beauty,Haircare,BIOTIQUE,867.49,493.79,3.16,Yes,8517
58680,3M Car Flex 9,Automotive,Car Accessories,3M,41085.26,20745.53,2.5,Yes,7852
58681,Cipla First Max 4,Health,First Aid,CIPLA,81044.73,53145.37,2.98,Yes,8900
58682,Xiaomi Smartwatches Neo 1,Electronics,Smartwatches,XIAOMI,106203.54,54673.46,3.49,No,8452
58683,Yonex Cycling Active 3,Sports,Cycling,YONEX,5561.27,3898.04,4.74,Yes,7959
58684,Yonex Yoga Active 4,Sports,Yoga,YONEX,913.58,378.58,4.31,No,8634
58685,S.Chand Biographies Max 6,Books,Biographies,S.CHAND,75735.92,52111.89,4.52,No,7147
58686,Hasbro Action Pro 1,Toys,Action Figures,HASBRO,100.83,56.97,4.64,No,8788
58687,Borosil Furniture Plus 9,Home Kitchen,Furniture,BOROSIL,6512.61,4554.26,2.6,Yes,8272
58688,Orient Appliances X 7,Home Kitchen,Appliances,ORIENT,3929.57,1935.18,3.01,Yes,8247
58689,Havells Appliances Plus 4,Home Kitchen,Appliances,HAVELLS,1204.58,796.06,3.21,No,8425
58690,HUL Fruits Neo 3,Grocery,Fruits Vegetables,HUL,18708.79,11034.17,4.55,Yes,7429
58691,Lego Educational Active 6,Toys,Educational,LEGO,77884.4,45431.22,4.38,Yes,8001
58692,Dabur Baby Ultra 4,Grocery,Baby Products,DABUR,3783.0,2653.31,4.18,No,7787
58693,Nike Kids Ultra 6,Fashion,Kids Wear,NIKE,52212.05,26524.09,3.62,Yes,8169
58694,Canon Gaming Plus 7,Electronics,Gaming,CANON,7572.36,3324.29,3.57,No,8298
58695,funskool Puzzles Max 6,Toys,Puzzles,FUNSKOOL,66097.35,28292.07,3.4,Yes,7149
58696,SG Running Smart 9,Sports,Running,SG,67182.74,29520.7,5.0,Yes,8504
58697,Amul Cleaning Max 8,Grocery,Cleaning,AMUL,2083.0,1091.68,4.61,No,7460
58698,amul Snacks Ultra 7,Grocery,Snacks,AMUL,3821.22,2587.44,2.76,Yes,7546
58699,P&G Fruits Smart 6,Grocery,Fruits Vegetables,P&G,19711.77,9198.2,4.37,Yes,7149
58700,Asus Cameras Flex 2,Electronics,Cameras,ASUS,1374.33,955.78,2.51,Yes,8057
58701,Oxford Non Elite 2,Books,Non Fiction,OXFORD,5986.07,4263.98,3.25,Yes,7645
58702,MRF Cricket Active 5,Sports,Cricket,MRF,169.69,92.66,3.69,No,7526
58703,Lakme Mens Air 3,Beauty,Mens Grooming,LAKME,353.77,234.82,4.62,Yes,7593
58704,HarperCollins Self Elite 2,Books,Unknown,HARPERCOLLINS,128073.84,66912.74,3.77,Yes,7410
58705,Vega Lubricants Flex 2,Automotive,Lubricants,VEGA,296684.51,196809.8,2.55,Yes,7635
58706,Cipla Protein Neo 6,Health,Protein,CIPLA,7433.76,3993.54,2.93,Yes,8552
58707,Ok Play Puzzles Ultra 3,Toys,Puzzles,OK PLAY,8366.27,5178.88,4.95,Yes,8059
58708,Vega Bike Ultra 5,Automotive,Bike Accessories,VEGA,353.23,180.26,4.35,Yes,8069
58709,Fast&Up Supplements Mini 9,Health,Supplements,FAST&UP,10638.37,7264.91,2.87,Yes,7638
58710,Lenovo Headphones Elite 5,Electronics,Headphones,LENOVO,4655.6,2008.61,4.56,Yes,7195
58711,Healthkart Vitamins Neo 4,Health,Vitamins,HEALTHKART,9792.15,4122.58,2.72,Yes,8281
58712,Hasbro Educational Elite 9,Toys,Educational,HASBRO,17472.41,9823.14,3.99,Yes,7972
58713,Milton Furniture Neo 9,Home Kitchen,Furniture,MILTON,19517.03,12327.27,2.69,Yes,8394
58714,Nike Kids Neo 6,Fashion,Kids Wear,NIKE,2561.61,1591.42,4.91,Yes,8084
58715,Levis Kids Ultra 7,Fashion,Kids Wear,LEVIS,768.75,539.31,3.23,Yes,7126
58716,Castrol Lubricants Smart 9,Automotive,Lubricants,CASTROL,4407.75,1880.51,3.66,Yes,7116
58717,Nikon Smart Ultra 4,Electronics,Smart Tvs,NIKON,667.66,437.11,2.78,Yes,8858
58718,Maybelline Haircare Premium 1,Beauty,Haircare,MAYBELLINE,9341.36,5301.28,3.16,Yes,8424
58719,Adidas Kids Premium 5,Fashion,Kids Wear,ADIDAS,4643.09,2451.76,5.0,Yes,7846
58720,Lakme Mens Active 1,Beauty,Mens Grooming,LAKME,544.79,240.95,2.98,Yes,7496
58721,Dove Mens Edge 7,Beauty,Mens Grooming,DOVE,868.64,564.616,2.91,Yes,8120
58722,Himalaya Protein Lite 2,Health,Protein,HIMALAYA,32422.7,21531.94,3.26,Yes,8416
58723,zara Jewellery Active 9,Fashion,Jewellery,ZARA,889.27,572.72,3.91,Yes,7063
58724,3M Tyres Edge 9,Automotive,Tyres,3M,1105.92,640.83,4.61,Yes,7241
58725,Muscleblaze First Mini 3,Health,Unknown,MUSCLEBLAZE,6870.15,2800.67,3.78,Yes,8342
58726,SG Badminton X 2,Sports,Badminton,SG,1172.06,790.78,4.71,Yes,7426
58727,Oxford Fiction Mini 1,Books,Fiction,OXFORD,31765.19,18673.53,4.58,Yes,8957
58728,Pantene Mens Ultra 3,Beauty,Mens Grooming,PANTENE,1664.31,779.67,3.55,Yes,8018
58729,Pantene Haircare Active 1,Beauty,Haircare,PANTENE,831.88,354.44,4.69,No,8859
58730,Webby Soft Max 9,Toys,Soft Toys,WEBBY,363.78,239.29,4.69,Yes,7865
58731,Hasbro Soft Plus 3,Toys,Soft Toys,HASBRO,24379.75,12922.07,4.98,No,7353
58732,Castrol Tools Smart 6,Automotive,Tools,CASTROL,211.74,109.31,3.91,Yes,8122
58733,LG Mobiles Premium 4,Electronics,Mobiles,LG,17901.07,10466.53,4.79,No,7215
58734,Dabur First Plus 8,Health,First Aid,DABUR,10747.81,8060.8575,3.35,Yes,8672
58735,Nikon Cameras Air 6,Electronics,Cameras,NIKON,2476.88,1382.86,4.06,Yes,8368
58736,Muscleblaze Vitamins Pro 1,Health,Vitamins,MUSCLEBLAZE,70728.44,37992.25,3.01,No,7430
58737,Vivo Cameras Mini 7,Electronics,Cameras,VIVO,15630.75,7168.17,5.0,Yes,8410
58738,Oxford Non Smart 4,Books,Non Fiction,OXFORD,3627.53,2321.06,4.33,No,8630
58739,Oxford Self Air 7,Books,Self Help,OXFORD,654.49,439.58,3.94,No,8186
58740,Parle Snacks Neo 4,Grocery,Snacks,PARLE,3231.09,1757.99,2.88,No,8624
58741,Bajaj Cookware Pro 5,Home Kitchen,Cookware,BAJAJ,625.81,393.59,2.81,Yes,7241
58742,Castrol Bike Smart 4,Automotive,Bike Accessories,CASTROL,1507.09,726.51,3.08,Yes,7798
58743,ITC Staples Ultra 9,Grocery,Staples,ITC,4875.29,3405.15,4.33,Yes,7038
58744,Zara Jewellery Mini 4,Fashion,Jewellery,ZARA,834.1,451.41,2.74,Yes,7700
58745,Penguin Self X 9,Books,Self Help,PENGUIN,1734.6,822.59,3.18,Yes,8482
58746,Himalaya First Premium 8,Health,First Aid,HIMALAYA,127.74,80.41,4.19,Yes,8592
58747,Xiaomi Gaming Edge 8,Electronics,Gaming,XIAOMI,3378.79,1780.79,4.26,Yes,7694
58748,Shell Tools Neo 3,Automotive,Tools,SHELL,518.52,371.66,4.23,Yes,7081
58749,Himalaya Vitamins Smart 2,Health,Vitamins,HIMALAYA,3385.65,2539.2375,2.81,Yes,7476
58750,Mattel Puzzles Lite 5,Toys,Puzzles,MATTEL,3968.34,1846.84,4.41,Yes,8924
58751,VEGA Tyres Ultra 1,Automotive,Tyres,VEGA,6597.15,3047.66,3.68,Yes,7598
58752,LOreal Makeup Premium 7,Beauty,Makeup,LOREAL,76127.02,44277.2,4.08,Yes,8771
58753,pearson Academic Pro 4,Books,Academic,PEARSON,13550.59,7389.01,3.8,Yes,8688
58754,Pigeon Cookware Max 7,Home Kitchen,Cookware,PIGEON,4098.13,2868.691,4.2,No,8775
58755,Philips Cookware Smart 1,Home Kitchen,Cookware,PHILIPS,3785.91,2305.43,4.79,Yes,8282
58756,Prestige Storage Edge 3,Home Kitchen,Storage,PRESTIGE,1837.99,875.65,4.63,Yes,7435
58757,MUSCLEBLAZE Medical X 8,Health,Medical Devices,MUSCLEBLAZE,7503.94,4011.83,4.99,Yes,8024
58758,Tata Dairy Air 6,Grocery,Dairy,TATA,12172.76,4987.39,4.35,Yes,8442
58759,Hasbro Action Air 4,Toys,Action Figures,HASBRO,1781.9,763.88,2.6,Yes,8505
58760,Penguin Self Mini 5,Books,Self Help,PENGUIN,271476.89,131983.99,3.12,Yes,8308
58761,Usha Appliances X 2,Home Kitchen,Appliances,USHA,485.09,203.11,3.25,Yes,8095
58762,Fast&Up Supplements Lite 2,Health,Supplements,FAST&UP,17117.81,9384.09,4.3,No,8394
58763,MRF Swimming X 6,Sports,Swimming,MRF,62315.26,40057.24,4.53,Yes,8971
58764,Samsung Galaxy M35 5G,Toys,Puzzles,FISHER PRICE,11224.2,7115.76,4.75,Yes,8218
58765,Realme Smartwatches Edge 9,Electronics,Smartwatches,REALME,224095.8,118598.85,2.98,Yes,7374
58766,Reebok Cycling Mini 3,Sports,Cycling,REEBOK,741.94,410.59,4.25,Yes,7913
58767,UCB Men Air 7,Fashion,Men Clothing,UCB,895.41,415.59,3.38,Yes,8532
58768,Mattel Soft Active 2,Toys,Soft Toys,MATTEL,1903.86,768.79,2.7,Yes,7198
58769,Himalaya Protein Max 2,Health,Protein,HIMALAYA,1392.0,993.19,3.1,Yes,7311
58770,Castrol Car Edge 4,Automotive,Car Accessories,CASTROL,1031.26,636.16,4.95,Yes,7558
58771,Bosch Bike Plus 4,Automotive,Bike Accessories,BOSCH,8944005.84,4500781.83,3.27,No,8985
58772,Cipla Protein Mini 1,Health,Protein,CIPLA,441.19,189.78,4.03,Yes,8402
58773,Xiaomi Cameras Active 1,Electronics,Cameras,XIAOMI,8890.78,3578.99,4.72,Yes,8725
58774,Oxford Children Plus 3,Books,Children Books,OXFORD,4818.46,3320.33,4.44,No,7450
58775,Reebok Cricket Flex 1,Sports,Cricket,REEBOK,197791.89,142325.35,3.24,Yes,7580
58776,SG Swimming Premium 4,Sports,Swimming,SG,10517.69,5794.69,4.47,Yes,8396
58777,MRF Running Mini 6,Sports,Running,MRF,4845.51,3115.13,2.51,Yes,7334
58778,Fisher Price Board Ultra 7,Toys,Board Games,FISHER PRICE,7118.75,3302.93,4.86,Yes,7499
58779,Britannia Dairy X 7,Grocery,Dairy,BRITANNIA,76128.94,42668.85,3.55,No,7781
58780,Parle Beverages Premium 8,Grocery,Beverages,PARLE,85672.58,47250.45,3.28,No,8538
58781,Healthkart Protein X 1,Health,Protein,HEALTHKART,5573.2,4179.9,3.68,Yes,8924
58782,Cipla Ayurveda Mini 3,Health,Ayurveda,CIPLA,722.24,413.96,3.68,Yes,7488
58783,Pigeon Appliances Ultra 1,Home Kitchen,Appliances,PIGEON,7977.95,5079.42,2.64,Yes,8286
58784,3M Car Premium 9,Automotive,Car Accessories,3M,250.35,161.93,3.09,Yes,7416
58785,Milton Storage Neo 9,Home Kitchen,Storage,MILTON,133.23,93.26099999999998,3.84,No,7661
58786,Sony Smart X 5,Electronics,Smart Tvs,SONY,67936.8,33833.29,3.38,Yes,8312
58787,bajaj Decor Pro 5,Home Kitchen,Decor,BAJAJ,1273.06,723.32,2.95,No,8526
58788,Healthkart Protein Plus 1,Health,Protein,HEALTHKART,60969.71,25657.17,2.78,Yes,8282
58789,Michelin Lubricants Active 7,Automotive,Lubricants,MICHELIN,2423.91,1004.58,4.58,Yes,7980
58790,Funskool Soft Edge 2,Toys,Soft Toys,FUNSKOOL,674.91,299.33,4.93,Yes,7001
58791,Scholastic Biographies Premium 2,Books,Biographies,SCHOLASTIC,5912017.26,3746241.12,4.48,Yes,8010
58792,OPPO Laptops Smart 9,Electronics,Laptops,OPPO,208.0,142.0,3.33,Yes,8472
58793,Prestige Garden Air 9,Home Kitchen,Garden,PRESTIGE,183870.68,131374.4,3.4,Yes,8346
58794,Reebok Yoga Edge 9,Sports,Yoga,REEBOK,72971.63,40206.19,4.18,Yes,7559
58795,Nike Sports Shoes Pro,Grocery,Dairy,ITC,492.23,263.26,2.66,Yes,8474
58796,Under Armour Cycling Air 2,Sports,Cycling,UNDER ARMOUR,1049.47,711.62,3.07,Yes,8717
58797,MUSCLEBLAZE Vitamins Pro 8,Health,Vitamins,MUSCLEBLAZE,4750.27,2997.47,3.68,Yes,7930
58798,Usha Decor Flex 7,Home Kitchen,Decor,USHA,17835.11,10434.73,2.78,No,8501
58799,Nikon Smartwatches Flex 7,Electronics,Smartwatches,NIKON,621.89,381.35,3.73,Yes,8973
58800,HUL Snacks Premium 5,Grocery,Snacks,HUL,1664.64,758.89,5.0,Yes,7917
58801,Adidas Footwear Edge 3,Fashion,Footwear,ADIDAS,2717.74,1630.6439999999998,4.3,Yes,8436
58802,Titan Footwear Air 9,Fashion,Footwear,TITAN,9541.41,5338.28,4.55,Yes,7812
58803,funskool Educational Smart 5,Toys,Educational,FUNSKOOL,3311.82,1441.8,3.9,No,8575
58804,3M Tools Plus 3,Automotive,Tools,3M,4208.27,2900.86,4.15,Yes,8115
58805,Dabur Staples Air 7,Grocery,Staples,DABUR,14155.46,8169.6,4.03,Yes,8712
58806,Pigeon Lighting Air 9,Home Kitchen,Lighting,PIGEON,768.69,429.89,3.38,Yes,7548
58807,Decathlon Swimming Lite 6,Sports,Swimming,DECATHLON,17060.91,9797.67,4.94,No,8225
58808,Reebok Running Neo 7,Sports,Running,REEBOK,2713.0,1236.36,4.88,No,8141
58809,Dove Mens Ultra 5,Beauty,Mens Grooming,DOVE,3441.74,2374.62,4.84,No,7247
58810,Dove Fragrances Plus 3,Beauty,Fragrances,DOVE,4731.56,3272.19,4.92,Yes,7283
58811,Zara Watches Elite 6,Fashion,Watches,ZARA,238.93,125.03,3.45,Yes,7075
58812,Parle Beverages Smart 6,Grocery,Beverages,PARLE,10949.09,7843.93,4.86,Yes,8423
58813,Penguin Biographies Plus 6,Books,Biographies,PENGUIN,2380.65,1695.86,4.19,Yes,7761
58814,Steelbird Tyres Flex 6,Automotive,Tyres,STEELBIRD,19427.1,12432.17,3.03,No,8967
58815,Nivia Cricket Lite 4,Sports,Cricket,NIVIA,2126.19,1097.78,4.91,Yes,7265
58816,Maybelline Skincare Neo 7,Beauty,Skincare,MAYBELLINE,3883.25,2524.1125,3.83,Yes,7942
58817,Patanjali Fruits Pro 8,Grocery,Fruits Vegetables,PATANJALI,8299.46,4019.71,2.66,No,7611
58818,Puma Jewellery Lite 1,Fashion,Jewellery,PUMA,16223.42,7897.45,2.78,Yes,8594
58819,Cipla Vitamins Premium 4,Health,Vitamins,CIPLA,205.88,132.53,4.52,Yes,7801
58820,Nikon Mobiles Premium 7,Electronics,Mobiles,NIKON,404.1,287.25,2.85,Yes,8462
58821,Parle Fruits Max 7,Grocery,Fruits Vegetables,PARLE,358.47,186.14,2.58,Yes,8500
58822,HarperCollins Biographies Plus 7,Books,Biographies,HARPERCOLLINS,951.53,603.31,3.62,Yes,8564
58823,Philips Appliances Air 2,Home Kitchen,Appliances,PHILIPS,135.8,65.14,4.7,No,8372
58824,Mattel Board Active 1,Toys,Board Games,MATTEL,278323.96,180910.57400000002,3.41,Yes,7687
58825,Webby Puzzles Edge 5,Toys,Puzzles,WEBBY,521.58,238.48,3.5,Yes,7590
58826,Yonex Yoga Neo 1,Sports,Yoga,YONEX,10399.69,5295.62,2.76,Yes,7375
58827,Abbott Ayurveda Flex 8,Health,Ayurveda,ABBOTT,37470.35,16435.41,3.33,Yes,8643
58828,Realme Smart Elite 4,Electronics,Smart Tvs,REALME,71147.01,43657.05,4.62,Yes,8550
58829,Arihant Non Mini 6,Books,Non Fiction,ARIHANT,1697.75,796.75,3.09,Yes,8106
58830,Dove Haircare Air 6,Beauty,Haircare,DOVE,261.33,176.42,4.98,No,8001
58831,Healthkart First Elite 3,Health,First Aid,HEALTHKART,233161.4,106650.13,3.73,Yes,7938
58832,Cosco Badminton Pro 4,Sports,Badminton,COSCO,1312.15,552.14,4.82,Yes,8685
58833,Vega Lubricants Air 1,Automotive,Lubricants,VEGA,10403.8,7219.74,3.52,No,7323
58834,SG Cycling Pro 8,Sports,Cycling,SG,12647.69,5904.42,3.96,Yes,8594
58835,Oxford Self Flex 6,Books,Self Help,OXFORD,65807.31,28133.4,2.67,Yes,7438
58836,Milton Garden Plus 2,Home Kitchen,Garden,MILTON,724.5,318.71,2.69,Yes,7499
58837,MAYBELLINE Skincare Pro 8,Beauty,Skincare,MAYBELLINE,3462.58,1600.72,2.93,No,7892
58838,Woodland Watches Pro 1,Fashion,Unknown,WOODLAND,2805.15,1490.61,4.83,Yes,7912
58839,Nestle Staples Edge 9,Grocery,Staples,NESTLE,16994.12,7624.73,3.85,Yes,8117
58840,Boat Rockerz 550,Beauty,Makeup,NIVEA,20307.33,9158.11,2.72,No,7845
58841,Dabur Medical Active 3,Health,Medical Devices,DABUR,221.42,150.19,4.92,Yes,7884
58842,Arihant Academic Mini 2,Books,Academic,ARIHANT,716.61,433.18,2.69,No,7148
58843,Vega Bike Premium 5,Automotive,Bike Accessories,VEGA,6389.18,2846.53,3.6,Yes,8700
58844,Patanjali Personal Plus 1,Grocery,Personal Care,PATANJALI,1952.65,915.23,4.06,Yes,8954
58845,Healthkart Ayurveda Plus 8,Health,Ayurveda,HEALTHKART,836.16,453.26,2.96,Yes,7318
58847,Penguin Academic Max 3,Books,Academic,PENGUIN,1577.42,1020.09,2.88,Yes,7693
58848,Funskool Puzzles Air 9,Toys,Unknown,FUNSKOOL,585.7,360.72,4.64,Yes,7298
58849,Orient Furniture Air 9,Home Kitchen,Furniture,ORIENT,865.27,516.52,5.0,Yes,8482
58850,Forest Essentials Makeup Premium 3,Beauty,Makeup,FOREST ESSENTIALS,842.97,416.6,2.72,Yes,7740
58851,Nivea Skincare Max 4,Beauty,Skincare,NIVEA,306.82,135.73,3.3,Yes,8800
58852,Under Armour Badminton Edge 1,Sports,Badminton,UNDER ARMOUR,1417.08,693.86,3.42,No,7139
58853,HarperCollins Biographies Active 1,Books,Biographies,HARPERCOLLINS,701.76,440.61,2.57,Yes,7198
58854,H&M Jewellery Active 8,Fashion,Jewellery,H&M,5795.76,3154.55,4.05,Yes,8440
58855,Prestige Lighting Neo 6,Home Kitchen,Lighting,PRESTIGE,3413.07,2389.149,2.66,Yes,8536
58856,Fastrack Men Neo 1,Fashion,Men Clothing,FASTRACK,274.61,137.93,4.57,Yes,7799
58857,Hasbro Soft Elite 9,Toys,Soft Toys,HASBRO,719.61,485.88,2.72,Yes,7959
58858,scholastic Children Air 8,Books,Children Books,SCHOLASTIC,820.31,357.86,4.11,Yes,8119
58859,Woodland Footwear Smart 1,Fashion,Footwear,WOODLAND,724.14,368.37,3.89,Yes,8700
58860,Parle Personal Flex 5,Grocery,Personal Care,PARLE,116.9,58.07,2.61,Yes,7142
58861,Forest Essentials Makeup Max 8,Beauty,Makeup,FOREST ESSENTIALS,245609.75,111173.83,4.84,Yes,8294
58862,Scholastic Children Premium 6,Books,Children Books,SCHOLASTIC,251050.03,113533.49,2.57,No,7124
58863,Bosch Bike Smart 6,Automotive,Bike Accessories,BOSCH,35702.66,21311.36,3.32,Yes,8877
58864,Penguin Children Air 8,Books,Children Books,PENGUIN,265212.79,187638.85,4.34,Yes,7464
58865,Boat Smartwatches X 8,Electronics,Smartwatches,BOAT,2327.71,1170.2,4.08,Yes,8881
58866,HUL Dairy Elite 2,Grocery,Dairy,HUL,4183.35,2780.46,4.48,No,8996
58867,Prestige Garden X 7,Home Kitchen,Garden,PRESTIGE,548.49,376.54,3.88,No,8425
58868,Funskool Board X 5,Toys,Board Games,FUNSKOOL,61164.54,33983.28,3.48,Yes,8830
58869,Butterfly Furniture Mini 6,Home Kitchen,Furniture,BUTTERFLY,1118.59,578.93,4.05,No,7199
58870,Boat Rockerz 550,Home Kitchen,Appliances,USHA,2308.19,1234.89,3.93,No,7785
58871,Bosch Tools Pro 3,Automotive,Tools,BOSCH,32823.61,19538.76,3.16,Yes,8878
58872,SG Running Flex 3,Sports,Running,SG,18961.69,12371.3,3.3,Yes,8191
58873,Funskool Action Edge 2,Toys,Action Figures,FUNSKOOL,30910.68,16324.32,3.18,Yes,7438
58874,Nikon Smartwatches X 4,Electronics,Smartwatches,NIKON,406.26,229.83,3.98,Yes,7685
58875,Michelin Car Edge 8,Automotive,Car Accessories,MICHELIN,976.98,527.6,2.79,Yes,7764
58876,Acer Smart Elite 9,Electronics,Smart Tvs,ACER,1823.89,956.88,3.9,Yes,8952
58877,Havells Furniture Mini 5,Home Kitchen,Furniture,HAVELLS,371.23,166.98,3.37,No,8078
58878,Pantene Skincare Mini 3,Beauty,Skincare,PANTENE,655.41,336.53,4.75,Yes,8105
58879,Cosco Swimming Max 2,Sports,Swimming,COSCO,26042.82,14190.14,3.58,Yes,8931
58880,Butterfly Furniture Plus 8,Home Kitchen,Furniture,BUTTERFLY,763.33,474.83,3.9,Yes,8744
58881,Penguin Children Neo 3,Books,Children Books,PENGUIN,3549.47,2552.18,2.9,Yes,7538
58882,Milton Appliances X 1,Home Kitchen,Appliances,MILTON,139.88,84.0,2.96,Yes,8368
58883,Tata Staples Smart 7,Grocery,Staples,TATA,105143.1,67591.46,3.98,No,8902
58884,Bajaj Bedding Air 3,Home Kitchen,Bedding,BAJAJ,556.84,229.33,4.32,Yes,7191
58885,Britannia Snacks Flex 4,Grocery,Snacks,BRITANNIA,1307.04,645.64,4.83,Yes,8340
58886,Cosco Swimming Max 2,Sports,Swimming,COSCO,1213.97,583.65,4.9,Yes,7856
58887,Gillette Haircare Max 7,Beauty,Haircare,GILLETTE,112215.41,62937.05,3.43,Yes,7572
58888,Ok Play Soft X 9,Toys,Soft Toys,OK PLAY,14022.82,8887.3,4.13,Yes,8310
58889,S.Chand Biographies X 6,Books,Biographies,S.CHAND,8827.85,5503.99,2.74,No,7371
58890,Speedo Cricket Premium 4,Sports,Cricket,SPEEDO,10342.5,4380.47,4.48,Yes,8534
58891,Himalaya First Lite 6,Health,First Aid,HIMALAYA,22431.15,11033.46,4.45,Yes,7471
58892,Oxford Non Edge 4,Books,Non Fiction,OXFORD,19032.34,13279.24,4.16,No,8256
58893,JBL Laptops Mini 8,Electronics,Laptops,JBL,45929.59,28968.15,3.72,Yes,8159
58894,Fast&Up First Air 7,Health,First Aid,FAST&UP,223643.11,95593.43,4.95,Yes,8727
58895,Mattel Board Flex 1,Toys,Board Games,MATTEL,929.46,596.25,2.81,Yes,7490
58896,H&M Watches Ultra 6,Fashion,Watches,H&M,914.04,394.66,4.31,No,8141
58897,Borosil Cookware Flex 9,Home Kitchen,Cookware,BOROSIL,2687.51,1636.24,5.0,No,8996
58898,Pantene Fragrances Max 3,Beauty,Fragrances,PANTENE,495.77,321.54,3.12,No,7629
58899,Himalaya Ayurveda Elite 3,Health,Unknown,HIMALAYA,917.0,556.17,2.6,Yes,7362
58900,Nivea Fragrances Smart 7,Beauty,Fragrances,NIVEA,69606.85,45714.28,3.1,Yes,8070
58901,Patanjali Cleaning Premium 5,Grocery,Cleaning,PATANJALI,4802.3,2859.74,3.55,Yes,7469
58902,Abbott Supplements X 4,Health,Supplements,ABBOTT,3724.6,2489.85,4.72,Yes,8406
58903,Oxford Non Max 6,Books,Non Fiction,OXFORD,137397.95,75852.71,3.53,Yes,8647
58904,Philips Lighting Elite 7,Home Kitchen,Lighting,PHILIPS,14137.23,6175.23,3.29,No,8669
58905,Hasbro Remote Edge 2,Toys,Remote Control,HASBRO,319.58,136.61,3.15,Yes,8273
58906,Boat Smart Edge 2,Electronics,Unknown,BOAT,3535.12,1512.64,2.82,No,8840
58907,HUL Baby Air 9,Grocery,Baby Products,HUL,2746.56,1895.1,2.58,No,8154
58908,Fast&Up Ayurveda Active 7,Health,Ayurveda,FAST&UP,16407.06,8658.72,4.74,Yes,7984
58909,Yonex Badminton Pro 8,Sports,Badminton,YONEX,13344.22,6080.2,4.85,Yes,7788
58910,Nestle Personal Neo 8,Grocery,Personal Care,NESTLE,18547.92,7492.24,3.04,Yes,8142
58911,Vega Tyres Smart 7,Automotive,Tyres,VEGA,871.39,430.74,3.37,Yes,8557
58912,Cosco Swimming Elite 8,Sports,Swimming,COSCO,892.46,628.78,4.17,Yes,7017
58913,HarperCollins Academic Neo 6,Books,Academic,HARPERCOLLINS,3514.19,2421.89,3.21,Yes,8945
58914,Gillette Haircare Active 7,Beauty,Haircare,GILLETTE,2145.25,873.93,2.97,Yes,7137
58915,Himalaya Ayurveda Pro 8,Health,Ayurveda,HIMALAYA,107832.73,54823.12,3.23,Yes,8915
58916,Lego Action X 7,Toys,Action Figures,LEGO,295495.72,164911.17,4.66,Yes,7987
58917,Dell Tablets Flex 6,Electronics,Tablets,DELL,1570.54,659.39,3.27,Yes,8539
58918,Steelbird Tyres Max 6,Automotive,Tyres,STEELBIRD,5361.98,3821.14,3.15,No,8083
58919,Oxford Academic Air 3,Books,Academic,OXFORD,778.96,554.94,3.64,Yes,7661
58920,Nestle Personal Plus 7,Grocery,Personal Care,NESTLE,2732.66,1943.91,2.78,Yes,8640
58921,Bajaj Bedding Elite 5,Home Kitchen,Bedding,BAJAJ,886.18,609.77,4.81,Yes,8750
58922,ASUS Smart Plus 2,Electronics,Smart Tvs,ASUS,1962.18,1257.49,4.97,Yes,8057
58923,Funskool Educational Ultra 9,Toys,Educational,FUNSKOOL,201676.14,135653.62,3.3,No,8381
58924,Hasbro Remote Active 8,Toys,Remote Control,HASBRO,269.07,169.55,3.51,Yes,7146
58925,Decathlon Yoga Premium 7,Sports,Yoga,DECATHLON,269177.33,154664.5,4.8,No,7126
58926,Fastrack Footwear Max 9,Fashion,Footwear,FASTRACK,14699.69,7046.78,4.0,Yes,7288
58927,Amul Fruits Max 5,Grocery,Fruits Vegetables,AMUL,17597.8,11705.2,3.94,No,7853
58928,Scholastic Biographies Edge 2,Books,Biographies,SCHOLASTIC,11634.23,7369.29,2.66,Yes,7235
58929,Scholastic Academic Max 9,Books,Academic,SCHOLASTIC,132029.81,71897.96,4.38,Yes,8953
58930,Bajaj Furniture Active 4,Home Kitchen,Furniture,BAJAJ,7598.64,5042.29,4.06,Yes,8538
58931,HUL Beverages Neo 6,Grocery,Beverages,HUL,1794.93,980.75,2.79,Yes,8096
58932,Orient Lighting Ultra 3,Home Kitchen,Lighting,ORIENT,5815.45,3716.11,3.17,Yes,8599
58933,Samsung Galaxy M35 5G,Electronics,Cameras,DELL,3057.25,1932.28,4.95,Yes,8048
58934,OnePlus Tablets Plus 9,Electronics,Tablets,ONEPLUS,6393.37,3819.75,3.39,Yes,7274
58935,Realme Smartwatches Air 4,Electronics,Smartwatches,REALME,248712.85,155507.85,3.31,No,8300
58936,Oxford Fiction X 6,Books,Fiction,OXFORD,3043.14,1692.08,4.4,Yes,7320
58937,Dabur Staples Mini 7,Grocery,Staples,DABUR,3706.38,2139.91,2.54,Yes,7196
58938,Vega Car Smart 1,Automotive,Car Accessories,VEGA,327.16,142.81,3.46,Yes,8197
58939,Nike Sports Shoes Pro,Home Kitchen,Lighting,BUTTERFLY,124.57,51.52,4.27,Yes,8824
58940,Patanjali Snacks Mini 2,Grocery,Snacks,PATANJALI,33263.47,18991.79,4.94,Yes,7442
